"Codigo";"UF";"Municipio";"Adequado_2000";"Adequado_2010";"Semi_2000";"Semi_2010";"Inadequado_2000";"Inadequado_2010";"Classe"
3138674;"MG";"Luisburgo";16,5;26,65;8,98;14,56;74,52;58,79;"De 5 a 10 mil"
3138682;"MG";"Luislândia";0,72;0,29;56,04;75,4;43,25;24,31;"De 5 a 10 mil"
4113734;"PR";"Luiziana";2,8;1,9;59,26;75,27;37,95;22,84;"De 5 a 10 mil"
3527702;"SP";"Luiziânia";84,21;91,47;3,91;1,6;11,88;6,93;"De 5 a 10 mil"
3138708;"MG";"Luminárias";59,19;73,91;11,76;7,41;29,05;18,68;"De 5 a 10 mil"
4113759;"PR";"Lunardelli";0,31;2,24;63,04;71,82;36,65;25,93;"De 5 a 10 mil"
4210035;"SC";"Luzerna";69,03;75,47;18,88;16,7;12,09;7,83;"De 5 a 10 mil"
2803708;"SE";"Macambira";10,66;31,65;49,9;49,05;39,44;19,3;"De 5 a 10 mil"
3528106;"SP";"Macaubal";81,73;86,19;4,21;8,19;14,06;5,62;"De 5 a 10 mil"
3138906;"MG";"Machacalis";57,33;73,73;26,53;10,11;16,14;16,17;"De 5 a 10 mil"
4311700;"RS";"Machadinho";10,12;55,58;51,71;35,45;38,17;8,97;"De 5 a 10 mil"
3302452;"RJ";"Macuco";79,78;90,38;15,68;9,2;4,54;0,42;"De 5 a 10 mil"
2919900;"BA";"Macururé";NA;0,33;38,54;53,72;61,46;45,95;"De 5 a 10 mil"
2205854;"PI";"Madeiro";1,11;14,12;45,29;61,41;53,6;24,47;"De 5 a 10 mil"
2919959;"BA";"Maetinga";9,64;24,57;12,77;29,41;77,59;46,01;"De 5 a 10 mil"
1504109;"PA";"Magalhães Barata";NA;27,95;62,28;63,75;37,72;8,31;"De 5 a 10 mil"
2920007;"BA";"Maiquinique";58,65;71,19;17,63;8,41;23,72;20,41;"De 5 a 10 mil"
4210308;"SC";"Major Vieira";7,57;26,85;27,3;34,91;65,14;38,24;"De 5 a 10 mil"
2920304;"BA";"Malhada de Pedras";3,75;9,38;25,39;36,81;70,86;53,8;"De 5 a 10 mil"
2508802;"PB";"Malta";62,67;73,29;22,58;16,22;14,75;10,49;"De 5 a 10 mil"
5212709;"GO";"Mambaí";8,4;14,2;81,68;64,51;9,92;21,29;"De 5 a 10 mil"
3139250;"MG";"Mamonas";NA;4,45;83,42;81,71;16,58;13,85;"De 5 a 10 mil"
3528601;"SP";"Manduri";82,81;87,74;3,28;6,94;13,91;5,32;"De 5 a 10 mil"
2205904;"PI";"Manoel Emídio";7,96;0,43;53,72;76,24;38,32;23,33;"De 5 a 10 mil"
1200344;"AC";"Manoel Urbano";0,9;9,42;40,77;55,6;58,33;34,98;"De 5 a 10 mil"
4311759;"RS";"Manoel Viana";9,62;7,82;68,72;79,6;21,67;12,57;"De 5 a 10 mil"
4311775;"RS";"Maquiné";NA;34,02;56,76;62,7;43,24;3,27;"De 5 a 10 mil"
4210407;"SC";"Maracajá";32,13;43,94;63,69;55,46;4,18;0,6;"De 5 a 10 mil"
2106359;"MA";"Marajá do Sena";NA;3,92;1,15;10,86;98,85;85,22;"De 5 a 10 mil"
3139706;"MG";"Maravilhas";38,64;61,96;44,74;27,42;16,62;10,62;"De 5 a 10 mil"
2509057;"PB";"Marcação";0,07;7,25;83,66;90;16,27;2,75;"De 5 a 10 mil"
4311908;"RS";"Marcelino Ramos";29,38;44,91;46,43;44,91;24,2;10,18;"De 5 a 10 mil"
2407302;"RN";"Marcelino Vieira";18,02;25,03;46,57;63,18;35,41;11,78;"De 5 a 10 mil"
2205953;"PI";"Marcolândia";NA;NA;65,23;81,43;34,77;18,57;"De 5 a 10 mil"
4114708;"PR";"Maria Helena";0,67;14,73;64,53;58,71;34,8;26,56;"De 5 a 10 mil"
4114906;"PR";"Marilândia do Sul";0,12;1,72;67,46;74,85;32,42;23,43;"De 5 a 10 mil"
4115002;"PR";"Marilena";0,44;11,4;69,3;71,45;30,26;17,15;"De 5 a 10 mil"
4115309;"PR";"Mariópolis";20,38;16,2;54,7;72,94;24,92;10,86;"De 5 a 10 mil"
4115358;"PR";"Maripá";8,94;23,03;58,85;67,67;32,2;9,3;"De 5 a 10 mil"
2509156;"PB";"Marizópolis";1,07;14,65;87,17;76,51;11,76;8,84;"De 5 a 10 mil"
2407401;"RN";"Martins";37,36;0,17;52,94;84,98;9,7;14,86;"De 5 a 10 mil"
3140530;"MG";"Martins Soares";34,02;37,6;16,24;30,7;49,73;31,7;"De 5 a 10 mil"
2206050;"PI";"Massapê do Piauí";NA;NA;2,85;20,65;97,15;79,35;"De 5 a 10 mil"
4312104;"RS";"Mata";0,7;33,51;51,35;34,33;47,95;32,16;"De 5 a 10 mil"
3140555;"MG";"Mata Verde";56,66;70,97;27,25;10,79;16,09;18,25;"De 5 a 10 mil"
2509305;"PB";"Mataraca";0,41;3,68;89,38;89,52;10,22;6,8;"De 5 a 10 mil"
3140852;"MG";"Matias Cardoso";0,54;1,68;64,83;72,61;34,63;25,7;"De 5 a 10 mil"
2509396;"PB";"Maturéia";0,17;19,71;53,58;49,88;46,25;30,41;"De 5 a 10 mil"
4115754;"PR";"Mauá da Serra";21,93;2,8;64,61;90,37;13,46;6,83;"De 5 a 10 mil"
4210803;"SC";"Meleiro";28,95;39,84;61,24;53,37;9,8;6,79;"De 5 a 10 mil"
3141504;"MG";"Mendes Pimentel";36,38;43,76;14,39;17,78;49,23;38,46;"De 5 a 10 mil"
4115853;"PR";"Mercedes";2,01;14,18;59,18;68,98;38,81;16,84;"De 5 a 10 mil"
3141702;"MG";"Mesquita";24,95;37,05;28,85;31,89;46,2;31,06;"De 5 a 10 mil"
2106672;"MA";"Milagres do Maranhão";NA;4,28;4,05;35,58;95,95;60,14;"De 5 a 10 mil"
2206357;"PI";"Milton Brandão";0,41;1,17;22,15;55,78;77,45;43,05;"De 5 a 10 mil"
2705309;"AL";"Minador do Negrão";0,74;0,48;35,72;43,7;63,54;55,82;"De 5 a 10 mil"
4312252;"RS";"Minas do Leão";68,98;67,77;27,08;31,86;3,94;0,36;"De 5 a 10 mil"
3142403;"MG";"Moema";55,82;70,01;33,1;23,21;11,09;6,78;"De 5 a 10 mil"
2206506;"PI";"Monsenhor Hipólito";26,68;14,53;15,38;52,06;57,93;33,41;"De 5 a 10 mil"
3142601;"MG";"Monsenhor Paulo";67,5;74,71;6,71;7,7;25,79;17,59;"De 5 a 10 mil"
5213509;"GO";"Monte Alegre de Goiás";0,36;0,74;54,5;64,02;45,14;35,25;"De 5 a 10 mil"
3531209;"SP";"Monte Alegre do Sul";56,61;57,99;26,98;39,58;16,41;2,43;"De 5 a 10 mil"
4211058;"SC";"Monte Carlo";23,73;42,19;65,11;50,43;11,16;7,38;"De 5 a 10 mil"
4211108;"SC";"Monte Castelo";29,7;27,73;38,41;56,28;31,89;15,99;"De 5 a 10 mil"
1713601;"TO";"Monte do Carmo";3,46;16,5;43,7;29,5;52,84;54,01;"De 5 a 10 mil"
2705408;"AL";"Monteirópolis";0,72;0,35;55,29;77,42;43,99;22,23;"De 5 a 10 mil"
2107001;"MA";"Montes Altos";0,85;3,81;52,56;60,01;46,59;36,18;"De 5 a 10 mil"
5213707;"GO";"Montes Claros de Goiás";0,29;8,68;57,79;57,64;41,92;33,67;"De 5 a 10 mil"
3143450;"MG";"Montezuma";16,21;26,04;24,86;41,94;58,93;32,01;"De 5 a 10 mil"
3143500;"MG";"Morada Nova de Minas";1,56;2,22;79,8;75,69;18,64;22,09;"De 5 a 10 mil"
2308807;"CE";"Moraújo";0,7;3,02;52,99;65,06;46,31;31,92;"De 5 a 10 mil"
2921609;"BA";"Morpará";0,43;3,26;70,31;65,15;29,26;31,59;"De 5 a 10 mil"
2206670;"PI";"Morro do Chapéu do Piauí";0,08;18,39;33,84;53,61;66,08;28;"De 5 a 10 mil"
4312450;"RS";"Morro Redondo";15,56;30,84;53,99;50,43;30,44;18,72;"De 5 a 10 mil"
4312476;"RS";"Morro Reuter";50,7;64,68;47,84;35,01;1,46;0,31;"De 5 a 10 mil"
5213905;"GO";"Mossâmedes";1,87;8,94;62,86;64,07;35,28;26,99;"De 5 a 10 mil"
3203601;"ES";"Mucurici";26,31;51,37;39,63;19,29;34,06;29,34;"De 5 a 10 mil"
2509800;"PB";"Mulungu";3,68;5,5;53,22;65,59;43,1;28,91;"De 5 a 10 mil"
5214051;"GO";"Mundo Novo";0,19;27,7;49,74;37,12;50,07;35,18;"De 5 a 10 mil"
3143807;"MG";"Munhoz";48,62;40,96;14,06;54,06;37,33;4,98;"De 5 a 10 mil"
2922201;"BA";"Muniz Ferreira";0,12;19,39;44,98;54,11;54,9;26,5;"De 5 a 10 mil"
2804300;"SE";"Muribeca";1,45;12,22;74,46;83,21;24,09;4,57;"De 5 a 10 mil"
2206696;"PI";"Murici dos Portelas";5,11;0,39;9,12;40,62;85,77;58,99;"De 5 a 10 mil"
3144359;"MG";"Naque";44,64;73,72;48,78;20,16;6,58;6,12;"De 5 a 10 mil"
1714203;"TO";"Natividade";14,39;28,64;50,86;52,4;34,75;18,96;"De 5 a 10 mil"
3532306;"SP";"Natividade da Serra";45,33;43,53;17,19;42,87;37,49;13,6;"De 5 a 10 mil"
2206704;"PI";"Nazaré do Piauí";0,05;0,91;35,87;57,44;64,07;41,66;"De 5 a 10 mil"
3144508;"MG";"Nazareno";47,51;66,69;36,05;21,17;16,43;12,14;"De 5 a 10 mil"
2510006;"PB";"Nazarezinho";1,18;18,25;37,94;27,44;60,88;54,31;"De 5 a 10 mil"
2206720;"PI";"Nazária";NA;7,79;NA;66,41;NA;25,8;"De 5 a 10 mil"
5214408;"GO";"Nazário";2,6;5,12;84,8;88,59;12,6;6,29;"De 5 a 10 mil"
3532504;"SP";"Neves Paulista";82,81;90,07;5,89;4,51;11,3;5,42;"De 5 a 10 mil"
3144656;"MG";"Ninheira";3,38;6,49;29,02;51,55;67,6;41,96;"De 5 a 10 mil"
1400407;"RR";"Normandia";7,1;10,46;31,85;37,72;61,06;51,82;"De 5 a 10 mil"
5106000;"MT";"Nortelândia";12,43;13,62;77,06;67,96;10,52;18,41;"De 5 a 10 mil"
2804458;"SE";"Nossa Senhora Aparecida";25,93;40,51;47,28;51,08;26,79;8,41;"De 5 a 10 mil"
2804706;"SE";"Nossa Senhora de Lourdes";3,71;13,91;86,88;81,06;9,41;5,03;"De 5 a 10 mil"
2206803;"PI";"Nossa Senhora dos Remédios";17,44;18,46;23,01;39,24;59,55;42,3;"De 5 a 10 mil"
3532801;"SP";"Nova Aliança";74,98;83,52;6,15;13;18,87;3,48;"De 5 a 10 mil"
4312906;"RS";"Nova Bassano";48,37;51,23;31,9;43,64;19,73;5,13;"De 5 a 10 mil"
3532827;"SP";"Nova Campina";43,19;53,55;36,86;35,06;19,95;11,38;"De 5 a 10 mil"
4116802;"PR";"Nova Cantu";0,55;12,96;50,71;50,7;48,74;36,33;"De 5 a 10 mil"
4116950;"PR";"Nova Esperança do Sudoeste";8,33;2,64;18,73;66,35;72,94;31,01;"De 5 a 10 mil"
3532900;"SP";"Nova Europa";88,54;94,45;5,06;2,86;6,4;2,69;"De 5 a 10 mil"
2922730;"BA";"Nova Fátima";36,7;60,59;28,86;27,82;34,45;11,59;"De 5 a 10 mil"
4117008;"PR";"Nova Fátima";2,93;1,84;81,18;88,69;15,88;9,47;"De 5 a 10 mil"
5214861;"GO";"Nova Glória";NA;7,65;74,3;79,1;25,7;13,25;"De 5 a 10 mil"
2922755;"BA";"Nova Ibiá";29,52;33,09;11,44;11,52;59,04;55,39;"De 5 a 10 mil"
2922805;"BA";"Nova Itarana";4,44;2,67;46,97;82,16;48,59;15,17;"De 5 a 10 mil"
5106182;"MT";"Nova Lacerda";3,88;33,5;50,41;28,59;45,71;37,91;"De 5 a 10 mil"
5108907;"MT";"Nova Maringá";0,2;16,13;54,66;65,97;45,14;17,9;"De 5 a 10 mil"
5108956;"MT";"Nova Monte Verde";NA;0,04;28,22;61,58;71,78;38,38;"De 5 a 10 mil"
4117206;"PR";"Nova Olímpia";4,76;3,9;82,27;91;12,97;5,1;"De 5 a 10 mil"
2510204;"PB";"Nova Olinda";11,03;26,37;53,91;43,44;35,06;30,19;"De 5 a 10 mil"
4313102;"RS";"Nova Palma";42,35;52,21;24,72;34,07;32,94;13,72;"De 5 a 10 mil"
3145059;"MG";"Nova Porteirinha";0,12;23,97;66,17;64,06;33,71;11,96;"De 5 a 10 mil"
2922854;"BA";"Nova Redenção";0,63;5,38;63,29;75,47;36,08;19,15;"De 5 a 10 mil"
4117222;"PR";"Nova Santa Rosa";1,21;3,2;62,4;91,15;36,39;5,66;"De 5 a 10 mil"
4117271;"PR";"Nova Tebas";4,12;3,7;50,5;57,19;45,38;39,12;"De 5 a 10 mil"
5106240;"MT";"Nova Ubiratã";1,19;3,68;68,25;59,72;30,56;36,61;"De 5 a 10 mil"
1101435;"RO";"Nova União";NA;NA;5,96;25,38;94,04;74,62;"De 5 a 10 mil"
3136603;"MG";"Nova União";42,55;57,96;26,19;27,95;31,25;14,1;"De 5 a 10 mil"
5215009;"GO";"Nova Veneza";0,33;5,41;82,33;86,26;17,34;8,32;"De 5 a 10 mil"
5106265;"MT";"Novo Mundo";1,4;0,27;27,85;43,8;70,74;55,93;"De 5 a 10 mil"
2206902;"PI";"Novo Oriente do Piauí";0,42;9,61;61,06;66,25;38,53;24,13;"De 5 a 10 mil"
5106281;"MT";"Novo São Joaquim";0,5;19,97;51,07;50,75;48,43;29,28;"De 5 a 10 mil"
3533601;"SP";"Nuporanga";86,4;90,59;0,9;6,13;12,7;3,27;"De 5 a 10 mil"
2510402;"PB";"Olho d'Água";6,6;35,2;40,97;29,6;52,43;35,2;"De 5 a 10 mil"
2705804;"AL";"Olho d'Água do Casado";1,73;11,83;64,62;62,82;33,64;25,35;"De 5 a 10 mil"
3145455;"MG";"Olhos-d'Água";2,23;5;48,41;62,68;49,36;32,32;"De 5 a 10 mil"
3534104;"SP";"Oriente";84,91;90,19;5,99;8,35;9,1;1,45;"De 5 a 10 mil"
3534203;"SP";"Orindiúva";85,76;91,09;2,65;2,18;11,59;6,72;"De 5 a 10 mil"
3145877;"MG";"Orizânia";20,98;24,41;20,74;28,27;58,28;47,32;"De 5 a 10 mil"
2923308;"BA";"Ouriçangas";2,77;14,03;51,88;78,78;45,35;7,2;"De 5 a 10 mil"
4211801;"SC";"Ouro";39,84;67,95;36,3;31,12;23,86;0,94;"De 5 a 10 mil"
3534807;"SP";"Ouro Verde";38,8;65,45;50,81;27,48;10,39;7,07;"De 5 a 10 mil"
3146206;"MG";"Ouro Verde de Minas";29,58;52,98;29,84;21,98;40,58;25,04;"De 5 a 10 mil"
4117453;"PR";"Ouro Verde do Oeste";0,34;23,26;67,43;63,86;32,24;12,87;"De 5 a 10 mil"
3534757;"SP";"Ouroeste";72,55;88,06;12,25;4,96;15,2;6,98;"De 5 a 10 mil"
5215504;"GO";"Ouvidor";1,4;4,78;75,47;85,55;23,13;9,67;"De 5 a 10 mil"
2309904;"CE";"Pacujá";32,67;46,26;28,27;25,9;39,06;27,84;"De 5 a 10 mil"
3146255;"MG";"Padre Carvalho";NA;0,5;71,48;73,01;28,52;26,5;"De 5 a 10 mil"
2207207;"PI";"Padre Marcos";3,12;16,69;35,54;39,41;61,34;43,9;"De 5 a 10 mil"
3146552;"MG";"Pai Pedro";0,07;0,24;40,7;53,15;59,23;46,61;"De 5 a 10 mil"
3146503;"MG";"Pains";60,91;80,46;21,56;14,27;17,52;5,28;"De 5 a 10 mil"
2706208;"AL";"Palestina";1,19;4,4;79,31;90,17;19,5;5,42;"De 5 a 10 mil"
1505494;"PA";"Palestina do Pará";NA;0,3;60,76;74,72;39,24;24,97;"De 5 a 10 mil"
2310001;"CE";"Palhano";25,51;15,59;31,5;57,95;42,99;26,46;"De 5 a 10 mil"
3146701;"MG";"Palma";54,54;71,51;18,68;10,47;26,78;18,02;"De 5 a 10 mil"
4212007;"SC";"Palma Sola";2,71;13,12;56,81;69,46;40,48;17,42;"De 5 a 10 mil"
3535200;"SP";"Palmeira d'Oeste";62,02;75,16;11,43;7,93;26,55;16,91;"De 5 a 10 mil"
2923506;"BA";"Palmeiras";2,8;27,41;68,66;63,54;28,55;9,05;"De 5 a 10 mil"
1713809;"TO";"Palmeiras do Tocantins";NA;0,93;55,95;58,66;44,05;40,41;"De 5 a 10 mil"
2610103;"PE";"Palmeirina";14,81;41,38;41,92;32,33;43,27;26,29;"De 5 a 10 mil"
1715754;"TO";"Palmeirópolis";0,26;9,06;71,47;69,64;28,27;21,3;"De 5 a 10 mil"
4313805;"RS";"Palmitinho";17,19;30,42;25,71;51,07;57,11;18,51;"De 5 a 10 mil"
3146750;"MG";"Palmópolis";10,33;36,03;49,38;37,72;40,29;26,26;"De 5 a 10 mil"
4313953;"RS";"Pantano Grande";65,6;75,87;28,02;23,04;6,39;1,1;"De 5 a 10 mil"
4314001;"RS";"Paraí";39,98;50,61;39,36;48,37;20,66;1,03;"De 5 a 10 mil"
3535705;"SP";"Paraíso";82,07;85,83;2,44;6,48;15,49;7,69;"De 5 a 10 mil"
4314027;"RS";"Paraíso do Sul";15,41;31,01;37,85;58,41;46,74;10,59;"De 5 a 10 mil"
5216304;"GO";"Paranaiguara";83,59;89,04;5,42;3,95;10,99;7,01;"De 5 a 10 mil"
3536109;"SP";"Pardinho";60,33;71,47;13,62;21,18;26,06;7,35;"De 5 a 10 mil"
4314068;"RS";"Passa Sete";0,23;6,75;22,27;39,23;77,5;54,02;"De 5 a 10 mil"
3147709;"MG";"Passa Tempo";61,37;70,73;11,42;8,96;27,21;20,31;"De 5 a 10 mil"
4212254;"SC";"Passo de Torres";4,5;9,88;93,61;88,26;1,89;1,86;"De 5 a 10 mil"
4314076;"RS";"Passo do Sobrado";12,45;36,67;42,36;50,96;45,19;12,37;"De 5 a 10 mil"
3147956;"MG";"Patis";NA;1,38;71,79;87,44;28,21;11,18;"De 5 a 10 mil"
2207777;"PI";"Patos do Piauí";12,81;14,9;21,69;45,56;65,5;39,54;"De 5 a 10 mil"
3148202;"MG";"Patrocínio do Muriaé";61,97;73,61;15,02;14,09;23;12,31;"De 5 a 10 mil"
1505551;"PA";"Pau D'Arco";NA;0,18;22;54,68;78;45,14;"De 5 a 10 mil"
3148301;"MG";"Paula Cândido";36,21;50,71;22,29;18,85;41,5;30,44;"De 5 a 10 mil"
4118600;"PR";"Paula Freitas";11,93;22,84;35,73;51,78;52,34;25,38;"De 5 a 10 mil"
3536406;"SP";"Paulicéia";2,56;41,6;77,33;54,94;20,11;3,46;"De 5 a 10 mil"
3536604;"SP";"Paulo de Faria";84,2;88,94;4,12;2,89;11,67;8,17;"De 5 a 10 mil"
4118709;"PR";"Paulo Frontin";13,97;14,26;36,79;56,81;49,24;28,93;"De 5 a 10 mil"
2706604;"AL";"Paulo Jacinto";50,77;10,89;26,52;71,16;22,71;17,95;"De 5 a 10 mil"
4212304;"SC";"Paulo Lopes";25,66;15,75;60,33;83,35;14;0,9;"De 5 a 10 mil"
3148509;"MG";"Pavão";48,63;55,78;15,03;14,82;36,34;29,4;"De 5 a 10 mil"
4314159;"RS";"Paverama";5,45;25,44;54,21;70,59;40,33;3,96;"De 5 a 10 mil"
3536802;"SP";"Pedra Bela";19,51;20,86;39,58;77,39;40,91;1,75;"De 5 a 10 mil"
3148756;"MG";"Pedra Bonita";12,93;27,8;12,93;9;74,13;63,2;"De 5 a 10 mil"
2511103;"PB";"Pedra Lavrada";32,27;39,04;24,54;7,19;43,19;53,77;"De 5 a 10 mil"
2924108;"BA";"Pedrão";2,76;1,81;22,04;35,96;75,19;62,23;"De 5 a 10 mil"
2805109;"SE";"Pedrinhas";0,27;6,56;70,05;77,86;29,67;15,58;"De 5 a 10 mil"
2409704;"RN";"Pedro Avelino";25,04;45,45;47,95;25,67;27,01;28,88;"De 5 a 10 mil"
5006408;"MS";"Pedro Gomes";5,05;6,51;70,64;69,84;24,32;23,66;"De 5 a 10 mil"
4314209;"RS";"Pedro Osório";70,63;33,99;23,49;64,42;5,88;1,59;"De 5 a 10 mil"
2512721;"PB";"Pedro Régis";0,08;1,22;28,83;61,48;71,09;37,3;"De 5 a 10 mil"
1505601;"PA";"Peixe-Boi";NA;18,97;46,91;61,29;53,09;19,74;"De 5 a 10 mil"
2310605;"CE";"Penaforte";31,25;52,25;24,05;27,61;44,7;20,14;"De 5 a 10 mil"
1716653;"TO";"Pequizeiro";2,66;24,7;45,11;26,35;52,23;48,94;"De 5 a 10 mil"
3149705;"MG";"Perdigão";70,06;79,07;12,13;16,37;17,8;4,55;"De 5 a 10 mil"
3537503;"SP";"Pereiras";71,04;72,04;22,6;23,72;6,36;4,24;"De 5 a 10 mil"
3149952;"MG";"Periquito";10,03;52,81;65,14;39,83;24,83;7,36;"De 5 a 10 mil"
4118857;"PR";"Perobal";1,13;1,59;63,75;79,49;35,11;18,93;"De 5 a 10 mil"
4119004;"PR";"Pérola d'Oeste";11,02;28,1;49,09;55,61;39,89;16,29;"De 5 a 10 mil"
4212700;"SC";"Petrolândia";19,7;22,88;37;65,24;43,31;11,88;"De 5 a 10 mil"
3537701;"SP";"Piacatu";81,62;89,82;13,35;5,77;5,03;4,42;"De 5 a 10 mil"
4314423;"RS";"Picada Café";53,99;67,7;44,76;31,66;1,25;0,63;"De 5 a 10 mil"
3150158;"MG";"Piedade de Caratinga";2,29;51,91;73,49;39,03;24,22;9,06;"De 5 a 10 mil"
2511608;"PB";"Pilões";8,93;9,15;29,42;42,25;61,65;48,6;"De 5 a 10 mil"
2511707;"PB";"Pilõezinhos";1,95;24,77;42,67;49,05;55,37;26,18;"De 5 a 10 mil"
3150505;"MG";"Pimenta";66,35;78,01;14,09;17,58;19,56;4,41;"De 5 a 10 mil"
4119202;"PR";"Pinhalão";13,27;7,25;47,09;67,72;39,64;25,03;"De 5 a 10 mil"
2805208;"SE";"Pinhão";0,3;34,15;64,42;36,72;35,28;29,13;"De 5 a 10 mil"
3150570;"MG";"Pintópolis";0,14;3,82;41,02;62,27;58,83;33,91;"De 5 a 10 mil"
3150604;"MG";"Piracema";35,38;45,16;18,67;28,44;45,94;26,41;"De 5 a 10 mil"
2924678;"BA";"Piraí do Norte";9,25;18,88;16,11;36;74,64;45,12;"De 5 a 10 mil"
2805307;"SE";"Pirambu";2,2;14,38;83,54;73,99;14,26;11,63;"De 5 a 10 mil"
3150901;"MG";"Piranguçu";33,06;38,47;25,33;45,12;41,6;16,41;"De 5 a 10 mil"
3151008;"MG";"Piranguinho";52,64;53,74;17,19;42,98;30,17;3,28;"De 5 a 10 mil"
1717503;"TO";"Pium";0,7;15,84;47,9;49,45;51,4;34,71;"De 5 a 10 mil"
2924900;"BA";"Planaltino";NA;0,43;31,69;50,42;68,31;49,15;"De 5 a 10 mil"
3151909;"MG";"Pocrane";15,61;49,72;41,05;21,09;43,34;29,19;"De 5 a 10 mil"
3539905;"SP";"Poloni";89,05;87,66;1,17;3,31;9,78;9,04;"De 5 a 10 mil"
5106653;"MT";"Pontal do Araguaia";1,63;6,13;75,89;84,87;22,48;9;"De 5 a 10 mil"
1717909;"TO";"Ponte Alta do Tocantins";0,14;2,66;49,23;61,24;50,63;36,09;"De 5 a 10 mil"
3204252;"ES";"Ponto Belo";31,73;66,98;46,08;15,37;22,2;17,65;"De 5 a 10 mil"
3540507;"SP";"Porangaba";56,44;56,19;30,57;36,7;12,99;7,12;"De 5 a 10 mil"
2410207;"RN";"Portalegre";0,48;0,61;43,62;60,38;55,91;39,01;"De 5 a 10 mil"
2707404;"AL";"Porto de Pedras";5,39;0,85;21,64;58,37;72,97;40,77;"De 5 a 10 mil"
2410256;"RN";"Porto do Mangue";1,39;0,28;57,72;78,35;40,89;21,37;"De 5 a 10 mil"
5106802;"MT";"Porto dos Gaúchos";2,36;5,86;66,73;70,61;30,91;23,54;"De 5 a 10 mil"
4315008;"RS";"Porto Lucena";14,76;11,17;59,06;83,37;26,18;5,46;"De 5 a 10 mil"
2109056;"MA";"Porto Rico do Maranhão";0,16;12,76;68,98;80,51;30,86;6,73;"De 5 a 10 mil"
1200393;"AC";"Porto Walter";NA;0,41;27,44;39,13;72,56;60,46;"De 5 a 10 mil"
2925402;"BA";"Potiraguá";51,85;74,29;19,54;17,09;28,6;8,62;"De 5 a 10 mil"
2311231;"CE";"Potiretama";0,65;0,76;38,9;57,77;60,45;41,47;"De 5 a 10 mil"
3152600;"MG";"Pouso Alto";45,18;46,44;23,74;38,02;31,08;15,53;"De 5 a 10 mil"
3152709;"MG";"Prados";50,99;71,88;31,65;18,1;17,35;10,02;"De 5 a 10 mil"
4213807;"SC";"Praia Grande";47,51;50,76;37,75;45,05;14,74;4,19;"De 5 a 10 mil"
1718303;"TO";"Praia Norte";0,15;16,73;65,51;73,35;34,34;9,92;"De 5 a 10 mil"
4120358;"PR";"Pranchita";22,61;58,95;38,9;38,32;38,49;2,73;"De 5 a 10 mil"
3152907;"MG";"Pratápolis";81,36;85,43;9,18;9,78;9,46;4,79;"De 5 a 10 mil"
3153103;"MG";"Presidente Bernardes";27,35;34,04;10,34;21,49;62,31;44,47;"De 5 a 10 mil"
2410306;"RN";"Presidente Juscelino";0,43;19,8;63,5;69,89;36,07;10,31;"De 5 a 10 mil"
2109239;"MA";"Presidente Médici";NA;40,19;61,28;39,92;38,72;19,89;"De 5 a 10 mil"
4315156;"RS";"Progresso";16,97;17,3;30,65;46,69;52,37;36;"De 5 a 10 mil"
3153608;"MG";"Prudente de Morais";1,01;48,35;94,91;51,5;4,08;0,15;"De 5 a 10 mil"
2410405;"RN";"Pureza";0,44;0,79;85,66;62,9;13,9;36,31;"De 5 a 10 mil"
4120705;"PR";"Quatiguá";78,95;81,82;12,85;12,52;8,2;5,66;"De 5 a 10 mil"
2208650;"PI";"Queimada Nova";0,06;NA;18,24;22,55;81,71;77,45;"De 5 a 10 mil"
4121109;"PR";"Quinta do Sol";2,84;2,56;73,6;83,77;23,56;13,67;"De 5 a 10 mil"
3542008;"SP";"Quintana";73,6;91,01;20,54;3,9;5,86;5,08;"De 5 a 10 mil"
2611533;"PE";"Quixaba";4,28;24;29,57;24,89;66,16;51,11;"De 5 a 10 mil"
2925931;"BA";"Quixabeira";0,8;3,66;50,52;75,76;48,68;20,59;"De 5 a 10 mil"
3542107;"SP";"Rafard";84,56;90,86;10,37;7,95;5,07;1,19;"De 5 a 10 mil"
2208700;"PI";"Redenção do Gurguéia";8,54;23,63;51,68;59,86;39,78;16,5;"De 5 a 10 mil"
3154150;"MG";"Reduto";50,07;55,25;10,63;15,21;39,3;29,54;"De 5 a 10 mil"
3542503;"SP";"Reginópolis";75,56;80,48;7,13;6,89;17,31;12,64;"De 5 a 10 mil"
4121604;"PR";"Renascença";34,71;44,3;29,24;23,76;36,05;31,94;"De 5 a 10 mil"
4121752;"PR";"Reserva do Iguaçu";26,1;35,62;31,24;36,87;42,66;27,51;"De 5 a 10 mil"
3542701;"SP";"Restinga";73,96;79,63;4,99;15,12;21,05;5,26;"De 5 a 10 mil"
3154457;"MG";"Riachinho";NA;0,47;46,64;64,78;53,36;34,75;"De 5 a 10 mil"
2512804;"PB";"Riacho dos Cavalos";24,63;36,4;13,44;26,65;61,93;36,94;"De 5 a 10 mil"
3154507;"MG";"Riacho dos Machados";6,39;19,27;52,08;39,06;41,53;41,66;"De 5 a 10 mil"
2410900;"RN";"Riachuelo";45,39;52,6;28,93;37,11;25,68;10,29;"De 5 a 10 mil"
2805901;"SE";"Riachuelo";66,9;56,2;25,66;34,82;7,44;8,97;"De 5 a 10 mil"
2109551;"MA";"Ribamar Fiquene";3,36;14,03;47,71;54,8;48,93;31,17;"De 5 a 10 mil"
