"Codigo";"UF";"Municipio";"Pop15";"Taxa";"Pop15-24";"Taxa15-24";"Pop25-39";"Taxa25-39";"Pop40-59";"Taxa40-59";"Pop60+";"Taxa60+";"Classe"
2601003;"PE";"Angelim";2428;33,4;157;8,67;513;23,4;773;42,38;985;68,31;"De 10 a 20 mil"
2901403;"BA";"Angical";2537;24,55;84;3,09;516;16,55;956;34,84;981;55,9;"De 10 a 20 mil"
2400802;"RN";"Angicos";2326;26,34;150;6,48;429;17,21;883;35,08;864;57,45;"De 10 a 20 mil"
2901502;"BA";"Anguera";1826;23,13;64;3,27;267;10,72;569;29,18;926;61,9;"De 10 a 20 mil"
1300102;"AM";"Anori";1978;19,62;265;7,79;489;13,61;701;32,91;523;54,71;"De 10 a 20 mil"
2901601;"BA";"Antas";3782;28,33;173;5,3;850;20,67;1371;38,77;1388;57,03;"De 10 a 20 mil"
4101200;"PR";"Antonina";1218;8,67;53;1,74;159;4,2;425;9,31;581;21,88;"De 10 a 20 mil"
2901700;"BA";"Antônio Cardoso";2464;29,07;121;4,9;475;18,84;872;43,08;996;68,17;"De 10 a 20 mil"
3102902;"MG";"Antônio Carlos";1012;11,56;31;1,64;117;4,47;361;12,9;503;34,59;"De 10 a 20 mil"
2901809;"BA";"Antônio Gonçalves";1566;19,72;92;4,49;306;12,57;525;24,65;643;48,31;"De 10 a 20 mil"
4300802;"RS";"Antônio Prado";508;4,81;18;0,89;26;1,01;132;3,44;332;15,59;"De 10 a 20 mil"
3300159;"RJ";"Aperibé";865;10,6;33;2,12;109;4,43;299;11,16;424;28,84;"De 10 a 20 mil"
2100832;"MA";"Apicum-Açu";1880;18,69;176;5,18;459;14,33;699;29,73;546;49,06;"De 10 a 20 mil"
2901908;"BA";"Aporá";3508;27,81;165;5,24;776;20,27;1272;37,72;1295;57,17;"De 10 a 20 mil"
1300144;"AM";"Apuí";1346;10,79;74;2,03;293;6,48;594;17,82;385;39,9;"De 10 a 20 mil"
2300903;"CE";"Apuiarés";2721;26,8;119;4,36;545;18,92;1033;37,63;1024;57,02;"De 10 a 20 mil"
2500809;"PB";"Araçagi";4914;38,6;351;10,83;1029;29,33;1745;50,7;1789;70,46;"De 10 a 20 mil"
3502754;"SP";"Araçariguama";834;6,72;41;1,27;127;2,95;330;9,34;336;24,96;"De 10 a 20 mil"
2902054;"BA";"Araças";1889;23,15;95;3,68;379;14,08;798;40,34;617;68,03;"De 10 a 20 mil"
2902005;"BA";"Aracatu";3081;29,38;86;3,25;558;19,19;1108;37,97;1329;65,99;"De 10 a 20 mil"
2601052;"PE";"Araçoiaba";3100;24,04;229;6,21;699;15,98;1243;36,98;929;63,11;"De 10 a 20 mil"
5201702;"GO";"Aragarças";1277;9,06;39;1,18;160;3,38;431;10,28;647;34,99;"De 10 a 20 mil"
2100873;"MA";"Araguanã";2553;28,15;235;8,83;750;22,79;851;41,43;717;67,39;"De 10 a 20 mil"
5001243;"MS";"Aral Moreira";974;14,28;66;3,39;183;8,14;405;21,77;320;41,72;"De 10 a 20 mil"
2902203;"BA";"Aramari";1473;19,58;103;5,34;299;11,39;486;25,57;585;54,83;"De 10 a 20 mil"
5101258;"MT";"Araputanga";1276;11,13;35;1,2;146;3,7;529;16,2;566;42,18;"De 10 a 20 mil"
2500908;"PB";"Arara";3638;38,52;203;9,1;673;27;1150;47,92;1612;69,42;"De 10 a 20 mil"
2301257;"CE";"Ararendá";2587;33,74;160;8,52;505;24,46;928;42,36;994;64,76;"De 10 a 20 mil"
2501005;"PB";"Araruna";5219;39,54;459;12,8;1360;34,47;1726;52,02;1674;71,29;"De 10 a 20 mil"
4101705;"PR";"Araruna";1037;9,84;20;0,86;103;3,4;361;10,46;553;32,17;"De 10 a 20 mil"
2902252;"BA";"Arataca";2198;31,58;142;7,72;510;23,85;894;46,15;652;62,39;"De 10 a 20 mil"
2301406;"CE";"Aratuba";2078;25,35;96;3,98;447;18,63;794;37,49;741;58,44;"De 10 a 20 mil"
2800407;"SE";"Arauá";2123;27,51;126;5,76;492;20,08;842;40,5;663;66,23;"De 10 a 20 mil"
3104304;"MG";"Areado";781;7,19;23;0,98;78;2,49;232;6,83;448;22,5;"De 10 a 20 mil"
3300225;"RJ";"Areal";647;7,29;15;0,75;77;2,94;243;8,45;312;22,41;"De 10 a 20 mil"
2800506;"SE";"Areia Branca";2937;24,64;185;5,61;726;17,41;1128;37,46;898;62,49;"De 10 a 20 mil"
3503604;"SP";"Areiópolis";817;10,34;27;1,3;115;4,39;335;14,6;340;37,49;"De 10 a 20 mil"
5101308;"MT";"Arenápolis";941;12,05;15;0,79;105;4,39;375;15,61;446;40,33;"De 10 a 20 mil"
2401206;"RN";"Arês";2403;25,69;182;6,97;556;18,49;889;35,8;776;61,93;"De 10 a 20 mil"
3104502;"MG";"Arinos";1890;14,98;59;1,9;226;6,03;682;18,17;923;46,08;"De 10 a 20 mil"
5101407;"MT";"Aripuanã";1313;10,03;88;2,46;254;5,08;605;17,01;366;38,49;"De 10 a 20 mil"
2501302;"PB";"Aroeiras";4836;35,73;311;8,82;1091;30,87;1666;45,1;1768;63,6;"De 10 a 20 mil"
1702406;"TO";"Arraias";1567;20,87;68;3,43;259;11,57;588;27,89;652;55,3;"De 10 a 20 mil"
4301008;"RS";"Arroio do Meio";290;1,87;18;0,58;28;0,66;95;1,76;149;5,5;"De 10 a 20 mil"
4301206;"RS";"Arroio do Tigre";701;7,05;29;1,34;97;3,52;266;7,84;309;18,97;"De 10 a 20 mil"
4301107;"RS";"Arroio dos Ratos";753;7,11;37;1,76;91;3,12;218;6,04;407;20,74;"De 10 a 20 mil"
4301305;"RS";"Arroio Grande";1180;8,2;49;1,75;116;3,04;435;8,89;580;20,15;"De 10 a 20 mil"
4301404;"RS";"Arvorezinha";674;8,27;11;0,64;78;3,63;229;8,37;356;23,16;"De 10 a 20 mil"
4101903;"PR";"Assaí";1280;10;31;1,14;127;3,53;440;11,04;682;27,27;"De 10 a 20 mil"
3104601;"MG";"Astolfo Dutra";730;6,97;18;0,8;80;2,66;226;6,79;406;21,64;"De 10 a 20 mil"
1300201;"AM";"Atalaia do Norte";3302;35,87;831;23,23;1068;33,29;932;52,18;471;74,41;"De 10 a 20 mil"
3104700;"MG";"Ataléia";2741;25,53;88;3,55;335;11,8;964;29,61;1354;62,48;"De 10 a 20 mil"
1702554;"TO";"Augustinópolis";2458;22,29;87;2,61;450;12,52;948;35,27;973;68,76;"De 10 a 20 mil"
2902401;"BA";"Aurelino Leal";2588;26,72;160;5,68;525;18,36;1023;39,68;880;61,54;"De 10 a 20 mil"
3504206;"SP";"Auriflama";864;7,43;20;0,82;67;2,08;192;5,12;585;26,55;"De 10 a 20 mil"
3504404;"SP";"Avanhandava";679;7,69;47;2,01;117;3,98;202;8,23;313;28,43;"De 10 a 20 mil"
1501006;"PA";"Aveiro";1312;13,74;139;4,62;251;8,62;460;18,7;462;39,55;"De 10 a 20 mil"
2201101;"PI";"Avelino Lopes";1814;23,12;131;6,71;376;15,52;675;31,08;632;48,62;"De 10 a 20 mil"
2101103;"MA";"Axixá";1272;16,33;76;3,15;234;9,46;442;24,99;520;45,98;"De 10 a 20 mil"
1703008;"TO";"Babaçulândia";1574;20,58;86;4,53;294;12,25;559;25,58;635;54,41;"De 10 a 20 mil"
2101251;"MA";"Bacabeira";1853;18,3;130;4,02;396;11,47;679;29,25;648;57,81;"De 10 a 20 mil"
2101301;"MA";"Bacuri";2676;23,66;220;5,99;549;16,61;906;34,31;1001;59,09;"De 10 a 20 mil"
3504602;"SP";"Bady Bassitt";452;3,9;18;0,78;39;1,04;110;2,93;285;16,25;"De 10 a 20 mil"
3104908;"MG";"Baependi";1457;10,05;39;1,28;144;3,6;531;11,05;743;28,12;"De 10 a 20 mil"
2902500;"BA";"Baianópolis";3055;30,62;122;4,73;642;20,41;1231;46,44;1060;66,25;"De 10 a 20 mil"
2201150;"PI";"Baixa Grande do Ribeiro";1411;20,62;121;5,36;349;15,47;521;31,39;420;62,87;"De 10 a 20 mil"
4212809;"SC";"Balneário Piçarras";587;4,54;27;0,95;101;2,56;227;5,39;232;12,1;"De 10 a 20 mil"
4301636;"RS";"Balneário Pinhal";429;5,19;9;0,61;62;3,33;161;5,57;197;9,71;"De 10 a 20 mil"
4102307;"PR";"Balsa Nova";394;4,55;23;1,13;33;1,17;149;5,55;189;16,88;"De 10 a 20 mil"
2301851;"CE";"Banabuiú";3641;30,18;244;6,99;821;24,5;1414;42,54;1162;61,29;"De 10 a 20 mil"
3504909;"SP";"Bananal";635;8,07;27;1,66;98;4,23;188;7,64;322;21,99;"De 10 a 20 mil"
2902658;"BA";"Banzaê";2220;26,34;102;4,54;468;18,17;728;34,03;922;62,94;"De 10 a 20 mil"
2101509;"MA";"Barão de Grajaú";2959;22,7;162;4,38;646;15,77;1101;32,52;1050;56,57;"De 10 a 20 mil"
4102505;"PR";"Barbosa Ferraz";1564;15,79;27;1,3;119;4,77;600;18,34;818;39,69;"De 10 a 20 mil"
2601300;"PE";"Barra de Guabiraba";3148;34,84;290;11,26;827;27,83;1112;49,55;919;73,87;"De 10 a 20 mil"
2501609;"PB";"Barra de Santa Rosa";3834;37,21;183;7,13;878;29,43;1359;49,38;1414;70,52;"De 10 a 20 mil"
2700508;"AL";"Barra de Santo Antônio";2681;27,94;301;10,4;792;23,88;1015;42,2;573;58,41;"De 10 a 20 mil"
2903003;"BA";"Barra do Mendes";1503;14,75;55;2,34;160;5,72;443;15,06;845;40,28;"De 10 a 20 mil"
4301909;"RS";"Barra do Ribeiro";686;7,03;29;1,48;78;3,03;208;6,31;371;19,14;"De 10 a 20 mil"
2301950;"CE";"Barreira";3905;27,46;252;6,47;785;17,52;1472;39,43;1396;66,1;"De 10 a 20 mil"
2903235;"BA";"Barro Alto";1789;18,21;56;2,3;254;8,42;657;24,25;822;49,49;"De 10 a 20 mil"
2903276;"BA";"Barrocas";2043;19,7;118;3,9;510;14,37;673;28,02;742;53,08;"De 10 a 20 mil"
2302057;"CE";"Barroquinha";3620;35,53;276;9,47;982;31,4;1237;49,42;1125;68,43;"De 10 a 20 mil"
4302006;"RS";"Barros Cassal";1255;15,14;42;2,4;146;6,44;497;17,54;570;39,64;"De 10 a 20 mil"
3105905;"MG";"Barroso";981;6,45;34;1,04;118;2,57;300;5,96;529;22,81;"De 10 a 20 mil"
5001904;"MS";"Bataguassu";1522;10,27;53;1,46;219;4,35;589;13,19;661;39,18;"De 10 a 20 mil"
2700706;"AL";"Batalha";3683;30,84;274;7,75;997;26,76;1390;44,77;1022;64,81;"De 10 a 20 mil"
5002001;"MS";"Batayporã";1011;12,53;40;2,12;122;4,88;376;15,12;473;39,45;"De 10 a 20 mil"
3106002;"MG";"Bela Vista de Minas";524;6,92;14;0,83;59;2,59;176;7,48;275;22,09;"De 10 a 20 mil"
2101772;"MA";"Bela Vista do Maranhão";2352;29,44;216;8,78;527;20,89;829;43,75;780;70,14;"De 10 a 20 mil"
4102802;"PR";"Bela Vista do Paraíso";1426;11,92;34;1,37;144;4,52;507;12,99;741;30,82;"De 10 a 20 mil"
2501906;"PB";"Belém";4376;34,08;229;7,35;946;25,48;1319;40,25;1882;68,76;"De 10 a 20 mil"
2601508;"PE";"Belém de Maria";2551;32,49;131;6,05;622;26,26;921;45,48;877;67,77;"De 10 a 20 mil"
2903508;"BA";"Belo Campo";3089;26,12;141;4,73;518;15,16;1072;33,4;1358;61,36;"De 10 a 20 mil"
1501451;"PA";"Belterra";1320;12,4;67;2,3;256;7,55;487;17,14;510;33,89;"De 10 a 20 mil"
4202206;"SC";"Benedito Novo";335;4,11;10;0,59;53;2,07;136;5,27;136;10,29;"De 10 a 20 mil"
3106507;"MG";"Berilo";1851;20,45;72;2,71;244;9,24;676;27,4;859;66,9;"De 10 a 20 mil"
3506300;"SP";"Bernardino de Campos";530;6,19;11;0,62;65;2,92;144;5,33;310;16,67;"De 10 a 20 mil"
1300631;"AM";"Beruri";2194;25,48;342;11,32;602;21,89;749;38,61;501;55,73;"De 10 a 20 mil"
2601805;"PE";"Betânia";2827;33,22;160;7,28;668;25,59;982;44,96;1017;66,95;"De 10 a 20 mil"
3106903;"MG";"Bicas";741;6,77;22;1,05;86;2,95;260;7,14;373;16,23;"De 10 a 20 mil"
2903607;"BA";"Biritinga";2812;26,14;190;6,42;626;19,42;910;33,47;1086;58,48;"De 10 a 20 mil"
4102901;"PR";"Bituruna";911;8,07;19;0,68;145;4,04;383;11,11;364;25,28;"De 10 a 20 mil"
3201001;"ES";"Boa Esperança";1761;16,51;53;2,07;209;6,41;668;20,32;831;53,24;"De 10 a 20 mil"
3506706;"SP";"Boa Esperança do Sul";1098;10,63;32;1,32;194;5,9;416;13,01;456;32,02;"De 10 a 20 mil"
2903706;"BA";"Boa Nova";3564;31,7;159;5,12;625;21,04;1199;41,6;1581;69,28;"De 10 a 20 mil"
1300680;"AM";"Boa Vista do Ramos";699;7,97;107;3,5;127;4,37;216;11;249;29,54;"De 10 a 20 mil"
2903805;"BA";"Boa Vista do Tupim";3817;30,31;243;6,59;727;21,13;1382;41,49;1465;68,62;"De 10 a 20 mil"
3506805;"SP";"Bocaina";543;6,37;13;0,71;69;2,56;163;6,18;298;21,93;"De 10 a 20 mil"
4103107;"PR";"Bocaiúva do Sul";715;9,05;24;1,26;128;5,11;225;9,69;338;29,04;"De 10 a 20 mil"
4302303;"RS";"Bom Jesus";685;7,94;32;1,82;100;4,25;223;8,11;330;18,71;"De 10 a 20 mil"
2903953;"BA";"Bom Jesus da Serra";2011;27,15;87;4,24;341;15,66;696;37,83;887;66,19;"De 10 a 20 mil"
3107802;"MG";"Bom Jesus do Galho";2190;18,48;50;1,98;217;6,78;846;22,63;1077;45,1;"De 10 a 20 mil"
1501576;"PA";"Bom Jesus do Tocantins";2235;21,14;144;4,73;508;14,5;876;31,51;707;56,83;"De 10 a 20 mil"
3507100;"SP";"Bom Jesus dos Perdões";948;6,34;35;1,03;130;2,59;333;7,36;450;22,3;"De 10 a 20 mil"
2102077;"MA";"Bom Lugar";3215;32,11;207;7,4;841;22,97;1274;53,96;893;74,79;"De 10 a 20 mil"
4302352;"RS";"Bom Princípio";163;1,71;11;0,52;20;0,7;62;1,92;70;5,35;"De 10 a 20 mil"
3107901;"MG";"Bom Repouso";875;10,85;22;1,26;109;4,32;347;13,16;397;34,49;"De 10 a 20 mil"
4302402;"RS";"Bom Retiro do Sul";317;3,47;7;0,37;24;0,94;98;3,16;188;12,01;"De 10 a 20 mil"
3108008;"MG";"Bom Sucesso";1671;12,3;30;1,1;206;5,45;583;12,93;852;33,23;"De 10 a 20 mil"
4202453;"SC";"Bombinhas";381;3,45;21;0,85;56;1,5;161;4,59;143;10,92;"De 10 a 20 mil"
1400159;"RR";"Bonfim";840;13,26;80;4,04;173;8,4;276;17,14;311;45,47;"De 10 a 20 mil"
2904001;"BA";"Boninal";2206;22,02;85;3,1;277;10,12;720;27,82;1124;57,7;"De 10 a 20 mil"
1501600;"PA";"Bonito";2009;21,8;232;8,21;568;16,84;700;33,03;509;56,62;"De 10 a 20 mil"
2904050;"BA";"Bonito";2010;20,32;105;3,38;527;15,73;791;32,81;587;57,1;"De 10 a 20 mil"
5002209;"MS";"Bonito";1337;9,31;54;1,61;211;4,31;562;12,8;510;29,39;"De 10 a 20 mil"
2502409;"PB";"Bonito de Santa Fé";2252;29,26;199;9,26;531;21,89;794;41,4;728;60,41;"De 10 a 20 mil"
2502508;"PB";"Boqueirão";3001;24,08;174;5,25;735;19,72;1044;31,96;1048;48,65;"De 10 a 20 mil"
3507407;"SP";"Borborema";951;8,16;38;1,62;157;4,6;268;7,1;488;23,04;"De 10 a 20 mil"
3108305;"MG";"Borda da Mata";1139;8,23;34;1,25;133;3,47;302;6,52;670;25,4;"De 10 a 20 mil"
3108404;"MG";"Botelhos";1074;9,13;21;0,91;91;2,69;329;8,59;633;28,49;"De 10 a 20 mil"
2904209;"BA";"Botuporã";2172;26,26;108;4,9;387;16,78;825;35,93;852;58,04;"De 10 a 20 mil"
2701100;"AL";"Branquinha";2938;41,8;332;14,91;892;40,05;1070;60,38;644;80,2;"De 10 a 20 mil"
1501725;"PA";"Brasil Novo";1953;17,83;169;5,55;395;10,91;767;25,51;622;48,59;"De 10 a 20 mil"
5002308;"MS";"Brasilândia";931;10,54;26;1,21;149;4,96;371;13,83;385;38,77;"De 10 a 20 mil"
3108552;"MG";"Brasilândia de Minas";1051;10,45;47;1,68;137;4,14;392;13,76;475;42,95;"De 10 a 20 mil"
5101902;"MT";"Brasnorte";1006;9,21;41;1,4;194;4,88;443;14,33;328;35,08;"De 10 a 20 mil"
3108909;"MG";"Brasópolis";1157;10,03;19;0,81;116;3,59;363;10,11;659;27,94;"De 10 a 20 mil"
3201159;"ES";"Brejetuba";1620;18,93;71;3,22;346;11,2;741;30,68;462;54,48;"De 10 a 20 mil"
2401800;"RN";"Brejinho";2608;31,23;194;8,52;617;23,99;904;42,7;893;64,52;"De 10 a 20 mil"
2502805;"PB";"Brejo do Cruz";3093;31,58;266;10,4;789;26,59;1147;41,92;891;58,08;"De 10 a 20 mil"
2904308;"BA";"Brejões";2561;24,22;88;3,01;436;13,53;991;35,94;1046;62,49;"De 10 a 20 mil"
2904407;"BA";"Brejolândia";2193;26,3;97;4,9;362;14,51;864;36,2;870;58,86;"De 10 a 20 mil"
2904506;"BA";"Brotas de Macaúbas";1667;21,22;69;4,01;233;11,51;565;24,85;800;43,57;"De 10 a 20 mil"
3109105;"MG";"Bueno Brandão";905;10,37;23;1,38;84;3,43;309;10,53;489;29,11;"De 10 a 20 mil"
3109204;"MG";"Buenópolis";1235;15,61;49;2,44;168;7,45;437;19,73;581;40,57;"De 10 a 20 mil"
2602704;"PE";"Buenos Aires";2587;28,11;151;6,51;484;16,35;1094;42,72;858;63;"De 10 a 20 mil"
2904704;"BA";"Buerarema";3211;23,1;171;4,9;560;14,56;1222;29,98;1258;50,42;"De 10 a 20 mil"
3508009;"SP";"Buri";1239;9,3;73;2,25;222;5,23;421;10,78;523;27,15;"De 10 a 20 mil"
3508108;"SP";"Buritama";1082;8,73;41;1,66;131;3,59;295;7,33;615;27,41;"De 10 a 20 mil"
2202000;"PI";"Buriti dos Lopes";4012;29,63;263;6,78;925;22,38;1498;43,16;1326;64,46;"De 10 a 20 mil"
2904753;"BA";"Buritirama";3485;26,03;242;5,61;903;21,08;1250;40,84;1090;63,01;"De 10 a 20 mil"
2102358;"MA";"Buritirana";2762;28,45;204;7,28;649;21,38;944;39,11;965;66,32;"De 10 a 20 mil"
1300839;"AM";"Caapiranga";1016;15,07;138;6,11;246;10,34;388;26,2;244;39,17;"De 10 a 20 mil"
2904803;"BA";"Caatiba";2527;30;153;6,94;514;18,32;906;42,5;954;74,59;"De 10 a 20 mil"
2904852;"BA";"Cabaceiras do Paraguaçu";3157;26,48;195;5,34;702;18,54;1098;40,07;1162;66,67;"De 10 a 20 mil"
3109501;"MG";"Cabo Verde";1141;10,41;40;1,57;211;6,3;450;13,25;440;26,46;"De 10 a 20 mil"
4302907;"RS";"Cacequi";802;7,51;46;2,09;111;4,16;286;7,72;359;17,05;"De 10 a 20 mil"
5204102;"GO";"Cachoeira Alta";909;11,04;28;1,57;135;4,81;273;11,34;473;38,15;"De 10 a 20 mil"
3109709;"MG";"Cachoeira de Minas";737;8,57;24;1,44;77;3,21;257;8,86;379;23,34;"De 10 a 20 mil"
2603108;"PE";"Cachoeirinha";4504;32,13;291;8,37;876;20,83;1584;42,13;1753;68,05;"De 10 a 20 mil"
2503506;"PB";"Cacimba de Dentro";4671;38,84;234;7,35;981;31,2;1609;51,23;1847;72,26;"De 10 a 20 mil"
2701209;"AL";"Cacimbinhas";2885;40,61;232;12,11;784;37,1;1018;53,95;851;71,51;"De 10 a 20 mil"
3508702;"SP";"Caconde";1100;7,79;68;2,23;165;4,35;317;6,92;550;20,36;"De 10 a 20 mil"
5204300;"GO";"Caçu";941;8,93;26;1,18;129;3,84;297;9,16;489;28,35;"De 10 a 20 mil"
2905107;"BA";"Caém";1829;25,2;89;4,5;369;17,96;633;33,81;738;54,51;"De 10 a 20 mil"
3109907;"MG";"Caetanópolis";420;5,18;14;0,77;63;2,81;146;5,3;197;15,34;"De 10 a 20 mil"
2905156;"BA";"Caetanos";2798;27,04;89;3,34;428;12,67;1087;41,74;1194;70,15;"De 10 a 20 mil"
2905305;"BA";"Cafarnaum";2625;21,82;192;5,64;578;15,29;862;27,83;993;56,74;"De 10 a 20 mil"
3508801;"SP";"Cafelândia";934;7,07;42;1,54;143;3,7;273;6,61;476;19,1;"De 10 a 20 mil"
4103453;"PR";"Cafelândia";497;4,43;10;0,37;49;1,26;189;5,49;249;20,51;"De 10 a 20 mil"
5204409;"GO";"Caiapônia";1954;14,8;56;2;254;6,58;776;17,75;868;39,91;"De 10 a 20 mil"
2905404;"BA";"Cairu";1725;15,61;123;3,91;531;12,39;673;25,06;398;42,52;"De 10 a 20 mil"
2102408;"MA";"Cajapió";1828;25,58;226;10,18;442;19,39;598;36,78;562;55,15;"De 10 a 20 mil"
2102507;"MA";"Cajari";2584;21,74;301;8,01;710;18,31;844;30,29;729;49,8;"De 10 a 20 mil"
2603306;"PE";"Calçado";2547;32,38;183;8,8;535;22,46;926;45,02;903;66,94;"De 10 a 20 mil"
3110301;"MG";"Caldas";890;8,08;23;1,15;87;2,98;261;6,86;519;22,67;"De 10 a 20 mil"
2905503;"BA";"Caldeirão Grande";2584;29,26;183;7,28;535;21,25;935;41,54;931;60,22;"De 10 a 20 mil"
5002605;"MS";"Camapuã";1113;10,57;27;1,18;133;4,12;422;12,44;531;32,86;"De 10 a 20 mil"
3300902;"RJ";"Cambuci";1516;12,69;33;1,56;158;4,76;540;13,46;785;31,4;"De 10 a 20 mil"
3110707;"MG";"Cambuquira";908;9,19;31;1,46;93;3,59;314;9,7;470;24,38;"De 10 a 20 mil"
2603504;"PE";"Camocim de São Félix";4034;31,95;211;6,65;868;22,72;1549;45,02;1406;64,14;"De 10 a 20 mil"
3110905;"MG";"Campanha";944;7,95;38;1,41;142;4,28;337;8,73;427;21,35;"De 10 a 20 mil"
2102556;"MA";"Campestre do Maranhão";1928;21,23;109;3,8;435;14,27;762;35,72;622;60,1;"De 10 a 20 mil"
4103909;"PR";"Campina da Lagoa";1534;13,03;33;1,31;164;5,09;543;13,97;794;36,83;"De 10 a 20 mil"
3111101;"MG";"Campina Verde";1267;8,15;45;1,51;133;3,15;419;7,9;670;22,02;"De 10 a 20 mil"
5102603;"MT";"Campinápolis";2144;25,09;368;15,8;616;19,81;564;27,23;596;57,53;"De 10 a 20 mil"
5204706;"GO";"Campinorte";991;11,87;30;1,57;122;4,27;366;14,76;473;42,92;"De 10 a 20 mil"
4203303;"SC";"Campo Alegre";391;4,4;16;0,87;55;1,94;164;5,84;156;11,01;"De 10 a 20 mil"
2516409;"PB";"Campo de Santana";2387;30,76;128;6,52;510;20,68;781;40,95;968;67,88;"De 10 a 20 mil"
2801009;"SE";"Campo do Brito";3446;28,17;174;5,7;812;20,83;1242;37,48;1218;61,86;"De 10 a 20 mil"
3111309;"MG";"Campo do Meio";903;10,14;18;0,97;90;3,56;333;11,03;462;30,68;"De 10 a 20 mil"
1100700;"RO";"Campo Novo de Rondônia";1074;12,31;40;1,73;162;5,31;550;21,13;322;42,54;"De 10 a 20 mil"
2402105;"RN";"Campo Redondo";1971;25,71;95;4,95;313;14,27;685;33,5;878;58,3;"De 10 a 20 mil"
3111507;"MG";"Campos Altos";1060;9,91;53;2,11;180;5,13;388;12,11;439;29,93;"De 10 a 20 mil"
5204904;"GO";"Campos Belos";2030;15,2;72;2,05;356;7,58;746;20,96;856;54,28;"De 10 a 20 mil"
3509908;"SP";"Cananéia";685;7,61;32;1,6;79;2,9;181;6,65;393;25,29;"De 10 a 20 mil"
2701605;"AL";"Canapi";4488;40,35;432;13,02;1277;39,34;1538;54,44;1241;71,57;"De 10 a 20 mil"
3111804;"MG";"Canápolis";1312;14,62;60;2,93;253;8,67;453;16,88;546;41,36;"De 10 a 20 mil"
5102702;"MT";"Canarana";1403;10,28;183;5,45;306;6,35;510;12,32;404;30,19;"De 10 a 20 mil"
3112000;"MG";"Candeias";1662;13,99;27;1,19;160;4,79;586;14,79;889;38,43;"De 10 a 20 mil"
1100809;"RO";"Candeias do Jamari";1492;10,99;92;2,46;273;5,79;631;16,63;496;37,49;"De 10 a 20 mil"
2906600;"BA";"Candiba";2627;25,56;103;4,01;357;12,38;1024;34,09;1143;62,77;"De 10 a 20 mil"
4104402;"PR";"Cândido de Abreu";1976;16,16;57;2,06;273;7,82;795;20,16;851;42,05;"De 10 a 20 mil"
2102606;"MA";"Cândido Mendes";2646;21,45;309;7,62;681;17,43;870;30,58;786;51,31;"De 10 a 20 mil"
4104428;"PR";"Candói";1002;9,31;24;0,89;131;3,92;404;11,84;443;33,89;"De 10 a 20 mil"
4203709;"SC";"Canelinha";633;7,89;23;1,15;71;2,85;256;10,34;283;27;"De 10 a 20 mil"
1400175;"RR";"Cantá";1482;17,2;97;4,16;284;10,95;622;23,22;479;47,24;"De 10 a 20 mil"
3301108;"RJ";"Cantagalo";1464;9,46;31;0,99;183;4,1;486;9,74;764;26,58;"De 10 a 20 mil"
4104451;"PR";"Cantagalo";814;8,79;54;2,39;144;5,18;312;10,7;304;23,33;"De 10 a 20 mil"
2906824;"BA";"Canudos";2789;25,24;138;4,8;600;17,29;1024;35,21;1027;57,06;"De 10 a 20 mil"
1300904;"AM";"Canutama";2522;29,54;325;13,15;783;25,67;901;41,1;513;62,26;"De 10 a 20 mil"
4104501;"PR";"Capanema";1069;7,32;28;0,93;102;2,57;414;8,38;525;19,55;"De 10 a 20 mil"
2701704;"AL";"Capela";3677;31,98;292;9,07;990;26,43;1393;47,12;1002;63,62;"De 10 a 20 mil"
4304689;"RS";"Capela de Santana";506;5,77;21;1,09;62;2,4;192;6,48;231;17,76;"De 10 a 20 mil"
3510302;"SP";"Capela do Alto";919;6,99;63;1,98;184;4,35;292;7,5;380;20,69;"De 10 a 20 mil"
2906857;"BA";"Capela do Alto Alegre";2479;27,98;76;3,63;333;14,39;890;34,62;1180;62,73;"De 10 a 20 mil"
3112604;"MG";"Capinópolis";1489;12,49;36;1,44;194;5,39;489;12,97;770;37,62;"De 10 a 20 mil"
2102754;"MA";"Capinzal do Norte";2418;32,19;196;9,58;568;24,64;861;44,77;793;64;"De 10 a 20 mil"
2302909;"CE";"Capistrano";3413;27,62;272;7,81;700;19,01;1243;38,8;1198;60,38;"De 10 a 20 mil"
2202406;"PI";"Capitão de Campos";2488;31,42;121;5,83;539;22,49;949;43,91;879;68,35;"De 10 a 20 mil"
3112703;"MG";"Capitão Enéas";1820;18,25;111;3,75;285;9,48;716;26,11;708;55,84;"De 10 a 20 mil"
4104600;"PR";"Capitão Leônidas Marques";1095;9,59;29;1,13;117;3,48;423;11,7;526;27,89;"De 10 a 20 mil"
2603801;"PE";"Capoeiras";4433;31,89;339;8,67;953;23,86;1583;43,66;1558;65,68;"De 10 a 20 mil"
1400209;"RR";"Caracaraí";1556;13,32;125;3,51;321;8,11;606;19,92;504;44,92;"De 10 a 20 mil"
2202505;"PI";"Caracol";2512;35,33;249;11,73;752;33,04;875;50,09;636;65,91;"De 10 a 20 mil"
2906899;"BA";"Caraíbas";2565;32,87;73;3,89;388;18,64;952;44,16;1152;68,13;"De 10 a 20 mil"
4104659;"PR";"Carambeí";687;4,99;21;0,59;83;1,68;248;6,45;335;23,84;"De 10 a 20 mil"
3300936;"RJ";"Carapebus";883;8,54;21;0,93;103;3,12;288;8,78;471;31,3;"De 10 a 20 mil"
