"Codigo";"UF";"Municipio";"Total_2000";"Total_2010";"15-24_2000";"15-24_2010";"25-59_2000";"25-59_2010";"60+_2000";"60+_2010";"Classe"
1303908;"AM";"São Paulo de Olivença";41,54;22,92;23,6;8,86;49,46;24,66;74,64;64,35;"De 20 a 50 mil"
3550407;"SP";"São Pedro";8,04;5,23;2,58;1,68;7,48;4,29;18,67;11,6;"De 20 a 50 mil"
2210607;"PI";"São Raimundo Nonato";25,1;20,16;10,26;4,31;26,82;19,82;57,41;52,92;"De 20 a 50 mil"
2708808;"AL";"São Sebastião";49,8;37,41;30,84;11,07;55,15;42,36;81,51;74,74;"De 20 a 50 mil"
1507706;"PA";"São Sebastião da Boa Vista";21,05;15,71;10,89;5,49;21,56;16,61;55,22;45,91;"De 20 a 50 mil"
4319505;"RS";"São Sebastião do Caí";5,64;3,51;1,15;0,6;4,8;2,6;16,76;10,89;"De 20 a 50 mil"
2929503;"BA";"São Sebastião do Passé";19,72;13,77;7,42;2,46;20,8;12,66;55,7;42,64;"De 20 a 50 mil"
4319604;"RS";"São Sepé";10,12;7,51;2,55;1,48;8,55;5,67;25,02;17,94;"De 20 a 50 mil"
2111706;"MA";"São Vicente Ferrer";35,16;26,28;16,6;7,45;38,16;27,13;70,81;65,94;"De 20 a 50 mil"
4320107;"RS";"Sarandi";6,83;5,04;1,34;0,68;5,55;3,57;22,13;16,51;"De 20 a 50 mil"
3165537;"MG";"Sarzedo";8,86;5,88;2;1,28;8,27;4,16;42,55;29,19;"De 20 a 50 mil"
2929909;"BA";"Seabra";21,03;16,1;7,01;2,69;20,55;14,27;54,78;46,05;"De 20 a 50 mil"
1200500;"AC";"Sena Madureira";34,03;24,75;20,89;9,16;38,29;27,31;62,86;60,34;"De 20 a 50 mil"
1200450;"AC";"Senador Guiomard";26,16;17,7;11,79;3,38;28,56;18,03;61,36;50,22;"De 20 a 50 mil"
2312700;"CE";"Senador Pompeu";35,56;27,15;16,08;6,61;37,05;26,76;59,85;53,84;"De 20 a 50 mil"
2930204;"BA";"Sento Sé";33,59;24,53;19,12;6,64;35,96;26,65;67,54;56,29;"De 20 a 50 mil"
2930154;"BA";"Serra do Ramalho";32,23;24,77;13,39;5,6;37,1;24,64;67,31;62,3;"De 20 a 50 mil"
3551603;"SP";"Serra Negra";8,9;6,32;1,81;1,2;6,95;4,35;24,53;16,47;"De 20 a 50 mil"
3551504;"SP";"Serrana";9,19;6,41;2,38;2,05;8,4;5,08;35,92;24,76;"De 20 a 50 mil"
3167103;"MG";"Serro";26,9;18,68;10,45;3,32;28,13;18,17;55,98;46,73;"De 20 a 50 mil"
2614105;"PE";"Sertânia";33,57;27,18;14,88;6,43;35,14;27,19;61,35;56,47;"De 20 a 50 mil"
5007901;"MS";"Sidrolândia";11,44;8,84;2,61;1,37;11,61;8,07;39,74;29,76;"De 20 a 50 mil"
3305604;"RJ";"Silva Jardim";19,69;13,25;6,49;1,75;19,35;11,47;49,37;37,76;"De 20 a 50 mil"
2807105;"SE";"Simão Dias";35,22;26,78;19,79;6,2;35,94;27,59;61,39;57,12;"De 20 a 50 mil"
2614204;"PE";"Sirinhaém";33,36;25,43;19,69;8,3;37,52;28,28;61,42;58,13;"De 20 a 50 mil"
2930774;"BA";"Sobradinho";21,54;18,39;7,74;3,85;23,76;16,94;57,15;49,5;"De 20 a 50 mil"
3552106;"SP";"Socorro";10,07;6,86;1,51;1,15;7,07;3,87;31,55;20,73;"De 20 a 50 mil"
2516003;"PB";"Solânea";42,88;31,21;22,58;7,64;44,2;30,25;73,64;61,84;"De 20 a 50 mil"
4320800;"RS";"Soledade";11,73;8,9;2,73;1,65;10,82;7,12;32,1;24;"De 20 a 50 mil"
4217709;"SC";"Sombrio";7,98;5,38;1,54;0,79;6,57;4,08;31,9;20,46;"De 20 a 50 mil"
3205010;"ES";"Sooretama";21,04;14,59;7,2;2,91;22,76;14,02;60,87;49,5;"De 20 a 50 mil"
1507904;"PA";"Soure";13,11;9,42;6,15;3,97;12,8;8,65;32,38;25,44;"De 20 a 50 mil"
2614600;"PE";"Tabira";30,93;23,09;14,37;5,66;32,44;23,25;56,39;47,56;"De 20 a 50 mil"
2313104;"CE";"Tabuleiro do Norte";30,33;22,56;12,93;3,84;31,22;22,1;60,08;52;"De 20 a 50 mil"
2614808;"PE";"Tacaratu";35,89;25,07;19,84;6,56;38,72;26,21;60,44;53,77;"De 20 a 50 mil"
3168002;"MG";"Taiobeiras";26,84;17,68;6,04;1,66;28,03;14,64;70,99;57,23;"De 20 a 50 mil"
2614857;"PE";"Tamandaré";36,88;22,95;23,22;8,34;40,63;24,74;64,32;51,75;"De 20 a 50 mil"
3553302;"SP";"Tambaú";7,93;5,31;1,58;0,83;6,37;3,76;25,27;16,32;"De 20 a 50 mil"
2313203;"CE";"Tamboril";40,27;32,95;19,67;9,57;43,57;34,48;65,18;61;"De 20 a 50 mil"
3553401;"SP";"Tanabi";10,71;7,01;2,65;1,49;6,61;4,19;37;21,36;"De 20 a 50 mil"
3305752;"RJ";"Tanguá";14,07;8,92;4,39;1,24;12,92;6,75;43,88;30,66;"De 20 a 50 mil"
2931004;"BA";"Tanhaçu";28,08;25,92;8,62;2,97;29,96;24,4;63,22;62,01;"De 20 a 50 mil"
4321303;"RS";"Taquari";9,4;6,45;1,88;1,08;8,46;4,64;25,66;18,61;"De 20 a 50 mil"
2615003;"PE";"Taquaritinga do Norte";27,64;22,95;14,94;5,66;26,33;23,68;55,93;51,77;"De 20 a 50 mil"
3553807;"SP";"Taquarituba";12,1;8,46;3,11;1,33;10,07;6,26;39,48;27,46;"De 20 a 50 mil"
1200609;"AC";"Tarauacá";41,49;31,13;28,2;10,26;46,81;37,62;66,87;68,82;"De 20 a 50 mil"
3554300;"SP";"Teodoro Sampaio";13,33;9,18;2,17;1,07;11,51;6,11;49,7;36,49;"De 20 a 50 mil"
2931509;"BA";"Teofilândia";33,93;24,94;18,34;4,63;36,26;26,05;71,94;62,55;"De 20 a 50 mil"
2709152;"AL";"Teotônio Vilela";40,57;28,87;20,26;5,95;48,72;32,97;77,19;70,18;"De 20 a 50 mil"
4321451;"RS";"Teutônia";2,71;2;0,76;0,43;2,26;1,35;7,67;6,9;"De 20 a 50 mil"
3554508;"SP";"Tietê";4,85;3,69;1,22;0,86;3,98;2,79;14,33;10,69;"De 20 a 50 mil"
4218004;"SC";"Tijucas";8,03;5,85;2,01;1,36;7,59;5,1;23,32;18,16;"De 20 a 50 mil"
2112100;"MA";"Timbiras";48,03;37,82;29,85;13,75;52,56;42,92;78,26;71,69;"De 20 a 50 mil"
4218202;"SC";"Timbó";2,6;1,82;0,63;0,6;2,25;1,42;8,22;5,44;"De 20 a 50 mil"
2807402;"SE";"Tobias Barreto";35,07;28,34;19,65;7,71;37,01;29,91;62,21;59,56;"De 20 a 50 mil"
1721208;"TO";"Tocantinópolis";23,11;15,69;8,04;3,96;23,75;13,71;62;48,04;"De 20 a 50 mil"
2615409;"PE";"Toritama";34,62;20,6;24,81;7,99;35,15;22,57;63,33;53,78;"De 20 a 50 mil"
4321501;"RS";"Torres";6,29;4,6;1,09;0,93;4,95;2,83;24,31;15,33;"De 20 a 50 mil"
2414407;"RN";"Touros";38,24;29,71;20,37;8,93;42,15;32,1;68,1;62,94;"De 20 a 50 mil"
1508035;"PA";"Tracuateua";27,62;21,56;13,73;7,32;30,49;23,31;56,74;51,06;"De 20 a 50 mil"
2709202;"AL";"Traipu";53,13;42,76;39,11;18,97;57,02;47,95;74,57;70,39;"De 20 a 50 mil"
4321600;"RS";"Tramandaí";6,29;4,07;2,21;1,32;5,64;3,22;17,74;10,19;"De 20 a 50 mil"
3554805;"SP";"Tremembé";5,57;3,86;2,11;1,13;4,93;2,95;19,21;13,52;"De 20 a 50 mil"
4321709;"RS";"Três Coroas";6,41;3,97;1,51;0,64;5,44;3,04;23,68;14,65;"De 20 a 50 mil"
4321808;"RS";"Três de Maio";6,28;4,44;1,27;0,91;4,96;2,93;18,15;12,47;"De 20 a 50 mil"
3169356;"MG";"Três Marias";10,81;7,51;2,43;0,94;9,7;5,42;44,88;30,99;"De 20 a 50 mil"
4321907;"RS";"Três Passos";6,61;5,31;1,14;0,69;4,63;3,14;21,57;15,77;"De 20 a 50 mil"
2615607;"PE";"Trindade";34,35;25,56;17,56;8,11;37,31;26,85;66,14;58,59;"De 20 a 50 mil"
4322004;"RS";"Triunfo";9,89;6,51;2,67;1,4;9,06;5,45;24,54;17,25;"De 20 a 50 mil"
1508084;"PA";"Tucumã";17,6;12,21;5,77;2,29;20,28;12,56;55,09;45,21;"De 20 a 50 mil"
2112308;"MA";"Tuntum";37,7;29,84;20,38;8,82;42,03;31,68;68,78;64,23;"De 20 a 50 mil"
3169604;"MG";"Tupaciguara";13,39;9,47;3,84;1,3;10,98;7,03;34,44;24,92;"De 20 a 50 mil"
2615805;"PE";"Tupanatinga";52,15;38,41;34,63;11,72;55,21;42,35;79,3;75,35;"De 20 a 50 mil"
4322202;"RS";"Tupanciretã";8,03;5,44;2,02;0,99;6,43;3,88;23,63;16,48;"De 20 a 50 mil"
2112407;"MA";"Turiaçu";32,52;24,84;19,41;9,19;34,36;27,1;67,34;56,84;"De 20 a 50 mil"
2112456;"MA";"Turilândia";41,12;30,37;22,11;11,02;46,35;33,56;78,4;70,62;"De 20 a 50 mil"
2932002;"BA";"Uauá";29,98;23,51;9,99;4,48;33,19;22,21;59,13;50,8;"De 20 a 50 mil"
2932200;"BA";"Ubaitaba";28,42;21,32;11,37;4,07;32,08;21,41;58,23;50,74;"De 20 a 50 mil"
2313609;"CE";"Ubajara";35,79;24,59;17,22;4,25;38,04;25,72;66,41;57,69;"De 20 a 50 mil"
2932309;"BA";"Ubatã";31,9;26,77;14,34;8,9;33,58;25,8;64,38;59,85;"De 20 a 50 mil"
4128005;"PR";"Ubiratã";15,09;9,63;2,28;0,93;11,83;6,34;48,12;31,14;"De 20 a 50 mil"
1508126;"PA";"Ulianópolis";25,38;15;13,63;4,22;30,47;16,86;62,63;55,86;"De 20 a 50 mil"
2807600;"SE";"Umbaúba";35,12;24,73;18,79;5,88;38,73;27,17;70,15;61;"De 20 a 50 mil"
2932507;"BA";"Una";36,65;25,4;18,37;5,92;43,21;27,05;63,92;56,16;"De 20 a 50 mil"
2211100;"PI";"União";39,03;28,72;18,18;7,62;43,04;28,72;73,44;64,91;"De 20 a 50 mil"
2112605;"MA";"Urbano Santos";37,71;30,07;18,15;9,03;43,52;34,97;72,02;69,5;"De 20 a 50 mil"
5221601;"GO";"Uruaçu";16,14;11,06;3,67;1,43;14,88;8,03;50,19;38,32;"De 20 a 50 mil"
1508159;"PA";"Uruará";22,12;15,11;6,37;3,65;27,46;15,73;59,75;50,53;"De 20 a 50 mil"
2211209;"PI";"Uruçuí";30,24;18,19;15,49;5,02;30,52;17,06;63,13;50,65;"De 20 a 50 mil"
4219002;"SC";"Urussanga";5,12;3,25;1,03;0,65;3,81;2,42;17,93;9,65;"De 20 a 50 mil"
2211308;"PI";"Valença do Piauí";30,69;26,1;12,49;4,93;30,66;22,65;66,89;61,25;"De 20 a 50 mil"
2933000;"BA";"Valente";25,55;16,15;8,32;2,08;27,28;13,8;61,1;49,14;"De 20 a 50 mil"
3556305;"SP";"Valparaíso";11,8;7,3;3,06;1,25;9,05;5,22;40,68;27,21;"De 20 a 50 mil"
2112704;"MA";"Vargem Grande";46,27;32,02;26,88;10,46;51,44;35,79;77,01;72,16;"De 20 a 50 mil"
3556404;"SP";"Vargem Grande do Sul";9,11;5,91;2,58;1,29;6,88;4,09;29,78;18,76;"De 20 a 50 mil"
3556453;"SP";"Vargem Grande Paulista";7,68;4,11;1,87;0,92;7,48;2,84;31,01;17,53;"De 20 a 50 mil"
2314003;"CE";"Várzea Alegre";36,83;28,62;14,65;5,73;39,75;27,31;63,06;60,47;"De 20 a 50 mil"
3170800;"MG";"Várzea da Palma";16,12;12;5,15;1,7;16,11;10,45;53,06;42,35;"De 20 a 50 mil"
3306206;"RJ";"Vassouras";11,02;7,68;3,51;1,41;9,91;5,81;27,25;21,97;"De 20 a 50 mil"
3205069;"ES";"Venda Nova do Imigrante";10,86;8,51;1,99;0,75;9,84;6,3;40,82;33,27;"De 20 a 50 mil"
2933208;"BA";"Vera Cruz";16,08;10,75;7,96;3,2;16,65;10,68;36,44;23,74;"De 20 a 50 mil"
4322707;"RS";"Vera Cruz";6,52;4,72;1,69;0,69;5,58;3,3;17,72;14,13;"De 20 a 50 mil"
4322806;"RS";"Veranópolis";4,55;2,82;0,52;0,47;2,8;1,48;16,87;9,79;"De 20 a 50 mil"
2112803;"MA";"Viana";22,76;17,79;9,53;4,9;24,01;17,49;55,22;47,25;"De 20 a 50 mil"
2616308;"PE";"Vicência";32,9;23,5;13,8;5,51;37,95;25,28;67,73;59,65;"De 20 a 50 mil"
2709400;"AL";"Viçosa";41,88;33,47;24,48;10,5;45,31;36,01;73,57;69,61;"De 20 a 50 mil"
4219309;"SC";"Videira";5,7;3,58;1,59;0,56;4,93;2,6;20,99;14,22;"De 20 a 50 mil"
1508209;"PA";"Vigia";13,6;10,03;5,26;3,19;13,63;9,54;38,71;28,98;"De 20 a 50 mil"
5108600;"MT";"Vila Rica";14,83;9,14;4,78;1,64;16,62;9,18;42,66;31,33;"De 20 a 50 mil"
3172004;"MG";"Visconde do Rio Branco";13,88;8,74;4,18;1,3;12,59;6,97;36,13;25,7;"De 20 a 50 mil"
2112902;"MA";"Vitória do Mearim";32,37;25,05;16,48;6,32;36,09;27,14;62,39;58,38;"De 20 a 50 mil"
2113009;"MA";"Vitorino Freire";39,92;32,75;20,85;8,91;43,57;34,92;70,66;65,69;"De 20 a 50 mil"
2933505;"BA";"Wenceslau Guimarães";47,38;30,47;27,53;7,93;53,77;34,12;81,43;71,52;"De 20 a 50 mil"
4219507;"SC";"Xanxerê";8,24;5,58;1,58;0,73;7,03;3,88;30,64;21,76;"De 20 a 50 mil"
4219705;"SC";"Xaxim";9,56;5,71;2,43;0,84;8,56;4,49;33,06;19,29;"De 20 a 50 mil"
1508407;"PA";"Xinguara";18,97;12,29;6,35;2,5;20,76;12,15;57,63;43,42;"De 20 a 50 mil"
2933604;"BA";"Xique-Xique";29,31;22,23;12,13;4,64;33,09;23,3;60,31;53,1;"De 20 a 50 mil"
2600054;"PE";"Abreu e Lima";14,26;10,15;5,51;2,47;13,31;8,61;46,36;31,65;"De 50 a 100 mil"
1500206;"PA";"Acará";31,61;21,31;16,05;9,18;35,41;21,94;67,26;55,19;"De 50 a 100 mil"
2300200;"CE";"Acaraú";39,75;28,83;21,54;6,85;45,03;32,69;63,69;59,67;"De 50 a 100 mil"
2300309;"CE";"Acopiara";42,96;32,99;20,97;8,55;46,38;33,32;67,96;61,27;"De 50 a 100 mil"
2400208;"RN";"Açu";28,93;22,49;13,95;5,63;30,25;22,86;59,25;52,25;"De 50 a 100 mil"
4300406;"RS";"Alegrete";8,32;5,92;2,09;1,05;6,9;4,2;24,41;16,58;"De 50 a 100 mil"
1500404;"PA";"Alenquer";19,15;15,6;10,34;5,34;19,16;15,99;45,05;38,18;"De 50 a 100 mil"
3101607;"MG";"Alfenas";8,53;5,77;2,17;0,97;7,11;4,21;29,13;18,84;"De 50 a 100 mil"
1500602;"PA";"Altamira";18,4;12,49;8,91;3,76;19,93;12,12;49,05;41,56;"De 50 a 100 mil"
3501905;"SP";"Amparo";7,09;4,7;1,59;0,9;5,38;3,08;22,48;14,82;"De 50 a 100 mil"
3502101;"SP";"Andradina";9,45;5,88;1,56;0,8;6,16;2,97;34,29;20,73;"De 50 a 100 mil"
2301000;"CE";"Aquiraz";31,48;20,82;15,71;5,6;33,56;21,12;62,47;51,73;"De 50 a 100 mil"
2301109;"CE";"Aracati";28,79;20,82;11,8;4,81;30,92;20,23;60,18;51,67;"De 50 a 100 mil"
2902104;"BA";"Araci";44,32;34,31;26,89;10,92;48,58;37,24;73,45;67,42;"De 50 a 100 mil"
3200607;"ES";"Aracruz";10,95;7,41;2,04;0,97;10,43;5,88;42,75;31,34;"De 50 a 100 mil"
4201406;"SC";"Araranguá";7,03;4,45;1,53;0,82;5,45;3,34;28,95;15,98;"De 50 a 100 mil"
2601102;"PE";"Araripina";34,56;25,34;19,19;8,62;36,82;25,63;65,14;57,44;"De 50 a 100 mil"
3104007;"MG";"Araxá";7,08;4,26;1,29;0,81;5,38;2,74;27,26;16,14;"De 50 a 100 mil"
2601201;"PE";"Arcoverde";24,06;17,57;11,36;6,06;23,81;16,32;51,02;40,76;"De 50 a 100 mil"
1100023;"RO";"Ariquemes";11,77;7,9;3,24;1,12;12,54;6,88;43,11;34,9;"De 50 a 100 mil"
3503901;"SP";"Arujá";7,87;4,91;1,83;0,94;7,52;3,8;33,04;20;"De 50 a 100 mil"
3504008;"SP";"Assis";6,52;4,11;1,3;1,04;4,39;2,5;23,21;13,44;"De 50 a 100 mil"
3504503;"SP";"Avaré";7,06;4,81;1,98;1,24;5,57;3,42;23,35;14,87;"De 50 a 100 mil"
2101400;"MA";"Balsas";20;12,92;7,7;2,83;20,79;12,62;60,81;49,33;"De 50 a 100 mil"
2301901;"CE";"Barbalha";26,17;18,69;10,93;3,31;27,39;17,38;57,4;52,05;"De 50 a 100 mil"
1501303;"PA";"Barcarena";12,24;8,52;4,9;2,47;12,43;8,2;44,53;34,91;"De 50 a 100 mil"
2101608;"MA";"Barra do Corda";34,99;27,72;20,09;7,7;37,39;29,3;65,81;62,34;"De 50 a 100 mil"
5101803;"MT";"Barra do Garças";8,91;7,24;1,93;1,4;7,92;5,27;38,53;28,28;"De 50 a 100 mil"
3300308;"RJ";"Barra do Piraí";6,88;4,48;2,25;0,83;5,38;3,11;21,46;13,81;"De 50 a 100 mil"
2101707;"MA";"Barreirinhas";40,93;25,37;23,76;6,7;45,41;28,35;76,38;65,51;"De 50 a 100 mil"
3505906;"SP";"Batatais";7,46;4,98;1,73;1,05;5,65;3,71;24,1;14,33;"De 50 a 100 mil"
2501807;"PB";"Bayeux";21,29;15,49;10,15;3,76;21,35;14,72;53,06;43,32;"De 50 a 100 mil"
3506102;"SP";"Bebedouro";7,63;4,86;1,56;1,21;5,69;2,92;26,59;16,01;"De 50 a 100 mil"
2601706;"PE";"Belo Jardim";35,46;24,82;18,34;6,97;35,28;23,84;66,26;56,29;"De 50 a 100 mil"
1501501;"PA";"Benevides";10,72;6,83;3,89;2,15;10,95;6,31;36,41;24,68;"De 50 a 100 mil"
2601904;"PE";"Bezerros";36,99;28,12;15,41;5,91;37,83;26,67;67,29;58,9;"De 50 a 100 mil"
4202305;"SC";"Biguaçu";7,54;4,65;2;0,88;6,71;3,32;30,23;20,25;"De 50 a 100 mil"
2302404;"CE";"Boa Viagem";42,26;32,38;18,3;6,36;45,62;33,8;70,37;64,45;"De 50 a 100 mil"
2903904;"BA";"Bom Jesus da Lapa";25,38;19,21;10,1;4,3;28,16;19,72;58,29;50,72;"De 50 a 100 mil"
1501782;"PA";"Breu Branco";28,15;20,26;13,33;5,38;33,09;22,6;65,04;59;"De 50 a 100 mil"
1501808;"PA";"Breves";35,78;24,74;22,38;10,11;39,43;27,36;72,21;61,07;"De 50 a 100 mil"
2904605;"BA";"Brumado";23,22;16,28;6,82;2,38;23,79;13,38;60,05;48,48;"De 50 a 100 mil"
2602803;"PE";"Buíque";52,01;40,21;35,02;13,81;56,03;45,1;75,82;72,07;"De 50 a 100 mil"
2102325;"MA";"Buriticupu";38,7;26,9;23,39;8,02;45,35;30,64;73,34;68,62;"De 50 a 100 mil"
2503209;"PB";"Cabedelo";16,35;10,7;8,28;2,99;16,82;11,02;37,55;24,7;"De 50 a 100 mil"
4203006;"SC";"Caçador";8,22;5,93;2,54;1,09;7,84;4,98;25,53;19,73;"De 50 a 100 mil"
3508504;"SP";"Caçapava";6,12;4,16;1,49;0,85;4,81;2,74;24,66;15,07;"De 50 a 100 mil"
5102504;"MT";"Cáceres";15,9;10,18;3,85;1,4;17,13;8,47;47,48;35,81;"De 50 a 100 mil"
4303004;"RS";"Cachoeira do Sul";10,26;7,49;1,79;1,02;8,68;5,46;26,4;18,91;"De 50 a 100 mil"
3300803;"RJ";"Cachoeiras de Macacu";13,97;9,31;4,33;1,43;13,3;7,53;36,93;27,78;"De 50 a 100 mil"
1100049;"RO";"Cacoal";12,14;8,3;2,37;0,9;12,29;6,42;46,06;36,87;"De 50 a 100 mil"
2402006;"RN";"Caicó";21,17;15,34;8,08;3,02;20,98;13,75;47,27;38,9;"De 50 a 100 mil"
3509007;"SP";"Caieiras";6,1;3,93;1,55;0,81;5,61;3,06;26,15;16,36;"De 50 a 100 mil"
3509205;"SP";"Cajamar";8,75;5,2;2,56;1,26;8,39;4,36;35,93;22,16;"De 50 a 100 mil"
2503704;"PB";"Cajazeiras";27,25;19,45;11,58;4,21;27,84;17,88;54,82;47,35;"De 50 a 100 mil"
5204508;"GO";"Caldas Novas";8,29;5,57;2,35;1,11;8,16;4,73;29,26;18,52;"De 50 a 100 mil"
4303509;"RS";"Camaquã";10,32;7,21;2,66;1,59;8,44;5,3;30,11;20,47;"De 50 a 100 mil"
4103701;"PR";"Cambé";9,45;6,39;1,19;0,65;7,58;3,68;37,98;26,14;"De 50 a 100 mil"
4203204;"SC";"Camboriú";8,53;4,04;2,55;0,87;8,49;3,54;28,12;16,73;"De 50 a 100 mil"
2302602;"CE";"Camocim";35,49;26,49;18,73;5,88;39,67;29,61;62,31;57,57;"De 50 a 100 mil"
2701407;"AL";"Campo Alegre";40,52;27,41;19,43;5,7;49,17;31,26;80,71;75,41;"De 50 a 100 mil"
3111200;"MG";"Campo Belo";11,82;8,69;2,05;1,01;9,71;5,68;35,8;26,69;"De 50 a 100 mil"
4303905;"RS";"Campo Bom";4,88;3,18;1,16;0,63;3,88;2,16;21,18;13,11;"De 50 a 100 mil"
2906006;"BA";"Campo Formoso";33,25;24,55;17,29;4,88;37,13;26,81;62,06;52,74;"De 50 a 100 mil"
3509601;"SP";"Campo Limpo Paulista";6,81;4,22;1,52;0,75;6,16;3,1;27,07;16,86;"De 50 a 100 mil"
4104303;"PR";"Campo Mourão";10,68;7,31;1,51;0,86;9,4;5,14;38,16;27,09;"De 50 a 100 mil"
2906501;"BA";"Candeias";13,53;9,09;4,82;2,38;14,06;7,38;48,83;36,24;"De 50 a 100 mil"
4304507;"RS";"Canguçu";12,97;9,17;3,03;1,3;11,25;6,82;30,91;23,04;"De 50 a 100 mil"
2302800;"CE";"Canindé";35,42;24,66;15,76;5,06;38,25;25,83;62,65;54,17;"De 50 a 100 mil"
4203808;"SC";"Canoinhas";5,77;4,33;1,87;0,93;4,93;3,27;19,31;14,65;"De 50 a 100 mil"
1502202;"PA";"Capanema";17,12;13,81;7;3,43;17,6;13,48;44,71;38,87;"De 50 a 100 mil"
1502301;"PA";"Capitão Poço";34,89;24,08;20,8;7,5;38,74;26,75;65,82;57,61;"De 50 a 100 mil"
3113404;"MG";"Caratinga";13,87;9,55;3,7;1,52;12,45;7,3;40,09;29,67;"De 50 a 100 mil"
4304705;"RS";"Carazinho";6,06;4,1;1,38;1,11;4,63;2,68;19,58;12,48;"De 50 a 100 mil"
2604007;"PE";"Carpina";22,99;16,12;9,92;3,51;23,44;15,33;53,62;41,77;"De 50 a 100 mil"
2907202;"BA";"Casa Nova";32,27;24,86;16,24;6,95;33,59;24,92;65,49;57,52;"De 50 a 100 mil"
2303501;"CE";"Cascavel";32,53;22,89;14,13;4,81;34,65;23,06;63,83;53,81;"De 50 a 100 mil"
4104907;"PR";"Castro";12,52;7,63;2,72;1;12,68;5,95;38,07;27,7;"De 50 a 100 mil"
3115300;"MG";"Cataguases";8,02;5,72;1,82;1,05;6,33;3,79;24,55;17,53;"De 50 a 100 mil"
5205109;"GO";"Catalão";8,75;5,53;1,53;0,97;7,05;3,68;36,49;23,95;"De 50 a 100 mil"
2907509;"BA";"Catu";15,2;11,12;3,63;1,94;14,99;8,8;53,53;41,33;"De 50 a 100 mil"
2402600;"RN";"Ceará-Mirim";30,73;21,76;15,02;6,52;32;21,26;64,79;54,58;"De 50 a 100 mil"
2103208;"MA";"Chapadinha";36,69;25,43;18,83;6,87;39,39;27,14;72,94;61,08;"De 50 a 100 mil"
4105508;"PR";"Cianorte";10,39;5,58;1,33;0,7;7,91;3,22;37,9;23,15;"De 50 a 100 mil"
5205497;"GO";"Cidade Ocidental";6,75;5,44;2,62;1,2;6,84;5,02;29;23,93;"De 50 a 100 mil"
1301209;"AM";"Coari";31,52;17,03;17,67;5,22;37,24;19,48;65,44;53,44;"De 50 a 100 mil"
2908408;"BA";"Conceição do Coité";27,87;19,84;11,9;3,32;29,92;19,21;59,98;49,43;"De 50 a 100 mil"
4204301;"SC";"Concórdia";5,92;4,2;0,93;0,7;4,41;2,61;25,71;15,59;"De 50 a 100 mil"
2103604;"MA";"Coroatá";41,18;32,18;21,06;8,23;45,52;34,81;73,37;68,45;"De 50 a 100 mil"
2702306;"AL";"Coruripe";36,39;23,9;22,29;5,05;40,57;27,33;66,53;57,9;"De 50 a 100 mil"
3512803;"SP";"Cosmópolis";7,05;4,83;1,66;1,12;5,79;3,65;27,55;18,19;"De 50 a 100 mil"
2304103;"CE";"Crateús";32,97;25,02;13,57;5,66;34,92;24,36;60,09;52,27;"De 50 a 100 mil"
4306106;"RS";"Cruz Alta";6,47;4,48;2,03;1,25;5,19;3,49;19,03;11,47;"De 50 a 100 mil"
2909802;"BA";"Cruz das Almas";17,08;11,79;6,17;2,52;16,1;10,18;49,28;36,39;"De 50 a 100 mil"
3513405;"SP";"Cruzeiro";4,77;2,86;1,32;1,01;3,47;1,72;17,99;9,89;"De 50 a 100 mil"
1200203;"AC";"Cruzeiro do Sul";28,45;18,52;15,37;4,8;32,8;20,36;61,88;52,5;"De 50 a 100 mil"
3120904;"MG";"Curvelo";11,57;7,83;3,49;1,38;10,07;6,02;33,63;24,14;"De 50 a 100 mil"
2910057;"BA";"Dias d'Ávila";12,16;8,21;4,69;2,07;12,97;7,5;42,52;32,4;"De 50 a 100 mil"
1502939;"PA";"Dom Eliseu";28,94;17,67;14,18;3,55;34,76;20,06;66,28;57,03;"De 50 a 100 mil"
3515103;"SP";"Embu-Guaçu";9,3;6,07;1,66;1,1;8,56;4,42;36,48;23,16;"De 50 a 100 mil"
4307005;"RS";"Erechim";5,22;3,28;1,28;0,68;3,84;2,03;19,16;11,78;"De 50 a 100 mil"
2605202;"PE";"Escada";30,28;21,7;14,64;5,9;32,48;22;61,74;53,78;"De 50 a 100 mil"
3124104;"MG";"Esmeraldas";11,89;8,6;3,22;1,2;11,91;7,26;36,2;29,35;"De 50 a 100 mil"
2802106;"SE";"Estância";23,81;17,89;11,67;4,14;24,78;17,9;52,76;47,95;"De 50 a 100 mil"
4307708;"RS";"Esteio";3,91;2,65;1,11;0,74;2,87;1,89;16,32;8,38;"De 50 a 100 mil"
2910701;"BA";"Euclides da Cunha";36,69;27,44;15,82;5,01;40,64;27,89;67,35;58,72;"De 50 a 100 mil"
4307906;"RS";"Farroupilha";4,37;2,68;1,05;0,59;3,35;1,7;17,29;10,76;"De 50 a 100 mil"
4107652;"PR";"Fazenda Rio Grande";7,21;4,47;1,53;0,87;7,02;3,38;35,14;23,8;"De 50 a 100 mil"
3515509;"SP";"Fernandópolis";9,21;6;1,14;0,79;5,64;2,9;35,4;20,89;"De 50 a 100 mil"
2203909;"PI";"Floriano";19,91;13,21;8,92;2,84;19,62;11,57;49,43;38,79;"De 50 a 100 mil"
3126109;"MG";"Formiga";9,2;6,15;1,7;0,96;7,55;3,75;29,23;21,08;"De 50 a 100 mil"
4108403;"PR";"Francisco Beltrão";8,35;5,68;1,56;0,89;7,13;4,03;31,38;21,91;"De 50 a 100 mil"
