"Codigo";"UF";"Municipio";"Analf_2000";"Analf_2010";"Inadequado_2000";"Inadequado_2010";"AnalfEInadequado_2000";"AnalfEInadequado_2010";"Classe"
3203007;"ES";"Iúna";32,49;17,12;47,63;26,58;19,05;6,7;"De 20 a 50 mil"
4111506;"PR";"Ivaiporã";19,05;8,94;17,9;8,35;4,41;0,71;"De 20 a 50 mil"
5004700;"MS";"Ivinhema";17,03;8,09;22,24;15,34;3,64;0,95;"De 20 a 50 mil"
4111803;"PR";"Jacarezinho";17,62;10,54;9,77;3,27;3,09;0,62;"De 20 a 50 mil"
5104807;"MT";"Jaciara";14,66;9,07;8,7;5,14;1,72;0,67;"De 20 a 50 mil"
3134905;"MG";"Jacutinga";17,17;6,97;22,15;6,13;8,53;1,31;"De 20 a 50 mil"
4311007;"RS";"Jaguarão";11,08;6,02;7,04;3,06;1,55;0,25;"De 20 a 50 mil"
2917706;"BA";"Jaguarari";43,38;21,36;39,74;12,79;24,06;4,06;"De 20 a 50 mil"
3203056;"ES";"Jaguaré";27,98;14,19;33,84;15,4;8,69;2,18;"De 20 a 50 mil"
4112009;"PR";"Jaguariaíva";14,24;6,86;11,21;8,04;2,09;1,06;"De 20 a 50 mil"
2306900;"CE";"Jaguaribe";54,39;30,54;39,73;17,65;28,35;7,97;"De 20 a 50 mil"
3524709;"SP";"Jaguariúna";10,49;4,73;3,87;0,26;1,04;0,09;"De 20 a 50 mil"
2307007;"CE";"Jaguaruana";58,74;38,25;45,26;14,34;32,73;7,59;"De 20 a 50 mil"
3135050;"MG";"Jaíba";44,44;27,21;22,83;17,48;14,44;7,83;"De 20 a 50 mil"
3524808;"SP";"Jales";7,88;2,93;5,68;4,63;0,54;0,13;"De 20 a 50 mil"
4112108;"PR";"Jandaia do Sul";11,33;5,52;13,65;7,86;1,83;1,2;"De 20 a 50 mil"
5211800;"GO";"Jaraguá";16,66;7,93;22,01;11,99;5,15;1,76;"De 20 a 50 mil"
2307106;"CE";"Jardim";59,21;38,22;69,55;52,4;45,13;24,87;"De 20 a 50 mil"
5005004;"MS";"Jardim";19,46;10,72;9,95;7,42;2,74;1,09;"De 20 a 50 mil"
3525102;"SP";"Jardinópolis";9,49;7,76;3,71;1,29;0,24;0,15;"De 20 a 50 mil"
3525201;"SP";"Jarinu";19,89;8,05;21,56;1,44;7,25;0,1;"De 20 a 50 mil"
3135803;"MG";"Jequitinhonha";52,19;34,32;26,56;30,23;19,53;15,09;"De 20 a 50 mil"
2918100;"BA";"Jeremoabo";65,9;43,05;55,92;36,42;42,2;19,32;"De 20 a 50 mil"
4209003;"SC";"Joaçaba";8,43;3,29;3,81;3,61;0,68;0,21;"De 20 a 50 mil"
2608107;"PE";"João Alfredo";65,94;49,33;70;39,69;53,95;26,61;"De 20 a 50 mil"
2405801;"RN";"João Câmara";59,01;43,17;31,08;21,19;24,14;12,37;"De 20 a 50 mil"
2918357;"BA";"João Dourado";48,62;31,2;16,5;10,26;9,83;3,98;"De 20 a 50 mil"
2105500;"MA";"João Lisboa";51,04;31,5;37,18;14,19;23,51;5,27;"De 20 a 50 mil"
3136306;"MG";"João Pinheiro";22,13;12,22;18,31;8,05;5,07;1,16;"De 20 a 50 mil"
2703809;"AL";"Joaquim Gomes";75,04;60,22;52,4;32,74;43,97;22,62;"De 20 a 50 mil"
3525706;"SP";"José Bonifácio";8,56;5,75;8,63;5,83;1,2;0,42;"De 20 a 50 mil"
2205508;"PI";"José de Freitas";51,38;36,26;54,52;31,91;33,14;15,05;"De 20 a 50 mil"
5105101;"MT";"Juara";20,24;9,67;33,4;23,01;9,07;3,3;"De 20 a 50 mil"
3136652;"MG";"Juatuba";16,72;7,8;19,71;3,25;4,89;0,55;"De 20 a 50 mil"
2307403;"CE";"Jucás";63,75;38,73;53,14;28,44;38,5;14,76;"De 20 a 50 mil"
5105150;"MT";"Juína";18,95;13,35;36,09;20,75;9,02;7,31;"De 20 a 50 mil"
2704005;"AL";"Junqueiro";63,98;47,82;41,84;11,44;28,23;5,72;"De 20 a 50 mil"
3526209;"SP";"Juquitiba";16,67;10,53;25,3;8,54;6,3;1,87;"De 20 a 50 mil"
1503903;"PA";"Juruti";26,91;15;68,95;36,73;20,94;6,95;"De 20 a 50 mil"
1302405;"AM";"Lábrea";65,37;47,93;58,07;49,76;43,53;27,65;"De 20 a 50 mil"
2105708;"MA";"Lago da Pedra";62,83;47,54;64,71;29,37;45,68;18,12;"De 20 a 50 mil"
3137205;"MG";"Lagoa da Prata";11,96;6,99;2,63;1,99;0,48;0,22;"De 20 a 50 mil"
2608503;"PE";"Lagoa do Itaenga";56,55;35,27;28,99;14,35;20,66;6,09;"De 20 a 50 mil"
2608750;"PE";"Lagoa Grande";53,81;34,4;22,88;19,2;15,57;7,97;"De 20 a 50 mil"
2508307;"PB";"Lagoa Seca";49;29,38;21,07;25,74;14,83;10,78;"De 20 a 50 mil"
4311304;"RS";"Lagoa Vermelha";12,08;7,25;17,08;3,26;2,5;0,44;"De 20 a 50 mil"
2918803;"BA";"Laje";58,87;35,54;66,34;41,31;43,21;18,4;"De 20 a 50 mil"
2608800;"PE";"Lajedo";49,28;32,52;20,59;11,01;13,01;5,75;"De 20 a 50 mil"
4113205;"PR";"Lapa";11,35;5,06;23,91;16,17;4,41;1,47;"De 20 a 50 mil"
2919157;"BA";"Lapão";42,78;29,19;24,74;8,93;13,28;3,81;"De 20 a 50 mil"
1600279;"AP";"Laranjal do Jari";30,92;20,1;19,15;6,18;9,22;2,37;"De 20 a 50 mil"
3526407;"SP";"Laranjal Paulista";11,05;5,89;7,43;0,96;1,25;0,11;"De 20 a 50 mil"
2803609;"SE";"Laranjeiras";45,25;25,65;21,04;2,95;13,9;1,54;"De 20 a 50 mil"
4113304;"PR";"Laranjeiras do Sul";19,76;10,32;20,92;13,66;5,89;1,71;"De 20 a 50 mil"
2307502;"CE";"Lavras da Mangabeira";57,42;40,75;54,71;34,51;35,92;16,76;"De 20 a 50 mil"
2704203;"AL";"Limoeiro de Anadia";70,35;48,5;64,72;48,39;46,81;24,54;"De 20 a 50 mil"
1504000;"PA";"Limoeiro do Ajuru";41,49;25,44;86,25;77,92;38,73;21,72;"De 20 a 50 mil"
2919504;"BA";"Livramento de Nossa Senhora";46,49;30,68;57,13;31,38;33,78;13,47;"De 20 a 50 mil"
4113502;"PR";"Loanda";14,72;7,57;9,95;4,87;1,58;0,35;"De 20 a 50 mil"
3527306;"SP";"Louveira";11,66;5,83;2,93;0,21;0,9;0;"De 20 a 50 mil"
5105259;"MT";"Lucas do Rio Verde";11,84;4,51;16,06;6,42;1,29;0,36;"De 20 a 50 mil"
2205706;"PI";"Luís Correia";62,92;46,15;58,84;49,24;44;27,62;"De 20 a 50 mil"
2205805;"PI";"Luzilândia";63,17;54,31;55,53;34,07;41,31;23,21;"De 20 a 50 mil"
2609006;"PE";"Macaparana";59,38;44,64;30,92;15,5;22,37;8,39;"De 20 a 50 mil"
2407203;"RN";"Macau";38,6;25,53;8,44;5,15;6,37;2,79;"De 20 a 50 mil"
2919801;"BA";"Macaúbas";56,81;38,99;28,83;11,61;21,71;6,39;"De 20 a 50 mil"
1100130;"RO";"Machadinho D'Oeste";24,5;14,08;59,59;45,99;17,86;8,65;"De 20 a 50 mil"
3139003;"MG";"Machado";18,45;11,4;21,19;8,5;5,77;1,89;"De 20 a 50 mil"
1504059;"PA";"Mãe do Rio";39,87;28,32;61,07;11,54;29,53;4,47;"De 20 a 50 mil"
3528403;"SP";"Mairinque";10,73;5,54;5,51;3,26;0,87;0,64;"De 20 a 50 mil"
2508901;"PB";"Mamanguape";58,55;44,47;21,14;19,92;15,81;11,75;"De 20 a 50 mil"
1302553;"AM";"Manaquiri";38,68;15,43;69,36;66,23;28,81;10,8;"De 20 a 50 mil"
4114203;"PR";"Mandaguari";11,98;5,34;8,87;4,73;1,65;0,78;"De 20 a 50 mil"
4114302;"PR";"Mandirituba";12,49;6,31;24,99;9,56;5,36;1,15;"De 20 a 50 mil"
3302601;"RJ";"Mangaratiba";13,7;5,2;6,01;1,01;2,3;0,15;"De 20 a 50 mil"
3139508;"MG";"Manhumirim";25,34;15,04;22,81;18,15;7,21;3,54;"De 20 a 50 mil"
1302702;"AM";"Manicoré";46,91;29,48;74,55;56,55;40,35;20,76;"De 20 a 50 mil"
3139607;"MG";"Mantena";25,77;14,92;28,01;17,24;10,19;3,68;"De 20 a 50 mil"
5005400;"MS";"Maracaju";18,85;9,58;19,22;9,38;5,39;1,56;"De 20 a 50 mil"
1504307;"PA";"Maracanã";30,7;18,39;45,17;31,84;16,38;7,95;"De 20 a 50 mil"
2920502;"BA";"Maracás";51,98;30,94;38,05;19,06;20,66;7,28;"De 20 a 50 mil"
2704500;"AL";"Maragogi";65,2;46,78;51,35;25,21;39,94;15,84;"De 20 a 50 mil"
2920601;"BA";"Maragogipe";51,12;33,15;50,54;37,9;33,75;16,5;"De 20 a 50 mil"
1504406;"PA";"Marapanim";22,52;16,8;45,44;17,89;13,29;3,85;"De 20 a 50 mil"
3203320;"ES";"Marataízes";16,98;7,91;6,76;13,48;2,53;1,71;"De 20 a 50 mil"
4311809;"RS";"Marau";7,32;1,87;13,42;0,56;1,54;0,04;"De 20 a 50 mil"
4210506;"SC";"Maravilha";10,14;4,24;11,74;2,89;1,76;0,55;"De 20 a 50 mil"
2307809;"CE";"Marco";63,45;46,81;61,08;23,59;44,29;15,08;"De 20 a 50 mil"
4114609;"PR";"Marechal Cândido Rondon";6,86;4,83;14,05;1,75;0,8;0,06;"De 20 a 50 mil"
2704708;"AL";"Marechal Deodoro";60,21;37,38;19,45;3,23;16,35;1,89;"De 20 a 50 mil"
2509107;"PB";"Mari";65,84;47,27;16,23;15,13;12,27;9,41;"De 20 a 50 mil"
4114807;"PR";"Marialva";8,03;4,67;15,44;16,45;2,02;0,95;"De 20 a 50 mil"
3529203;"SP";"Martinópolis";11,94;5,26;13,53;4,86;1,83;0,29;"De 20 a 50 mil"
2308005;"CE";"Massapê";67,02;39,24;53,54;19,58;40,92;11,67;"De 20 a 50 mil"
2921005;"BA";"Mata de São João";34,29;15,91;31,74;8,66;15,78;2,56;"De 20 a 50 mil"
2705002;"AL";"Mata Grande";73,92;58,49;70,43;60,03;56,53;40,69;"De 20 a 50 mil"
3140704;"MG";"Mateus Leme";15,31;7,82;28,47;5,34;6,78;0,84;"De 20 a 50 mil"
2106508;"MA";"Matinha";40,09;26,54;69,15;47,88;30,92;16,57;"De 20 a 50 mil"
4115705;"PR";"Matinhos";8,17;4,02;1,28;0,2;0,2;0;"De 20 a 50 mil"
2106607;"MA";"Matões";65,4;50,77;68,99;35,15;48,84;20,22;"De 20 a 50 mil"
3141108;"MG";"Matozinhos";11,48;5,9;2,54;1,56;0,53;0,4;"De 20 a 50 mil"
2705101;"AL";"Matriz de Camaragibe";67,91;46,87;37,45;14,61;29,56;10,47;"De 20 a 50 mil"
2308104;"CE";"Mauriti";64,63;40,98;62;26,03;45,43;13,71;"De 20 a 50 mil"
2921104;"BA";"Medeiros Neto";45,05;26,94;20,71;12,42;10,93;3,2;"De 20 a 50 mil"
4115804;"PR";"Medianeira";10,43;6,03;7,92;4,29;1,06;0,68;"De 20 a 50 mil"
1504455;"PA";"Medicilândia";41,81;25,95;79,89;53,68;37,17;16,72;"De 20 a 50 mil"
3141405;"MG";"Medina";44,58;26,82;31,39;18,87;18;7,69;"De 20 a 50 mil"
1504505;"PA";"Melgaço";60,45;55,24;88,33;79,94;55,37;49,01;"De 20 a 50 mil"
2206209;"PI";"Miguel Alves";70,34;58,07;76,41;66,29;58,49;42,94;"De 20 a 50 mil"
2921203;"BA";"Miguel Calmon";43,49;28,03;41,49;14,63;20,95;5,38;"De 20 a 50 mil"
3302908;"RJ";"Miguel Pereira";15,36;8;6,63;1,59;2,53;0,37;"De 20 a 50 mil"
3529708;"SP";"Miguelópolis";20;13,72;2,1;2,75;0,43;0,61;"De 20 a 50 mil"
2308302;"CE";"Milagres";52,57;38,86;57,45;35,46;33,86;16,99;"De 20 a 50 mil"
3203403;"ES";"Mimoso do Sul";25,08;13,15;50,31;32,46;17,29;5,67;"De 20 a 50 mil"
5213087;"GO";"Minaçu";17,9;13,47;13,5;8,64;4,99;2,11;"De 20 a 50 mil"
3141801;"MG";"Minas Novas";58,24;35,97;52,69;54,06;36,55;25,58;"De 20 a 50 mil"
3529906;"SP";"Miracatu";20,63;12,56;40,64;20,09;12,6;4,64;"De 20 a 50 mil"
3303005;"RJ";"Miracema";23,02;14,01;9,23;2,41;5,05;0,85;"De 20 a 50 mil"
1713205;"TO";"Miracema do Tocantins";25,4;12,97;17,8;7,75;8,03;1,48;"De 20 a 50 mil"
2106706;"MA";"Mirador";58,87;43,56;67,36;59,93;45,72;31,58;"De 20 a 50 mil"
5005608;"MS";"Miranda";27,55;17,58;20,5;16,39;5,48;4,38;"De 20 a 50 mil"
2106755;"MA";"Miranda do Norte";49,04;34,11;36,67;20,53;23,2;9,56;"De 20 a 50 mil"
3530102;"SP";"Mirandópolis";9,27;4,78;12,07;5,62;0,8;0,42;"De 20 a 50 mil"
5105622;"MT";"Mirassol d'Oeste";19,52;11,58;22,32;14,99;5,52;1,87;"De 20 a 50 mil"
2308401;"CE";"Missão Velha";60,28;37,8;63,91;26,52;43,59;12,14;"De 20 a 50 mil"
1504604;"PA";"Mocajuba";31,09;22,74;36,15;35,08;13,33;10,72;"De 20 a 50 mil"
2308500;"CE";"Mombaça";67,8;49,59;71,31;43,9;53,64;26,48;"De 20 a 50 mil"
2106904;"MA";"Monção";53,09;40,02;64,05;32,14;38,67;14,82;"De 20 a 50 mil"
3531100;"SP";"Mongaguá";15,41;7,82;4,53;0,55;2,57;0,27;"De 20 a 50 mil"
2407807;"RN";"Monte Alegre";59,04;41,29;35,67;10,54;25,19;5,53;"De 20 a 50 mil"
3531308;"SP";"Monte Alto";8,59;5,14;4,35;3,03;0,28;0,33;"De 20 a 50 mil"
3531407;"SP";"Monte Aprazível";6,99;6,25;13,3;4,77;1,46;0,19;"De 20 a 50 mil"
3142908;"MG";"Monte Azul";39,72;20,21;49,47;12,09;24,92;3,77;"De 20 a 50 mil"
3143104;"MG";"Monte Carmelo";14,41;8,66;10,28;5,34;1,85;0,71;"De 20 a 50 mil"
3531803;"SP";"Monte Mor";15,83;8,24;5,33;2,06;1,33;0,3;"De 20 a 50 mil"
3143203;"MG";"Monte Santo de Minas";15,59;9,22;20,88;15,4;5,38;2,36;"De 20 a 50 mil"
3143401;"MG";"Monte Sião";12,66;4,72;27,72;3,74;4,7;0,49;"De 20 a 50 mil"
2509701;"PB";"Monteiro";53,61;35,14;38,25;31,54;25,18;15,63;"De 20 a 50 mil"
2308906;"CE";"Morrinhos";64,17;43,58;54,32;24,32;39,86;14,05;"De 20 a 50 mil"
5213806;"GO";"Morrinhos";11,15;7,03;12,64;4,4;1,79;0,58;"De 20 a 50 mil"
3531902;"SP";"Morro Agudo";21,33;10,51;4;3,54;0,75;0,15;"De 20 a 50 mil"
2921708;"BA";"Morro do Chapéu";49,94;32,78;40,34;27,49;26,13;13,28;"De 20 a 50 mil"
1504901;"PA";"Muaná";39,34;24,75;71,22;60,43;30,55;15,95;"De 20 a 50 mil"
2922003;"BA";"Mucuri";42,19;22,46;20,01;13,31;12,37;5,53;"De 20 a 50 mil"
2922102;"BA";"Mundo Novo";48,75;34,45;41,13;21,97;25,73;9,87;"De 20 a 50 mil"
2705507;"AL";"Murici";67,93;46,1;32,76;22,16;27,18;14,11;"De 20 a 50 mil"
2922300;"BA";"Muritiba";40,72;27,86;44,7;29,42;26,86;13,17;"De 20 a 50 mil"
2922409;"BA";"Mutuípe";53,84;31,65;53,88;45,64;33,03;17,87;"De 20 a 50 mil"
3144003;"MG";"Mutum";32,76;17,61;54,67;46,73;20,87;9,42;"De 20 a 50 mil"
3144102;"MG";"Muzambinho";11,67;5,16;27,18;7,38;3,84;0,54;"De 20 a 50 mil"
3144300;"MG";"Nanuque";26,34;16,11;6,59;5,42;2,88;1,27;"De 20 a 50 mil"
5005707;"MS";"Naviraí";20,99;9,77;11,69;6,49;3,17;0,81;"De 20 a 50 mil"
2922508;"BA";"Nazaré";38,14;26,32;29,12;18,06;19,71;9,85;"De 20 a 50 mil"
2609501;"PE";"Nazaré da Mata";41,71;29,94;17,11;8,43;11,44;4,23;"De 20 a 50 mil"
3144607;"MG";"Nepomuceno";21,3;13,73;27,75;18,61;7,27;2,97;"De 20 a 50 mil"
5214507;"GO";"Nerópolis";18,89;7,86;9,64;2,39;2,25;0,37;"De 20 a 50 mil"
5214606;"GO";"Niquelândia";23,81;11,3;27,21;13,78;9,77;3,2;"De 20 a 50 mil"
2408201;"RN";"Nísia Floresta";47,42;35,29;24,4;9,08;15,02;4,37;"De 20 a 50 mil"
2804508;"SE";"Nossa Senhora da Glória";53,96;37,43;22,13;10,5;16,96;6,66;"De 20 a 50 mil"
2804607;"SE";"Nossa Senhora das Dores";55,63;40,8;37,77;12,83;27,65;7,51;"De 20 a 50 mil"
5006200;"MS";"Nova Andradina";14,34;8,93;13,62;11,47;2,21;1,46;"De 20 a 50 mil"
2408300;"RN";"Nova Cruz";62,33;45;33,1;13,24;26,31;9,13;"De 20 a 50 mil"
4116901;"PR";"Nova Esperança";13,54;6,88;15,92;8,46;2,45;0,46;"De 20 a 50 mil"
1504950;"PA";"Nova Esperança do Piriá";66,53;44,01;97,55;49,77;65,67;26,92;"De 20 a 50 mil"
1100338;"RO";"Nova Mamoré";25,51;13,94;68,1;49,51;19,31;7,91;"De 20 a 50 mil"
5106224;"MT";"Nova Mutum";10,69;5,13;25,31;12,63;3,48;0,93;"De 20 a 50 mil"
1303106;"AM";"Nova Olinda do Norte";44,25;23,51;72,04;54,96;36,15;13,4;"De 20 a 50 mil"
4313300;"RS";"Nova Prata";6,76;3,26;6,89;1,13;1,02;0,07;"De 20 a 50 mil"
2309300;"CE";"Nova Russas";55,91;37,43;34,31;14,14;22,74;7,81;"De 20 a 50 mil"
4313375;"RS";"Nova Santa Rita";10,62;3,53;11,54;2,19;2,25;0,19;"De 20 a 50 mil"
2922904;"BA";"Nova Soure";62,49;46,02;40,25;25,32;31,7;16,37;"De 20 a 50 mil"
3203908;"ES";"Nova Venécia";22,28;10,98;30,58;23,54;9,32;3,59;"De 20 a 50 mil"
2923001;"BA";"Nova Viçosa";47,95;23,92;28,82;12,95;19;5,47;"De 20 a 50 mil"
1303304;"AM";"Novo Aripuanã";52;34,63;68,82;66,28;40,53;27,12;"De 20 a 50 mil"
3145307;"MG";"Novo Cruzeiro";63,86;40,32;72,07;58,79;51,82;28,57;"De 20 a 50 mil"
3533502;"SP";"Novo Horizonte";12,13;8,33;10,32;3,75;1,61;0,22;"De 20 a 50 mil"
2309409;"CE";"Novo Oriente";67,68;45,72;67,11;27,06;49,56;14,56;"De 20 a 50 mil"
1505031;"PA";"Novo Progresso";17,27;13,16;25,05;18,85;5,2;2,57;"De 20 a 50 mil"
1505106;"PA";"Óbidos";27,91;22,1;51,15;41,86;17,61;12,67;"De 20 a 50 mil"
2309458;"CE";"Ocara";62,33;39,03;83,69;34,03;56,25;15,87;"De 20 a 50 mil"
2207009;"PI";"Oeiras";48,21;32,07;48,65;28,44;30,61;13,63;"De 20 a 50 mil"
1505205;"PA";"Oeiras do Pará";44,62;36,39;70,47;61,72;34,71;25,74;"De 20 a 50 mil"
1600501;"AP";"Oiapoque";34,03;14,47;52,29;31,76;26,72;6,35;"De 20 a 50 mil"
2705705;"AL";"Olho d'Água das Flores";61,05;43,88;24,01;14,04;20,14;9,81;"De 20 a 50 mil"
2923100;"BA";"Olindina";56,72;45,12;41,17;15,87;29,71;10,17;"De 20 a 50 mil"
3145604;"MG";"Oliveira";14,42;6,91;11,95;4,65;2,21;0,59;"De 20 a 50 mil"
2923209;"BA";"Oliveira dos Brejinhos";44,23;29,69;23,6;12,56;11,09;3,68;"De 20 a 50 mil"
3534302;"SP";"Orlândia";9,41;7,22;0,08;0,88;0;0,2;"De 20 a 50 mil"
4211702;"SC";"Orleans";7,44;3,93;20,99;6,42;2,58;0,69;"De 20 a 50 mil"
2609709;"PE";"Orobó";59,87;40,15;68,75;46,67;46,27;23,92;"De 20 a 50 mil"
2309508;"CE";"Orós";57,56;36,79;26,76;10,8;19,46;4,75;"De 20 a 50 mil"
4117305;"PR";"Ortigueira";37,52;18,06;55,68;30,22;23,86;6,72;"De 20 a 50 mil"
4313508;"RS";"Osório";7,34;4,58;2;0,17;0,38;0,03;"De 20 a 50 mil"
3534609;"SP";"Osvaldo Cruz";10,24;3,61;7,13;3,39;1,27;0,38;"De 20 a 50 mil"
1505437;"PA";"Ourilândia do Norte";33,62;24,12;58,78;25,49;21,81;12,73;"De 20 a 50 mil"
3145901;"MG";"Ouro Branco";13,99;6,79;12,86;3,98;4,71;0,62;"De 20 a 50 mil"
3146008;"MG";"Ouro Fino";14,44;8,46;21,3;4,98;5,58;0,78;"De 20 a 50 mil"
1100155;"RO";"Ouro Preto do Oeste";17,6;9,44;40,86;21,04;9,42;2,55;"De 20 a 50 mil"
1505486;"PA";"Pacajá";46,53;31,65;88,98;65,99;43,52;25,13;"De 20 a 50 mil"
5215603;"GO";"Padre Bernardo";26,41;15,39;37,18;20,82;11,47;4,12;"De 20 a 50 mil"
4117503;"PR";"Paiçandu";11,47;6,51;1,94;0,98;0,17;0,1;"De 20 a 50 mil"
4117602;"PR";"Palmas";25,6;15,91;13,81;3,36;5,84;0,91;"De 20 a 50 mil"
2923407;"BA";"Palmas de Monte Alto";62,14;38,08;65,53;32,09;45,44;15,5;"De 20 a 50 mil"
4117701;"PR";"Palmeira";11,15;4,2;21,78;12,24;2,95;0,65;"De 20 a 50 mil"
4313706;"RS";"Palmeira das Missões";19,39;10,82;22,28;7,63;5,84;1,12;"De 20 a 50 mil"
5215702;"GO";"Palmeiras de Goiás";13,39;8,85;26,78;14,93;5,07;1,83;"De 20 a 50 mil"
3535309;"SP";"Palmital";8,68;4,05;14,37;6,17;1,52;0,13;"De 20 a 50 mil"
4117909;"PR";"Palotina";11,88;6,46;16,09;4,46;1,82;0,27;"De 20 a 50 mil"
4313904;"RS";"Panambi";6,02;2,44;10,13;3,29;0,73;0,14;"De 20 a 50 mil"
3204005;"ES";"Pancas";29,15;14,56;57,87;36,97;18,54;5,37;"De 20 a 50 mil"
2610202;"PE";"Panelas";73,33;50,28;58,5;31,63;48,54;20,54;"De 20 a 50 mil"
2706406;"AL";"Pão de Açúcar";66,88;46,99;40,9;27,99;34,18;17,99;"De 20 a 50 mil"
3303609;"RJ";"Paracambi";10,21;3,83;5,8;1,97;1,01;0,04;"De 20 a 50 mil"
2310209;"CE";"Paracuru";47,52;27,96;47,88;14,93;27,75;5,08;"De 20 a 50 mil"
3147204;"MG";"Paraguaçu";11,69;7,96;21,5;13,21;3,7;1,19;"De 20 a 50 mil"
3535507;"SP";"Paraguaçu Paulista";12,84;6,27;5,43;3,35;0,69;0,24;"De 20 a 50 mil"
3303708;"RJ";"Paraíba do Sul";19,13;8,86;10,53;5,75;5,01;2,13;"De 20 a 50 mil"
2107704;"MA";"Paraibano";59,09;43,18;29,73;21,47;20,81;10,74;"De 20 a 50 mil"
2310258;"CE";"Paraipaba";49,97;26,69;30,55;36,47;19,14;11,88;"De 20 a 50 mil"
1716109;"TO";"Paraíso do Tocantins";13,95;6,92;7,07;4,18;2,1;0,57;"De 20 a 50 mil"
2310308;"CE";"Parambu";68,14;49,52;70,98;39,18;53,01;23,95;"De 20 a 50 mil"
2923605;"BA";"Paramirim";39,6;25,95;36,01;12,11;17,69;4,83;"De 20 a 50 mil"
5006309;"MS";"Paranaíba";19,26;10,11;20,87;11,16;5,25;1,05;"De 20 a 50 mil"
3147402;"MG";"Paraopeba";15,31;8,03;15,36;14,29;4,36;2,09;"De 20 a 50 mil"
2923704;"BA";"Paratinga";51,44;35,8;53,86;35,55;31,49;17,3;"De 20 a 50 mil"
3303807;"RJ";"Paraty";22,7;10,23;14,32;4,27;6,22;1,18;"De 20 a 50 mil"
2408904;"RN";"Parelhas";36,43;22,44;17,78;10,06;9,1;2,16;"De 20 a 50 mil"
2923803;"BA";"Paripiranga";60,21;43,5;79,03;55,71;53,04;31,21;"De 20 a 50 mil"
2610400;"PE";"Parnamirim";49,83;36,68;60,49;46,54;36,49;23,56;"De 20 a 50 mil"
2107803;"MA";"Parnarama";67,95;51,59;69,82;34,85;52,93;22,78;"De 20 a 50 mil"
2610509;"PE";"Passira";59,48;36,89;56,33;25,98;37,28;13,15;"De 20 a 50 mil"
3303856;"RJ";"Paty do Alferes";27,39;16,33;26,16;10,19;12,44;3,76;"De 20 a 50 mil"
2409407;"RN";"Pau dos Ferros";40,54;28,17;11,94;2,18;7,64;0,96;"De 20 a 50 mil"
2108108;"MA";"Paulo Ramos";70,13;55,62;84,16;43,75;62,98;27,99;"De 20 a 50 mil"
3536703;"SP";"Pederneiras";13,91;8,21;1,89;4,51;0,29;0,44;"De 20 a 50 mil"
2610806;"PE";"Pedra";66,17;46,99;53,92;40,84;40,51;23,32;"De 20 a 50 mil"
3148707;"MG";"Pedra Azul";47,33;30,4;18,53;11,14;13,13;6,13;"De 20 a 50 mil"
2310506;"CE";"Pedra Branca";68,62;46,91;60,6;29,09;47,34;17,48;"De 20 a 50 mil"
2511202;"PB";"Pedras de Fogo";65,66;41,31;44,97;28,84;33,19;14,19;"De 20 a 50 mil"
3537107;"SP";"Pedreira";9,59;4,81;2,71;0,3;0,37;0,1;"De 20 a 50 mil"
2108207;"MA";"Pedreiras";41,96;28,81;26,07;18,57;14,99;7,78;"De 20 a 50 mil"
3204054;"ES";"Pedro Canário";35,49;20,77;8,52;5,71;4,54;1,35;"De 20 a 50 mil"
2108256;"MA";"Pedro do Rosário";60,32;44,38;95,47;79,26;58,1;36,97;"De 20 a 50 mil"
2207900;"PI";"Pedro II";62,31;46,91;53,71;30,94;39,26;18,62;"De 20 a 50 mil"
5106422;"MT";"Peixoto de Azevedo";31,86;23,29;20,7;34,45;9,43;11,97;"De 20 a 50 mil"
2108306;"MA";"Penalva";45,47;32,53;73,8;52,65;38,12;19,94;"De 20 a 50 mil"
4212502;"SC";"Penha";12,58;2,98;0,81;0,19;0,1;0;"De 20 a 50 mil"
2310704;"CE";"Pentecoste";57,7;33,95;42,34;19,7;30,04;9,28;"De 20 a 50 mil"
3149903;"MG";"Perdões";12,33;6,86;10;3,12;1,5;0,55;"De 20 a 50 mil"
3537404;"SP";"Pereira Barreto";11,94;7,35;4,3;2,43;0,83;0,1;"De 20 a 50 mil"
2108454;"MA";"Peritoró";65,03;51,32;70,84;46,55;51,7;28,22;"De 20 a 50 mil"
2611002;"PE";"Petrolândia";43,03;27,9;9,26;8,89;5,79;4,3;"De 20 a 50 mil"
2924405;"BA";"Pilão Arcado";56,45;41,64;70,41;58,93;45,47;30,19;"De 20 a 50 mil"
2706901;"AL";"Pilar";59,77;37,49;12,99;3,82;10,06;2,16;"De 20 a 50 mil"
3537909;"SP";"Pilar do Sul";15,13;8,07;18,19;1,65;2,54;0;"De 20 a 50 mil"
1100189;"RO";"Pimenta Bueno";17,81;8,68;21,02;9,38;5,83;1,62;"De 20 a 50 mil"
2108504;"MA";"Pindaré-Mirim";43,88;34,54;14,17;14,34;7,33;5,69;"De 20 a 50 mil"
2924603;"BA";"Pindobaçu";48,59;31,69;31,32;10,25;16,82;5,03;"De 20 a 50 mil"
4119301;"PR";"Pinhão";26,07;17,25;40,35;32,95;13,42;8,21;"De 20 a 50 mil"
3303955;"RJ";"Pinheiral";11,71;5,7;4,2;0,78;1,37;0,28;"De 20 a 50 mil"
