"Codigo";"UF";"Municipio";"ValMedio";"Q2";"Mediana";"Q3";"Classe"
1702901;"TO";"Axixá do Tocantins";294;100;190;348;"De 5 a 10 mil"
2101350;"MA";"Bacurituba";162;31;111;223;"De 5 a 10 mil"
2501401;"PB";"Baía da Traição";206;42;117;255;"De 5 a 10 mil"
2401404;"RN";"Baía Formosa";284;102;190;340;"De 5 a 10 mil"
2301802;"CE";"Baixio";245;82;170;318;"De 5 a 10 mil"
3105004;"MG";"Baldim";426;170;295;510;"De 5 a 10 mil"
4201950;"SC";"Balneário Arroio do Silva";664;267;500;750;"De 5 a 10 mil"
4202057;"SC";"Balneário Barra do Sul";631;280;503;755;"De 5 a 10 mil"
4202073;"SC";"Balneário Gaivota";662;289;500;750;"De 5 a 10 mil"
3504800;"SP";"Bálsamo";745;357;530;835;"De 5 a 10 mil"
3105301;"MG";"Bandeira do Sul";518;275;428;600;"De 5 a 10 mil"
5001508;"MS";"Bandeirantes";595;225;355;600;"De 5 a 10 mil"
4301651;"RS";"Barão";780;450;620;905;"De 5 a 10 mil"
4301701;"RS";"Barão de Cotegipe";660;304;510;767;"De 5 a 10 mil"
5101605;"MT";"Barão de Melgaço";336;157;253;402;"De 5 a 10 mil"
3105509;"MG";"Barão de Monte Alto";364;159;255;493;"De 5 a 10 mil"
4301750;"RS";"Barão do Triunfo";461;133;270;510;"De 5 a 10 mil"
3505104;"SP";"Barbosa";505;250;393;585;"De 5 a 10 mil"
2501575;"PB";"Barra de Santana";213;73;146;292;"De 5 a 10 mil"
2501708;"PB";"Barra de São Miguel";265;107;200;340;"De 5 a 10 mil"
2700607;"AL";"Barra de São Miguel";356;128;204;354;"De 5 a 10 mil"
3505351;"SP";"Barra do Chapéu";324;124;200;356;"De 5 a 10 mil"
2903102;"BA";"Barra do Rocha";280;104;182;340;"De 5 a 10 mil"
3505401;"SP";"Barra do Turvo";379;130;253;475;"De 5 a 10 mil"
3105707;"MG";"Barra Longa";350;141;255;417;"De 5 a 10 mil"
4102604;"PR";"Barracão";560;204;381;625;"De 5 a 10 mil"
4301800;"RS";"Barracão";580;200;375;600;"De 5 a 10 mil"
5203203;"GO";"Barro Alto";548;253;400;605;"De 5 a 10 mil"
2201408;"PI";"Barro Duro";309;113;204;378;"De 5 a 10 mil"
2903300;"BA";"Barro Preto";271;111;188;329;"De 5 a 10 mil"
1703107;"TO";"Barrolândia";348;130;253;441;"De 5 a 10 mil"
4202131;"SC";"Bela Vista do Toldo";383;170;305;510;"De 5 a 10 mil"
2101731;"MA";"Belágua";121;22;59;146;"De 5 a 10 mil"
2502003;"PB";"Belém do Brejo do Cruz";234;95;170;273;"De 5 a 10 mil"
2700904;"AL";"Belo Monte";183;38;116;220;"De 5 a 10 mil"
3106408;"MG";"Belo Vale";464;190;340;510;"De 5 a 10 mil"
2201606;"PI";"Beneditinos";237;72;167;306;"De 5 a 10 mil"
2101806;"MA";"Benedito Leite";233;56;160;300;"De 5 a 10 mil"
2401602;"RN";"Bento Fernandes";225;76;158;298;"De 5 a 10 mil"
2101939;"MA";"Bernardo do Mearim";234;95;170;300;"De 5 a 10 mil"
2201705;"PI";"Bertolínia";291;87;187;363;"De 5 a 10 mil"
2201739;"PI";"Betânia do Piauí";158;41;90;204;"De 5 a 10 mil"
3506409;"SP";"Bilac";721;348;510;800;"De 5 a 10 mil"
2201770;"PI";"Boa Hora";208;61;131;255;"De 5 a 10 mil"
2502102;"PB";"Boa Ventura";248;84;180;327;"De 5 a 10 mil"
4103040;"PR";"Boa Ventura de São Roque";364;128;250;442;"De 5 a 10 mil"
2502151;"PB";"Boa Vista";299;129;223;375;"De 5 a 10 mil"
4103057;"PR";"Boa Vista da Aparecida";480;177;330;510;"De 5 a 10 mil"
4302204;"RS";"Boa Vista do Buricá";801;403;579;900;"De 5 a 10 mil"
2101970;"MA";"Boa Vista do Gurupi";195;64;128;230;"De 5 a 10 mil"
3107208;"MG";"Bocaina de Minas";480;204;333;510;"De 5 a 10 mil"
5002159;"MS";"Bodoquena";430;167;278;503;"De 5 a 10 mil"
3506904;"SP";"Bofete";517;226;375;600;"De 5 a 10 mil"
5203401;"GO";"Bom Jardim de Goiás";460;200;316;510;"De 5 a 10 mil"
3107505;"MG";"Bom Jardim de Minas";433;170;318;510;"De 5 a 10 mil"
2401701;"RN";"Bom Jesus";262;88;170;317;"De 5 a 10 mil"
3107703;"MG";"Bom Jesus do Amparo";436;170;300;510;"De 5 a 10 mil"
5101852;"MT";"Bom Jesus do Araguaia";453;170;306;540;"De 5 a 10 mil"
3201100;"ES";"Bom Jesus do Norte";522;199;340;570;"De 5 a 10 mil"
2201919;"PI";"Bom Princípio do Piauí";201;53;128;250;"De 5 a 10 mil"
4202602;"SC";"Bom Retiro";546;233;383;625;"De 5 a 10 mil"
2502300;"PB";"Bom Sucesso";264;90;198;344;"De 5 a 10 mil"
4103206;"PR";"Bom Sucesso";502;255;383;547;"De 5 a 10 mil"
3108107;"MG";"Bonfim";460;182;324;510;"De 5 a 10 mil"
2201929;"PI";"Bonfim do Piauí";216;66;150;289;"De 5 a 10 mil"
5203559;"GO";"Bonfinópolis";473;210;340;533;"De 5 a 10 mil"
3108206;"MG";"Bonfinópolis de Minas";420;170;300;510;"De 5 a 10 mil"
3108255;"MG";"Bonito de Minas";188;37;113;250;"De 5 a 10 mil"
4302451;"RS";"Boqueirão do Leão";555;204;417;686;"De 5 a 10 mil"
2201945;"PI";"Boqueirão do Piauí";254;82;192;340;"De 5 a 10 mil"
2502706;"PB";"Borborema";233;67;146;278;"De 5 a 10 mil"
4103305;"PR";"Borrazópolis";545;230;375;550;"De 5 a 10 mil"
4302501;"RS";"Bossoroca";486;170;300;510;"De 5 a 10 mil"
3108503;"MG";"Botumirim";224;84;156;280;"De 5 a 10 mil"
4103354;"PR";"Braganey";504;200;340;510;"De 5 a 10 mil"
2201960;"PI";"Brasileira";267;93;200;350;"De 5 a 10 mil"
3507704;"SP";"Braúna";631;325;500;690;"De 5 a 10 mil"
3108800;"MG";"Braúnas";441;141;253;457;"De 5 a 10 mil"
2602407;"PE";"Brejão";223;78;152;265;"De 5 a 10 mil"
2602506;"PE";"Brejinho";235;66;170;333;"De 5 a 10 mil"
1703701;"TO";"Brejinho de Nazaré";353;127;226;405;"De 5 a 10 mil"
2102150;"MA";"Brejo de Areia";188;65;129;235;"De 5 a 10 mil"
2502904;"PB";"Brejo dos Santos";269;97;180;340;"De 5 a 10 mil"
2800704;"SE";"Brejo Grande";181;58;113;217;"De 5 a 10 mil"
1501758;"PA";"Brejo Grande do Araguaia";270;93;172;300;"De 5 a 10 mil"
5203807;"GO";"Britânia";598;205;340;550;"De 5 a 10 mil"
1200138;"AC";"Bujari";333;100;190;360;"De 5 a 10 mil"
5203906;"GO";"Buriti Alegre";562;255;415;615;"De 5 a 10 mil"
1703800;"TO";"Buriti do Tocantins";244;92;170;284;"De 5 a 10 mil"
2202026;"PI";"Buriti dos Montes";208;60;143;262;"De 5 a 10 mil"
2503100;"PB";"Cabaceiras";266;100;192;340;"De 5 a 10 mil"
3109451;"MG";"Cabeceira Grande";403;167;262;500;"De 5 a 10 mil"
5204003;"GO";"Cabeceiras";381;146;255;473;"De 5 a 10 mil"
2202059;"PI";"Cabeceiras do Piauí";216;57;156;287;"De 5 a 10 mil"
1100031;"RO";"Cabixi";408;160;267;503;"De 5 a 10 mil"
1100601;"RO";"Cacaulândia";445;150;272;510;"De 5 a 10 mil"
3102704;"MG";"Cachoeira de Pajeú";248;94;170;323;"De 5 a 10 mil"
2503308;"PB";"Cachoeira dos Índios";250;82;170;340;"De 5 a 10 mil"
5204250;"GO";"Cachoeira Dourada";571;253;400;667;"De 5 a 10 mil"
2102374;"MA";"Cachoeira Grande";138;33;84;171;"De 5 a 10 mil"
2503555;"PB";"Cacimbas";171;32;104;251;"De 5 a 10 mil"
4203105;"SC";"Caibi";741;319;510;837;"De 5 a 10 mil"
2503605;"PB";"Caiçara";262;94;178;333;"De 5 a 10 mil"
4303400;"RS";"Caiçara";599;244;433;727;"De 5 a 10 mil"
2401859;"RN";"Caiçara do Norte";237;70;140;293;"De 5 a 10 mil"
3509106;"SP";"Caiuá";435;187;332;510;"De 5 a 10 mil"
3509304;"SP";"Cajobi";611;300;492;700;"De 5 a 10 mil"
2202083;"PI";"Cajueiro da Praia";219;60;128;235;"De 5 a 10 mil"
1600204;"AP";"Calçoene";345;85;169;350;"De 5 a 10 mil"
2503803;"PB";"Caldas Brandão";258;107;182;333;"De 5 a 10 mil"
2202091;"PI";"Caldeirão Grande do Piauí";226;63;139;286;"De 5 a 10 mil"
4103503;"PR";"Califórnia";591;255;423;625;"De 5 a 10 mil"
2603405;"PE";"Calumbi";264;68;173;340;"De 5 a 10 mil"
2503902;"PB";"Camalaú";230;71;165;308;"De 5 a 10 mil"
4303608;"RS";"Cambará do Sul";565;255;425;655;"De 5 a 10 mil"
4103800;"PR";"Cambira";570;266;450;655;"De 5 a 10 mil"
2701357;"AL";"Campestre";238;92;158;279;"De 5 a 10 mil"
4303707;"RS";"Campina das Missões";580;267;500;705;"De 5 a 10 mil"
3509452;"SP";"Campina do Monte Alegre";455;183;333;510;"De 5 a 10 mil"
2202109;"PI";"Campinas do Piauí";208;45;128;275;"De 5 a 10 mil"
4303806;"RS";"Campinas do Sul";741;315;510;900;"De 5 a 10 mil"
5204805;"GO";"Campo Alegre de Goiás";579;250;400;635;"De 5 a 10 mil"
4203402;"SC";"Campo Belo do Sul";409;167;278;500;"De 5 a 10 mil"
4104105;"PR";"Campo do Tenente";441;170;300;510;"De 5 a 10 mil"
4203501;"SC";"Campo Erê";528;175;358;620;"De 5 a 10 mil"
3111408;"MG";"Campo Florido";673;267;455;703;"De 5 a 10 mil"
2701506;"AL";"Campo Grande";172;42;102;204;"De 5 a 10 mil"
2202133;"PI";"Campo Grande do Piauí";224;67;156;294;"De 5 a 10 mil"
2202174;"PI";"Campo Largo do Piauí";170;41;95;200;"De 5 a 10 mil"
5204854;"GO";"Campo Limpo de Goiás";440;200;324;510;"De 5 a 10 mil"
4304002;"RS";"Campo Novo";534;190;340;595;"De 5 a 10 mil"
5102686;"MT";"Campos de Júlio";904;300;500;808;"De 5 a 10 mil"
1703842;"TO";"Campos Lindos";226;67;131;255;"De 5 a 10 mil"
5204953;"GO";"Campos Verdes";331;138;242;384;"De 5 a 10 mil"
2603603;"PE";"Camutanga";260;102;170;330;"De 5 a 10 mil"
3111903;"MG";"Cana Verde";416;186;319;510;"De 5 a 10 mil"
2906105;"BA";"Canápolis";206;50;128;255;"De 5 a 10 mil"
2906402;"BA";"Candeal";242;98;170;302;"De 5 a 10 mil"
4304309;"RS";"Cândido Godói";609;295;500;718;"De 5 a 10 mil"
4304358;"RS";"Candiota";588;200;383;700;"De 5 a 10 mil"
3112109;"MG";"Caparaó";339;133;250;425;"De 5 a 10 mil"
3112406;"MG";"Capetinga";494;225;380;550;"De 5 a 10 mil"
2504033;"PB";"Capim";199;82;151;255;"De 5 a 10 mil"
3112505;"MG";"Capim Branco";470;215;362;533;"De 5 a 10 mil"
3112802;"MG";"Capitólio";607;293;488;680;"De 5 a 10 mil"
1200179;"AC";"Capixaba";312;100;190;375;"De 5 a 10 mil"
3112901;"MG";"Caputira";293;100;178;346;"De 5 a 10 mil"
4304713;"RS";"Caraá";453;233;377;510;"De 5 a 10 mil"
5002803;"MS";"Caracol";436;160;260;440;"De 5 a 10 mil"
2202539;"PI";"Caraúbas do Piauí";153;32;91;193;"De 5 a 10 mil"
3113503;"MG";"Carbonita";351;138;253;467;"De 5 a 10 mil"
2907004;"BA";"Cardeal da Silva";218;73;128;255;"De 5 a 10 mil"
3113602;"MG";"Careaçu";466;230;350;510;"De 5 a 10 mil"
5205000;"GO";"Carmo do Rio Verde";475;207;340;510;"De 5 a 10 mil"
2402402;"RN";"Carnaúba dos Dantas";371;170;277;468;"De 5 a 10 mil"
2402501;"RN";"Carnaubais";262;100;181;325;"De 5 a 10 mil"
3114550;"MG";"Carneirinho";613;265;431;667;"De 5 a 10 mil"
2701803;"AL";"Carneiros";179;47;113;232;"De 5 a 10 mil"
1400233;"RR";"Caroebe";325;99;185;370;"De 5 a 10 mil"
4304903;"RS";"Casca";863;422;630;1000;"De 5 a 10 mil"
2504157;"PB";"Casserengue";176;37;116;255;"De 5 a 10 mil"
5102850;"MT";"Castanheira";434;140;255;500;"De 5 a 10 mil"
4204004;"SC";"Catanduvas";625;260;460;725;"De 5 a 10 mil"
3511201;"SP";"Catiguá";683;350;510;800;"De 5 a 10 mil"
4305009;"RS";"Catuípe";747;255;498;760;"De 5 a 10 mil"
3115458;"MG";"Catuji";236;77;153;260;"De 5 a 10 mil"
2303659;"CE";"Catunda";214;53;127;255;"De 5 a 10 mil"
2907558;"BA";"Caturama";229;68;166;320;"De 5 a 10 mil"
3115474;"MG";"Catuti";244;87;170;302;"De 5 a 10 mil"
5205307;"GO";"Cavalcante";325;68;170;362;"De 5 a 10 mil"
2202653;"PI";"Caxingó";173;40;107;218;"De 5 a 10 mil"
3511300;"SP";"Cedral";753;350;550;840;"De 5 a 10 mil"
2801603;"SE";"Cedro de São João";315;106;192;373;"De 5 a 10 mil"
3115706;"MG";"Central de Minas";417;156;255;480;"De 5 a 10 mil"
2103125;"MA";"Central do Maranhão";168;43;114;210;"De 5 a 10 mil"
4305124;"RS";"Cerrito";422;153;300;510;"De 5 a 10 mil"
5205455;"GO";"Cezarina";488;211;350;557;"De 5 a 10 mil"
2701902;"AL";"Chã Preta";212;67;128;255;"De 5 a 10 mil"
3116001;"MG";"Chalé";395;153;272;505;"De 5 a 10 mil"
4305306;"RS";"Chapada";717;340;510;833;"De 5 a 10 mil"
5205471;"GO";"Chapadão do Céu";781;375;567;900;"De 5 a 10 mil"
4305439;"RS";"Chuí";462;175;333;533;"De 5 a 10 mil"
1100924;"RO";"Chupinguaia";447;175;305;510;"De 5 a 10 mil"
3116308;"MG";"Cipotânea";278;98;194;353;"De 5 a 10 mil"
3116506;"MG";"Claro dos Poções";321;138;250;403;"De 5 a 10 mil"
3511904;"SP";"Clementina";587;311;494;700;"De 5 a 10 mil"
2202729;"PI";"Cocal dos Alves";181;33;107;252;"De 5 a 10 mil"
5103106;"MT";"Cocalinho";474;191;333;510;"De 5 a 10 mil"
3116704;"MG";"Coimbra";422;171;305;510;"De 5 a 10 mil"
1716703;"TO";"Colméia";440;152;255;506;"De 5 a 10 mil"
3512100;"SP";"Colômbia";548;255;410;625;"De 5 a 10 mil"
2202752;"PI";"Colônia do Gurguéia";267;100;180;340;"De 5 a 10 mil"
2202778;"PI";"Colônia do Piauí";249;80;170;320;"De 5 a 10 mil"
3116803;"MG";"Coluna";297;102;188;340;"De 5 a 10 mil"
3300951;"RJ";"Comendador Levy Gasparian";493;230;364;564;"De 5 a 10 mil"
3117009;"MG";"Comercinho";249;71;170;337;"De 5 a 10 mil"
3117108;"MG";"Conceição da Aparecida";505;204;350;524;"De 5 a 10 mil"
3117603;"MG";"Conceição do Pará";520;250;391;575;"De 5 a 10 mil"
2504504;"PB";"Condado";269;89;182;340;"De 5 a 10 mil"
4305702;"RS";"Condor";634;255;467;750;"De 5 a 10 mil"
3117836;"MG";"Cônego Marinho";231;73;170;302;"De 5 a 10 mil"
3117876;"MG";"Confins";594;255;424;668;"De 5 a 10 mil"
4106001;"PR";"Congonhinhas";403;143;255;510;"De 5 a 10 mil"
3118205;"MG";"Conquista";592;255;450;673;"De 5 a 10 mil"
4305801;"RS";"Constantina";616;255;466;688;"De 5 a 10 mil"
3118700;"MG";"Coqueiral";429;178;300;510;"De 5 a 10 mil"
2702207;"AL";"Coqueiro Seco";270;105;176;324;"De 5 a 10 mil"
2909000;"BA";"Cordeiros";254;100;190;340;"De 5 a 10 mil"
3118908;"MG";"Cordisburgo";417;170;300;510;"De 5 a 10 mil"
3512506;"SP";"Coroados";574;283;442;653;"De 5 a 10 mil"
4305900;"RS";"Coronel Bicaco";466;167;306;510;"De 5 a 10 mil"
4106456;"PR";"Coronel Domingos Soares";321;120;220;383;"De 5 a 10 mil"
2402808;"RN";"Coronel Ezequiel";237;55;156;313;"De 5 a 10 mil"
3512605;"SP";"Coronel Macedo";415;171;300;510;"De 5 a 10 mil"
3119500;"MG";"Coronel Murta";264;98;178;340;"De 5 a 10 mil"
3119955;"MG";"Córrego Fundo";451;255;400;530;"De 5 a 10 mil"
5205901;"GO";"Corumbaíba";582;255;417;667;"De 5 a 10 mil"
1100072;"RO";"Corumbiara";377;150;267;500;"De 5 a 10 mil"
3512902;"SP";"Cosmorama";592;295;500;670;"De 5 a 10 mil"
1706001;"TO";"Couto Magalhães";287;97;170;333;"De 5 a 10 mil"
2909505;"BA";"Cravolândia";232;78;150;290;"De 5 a 10 mil"
3120151;"MG";"Crisólita";291;110;186;340;"De 5 a 10 mil"
3513207;"SP";"Cristais Paulista";613;260;440;670;"De 5 a 10 mil"
4306056;"RS";"Cristal";504;217;375;600;"De 5 a 10 mil"
1706100;"TO";"Cristalândia";493;163;265;510;"De 5 a 10 mil"
2203008;"PI";"Cristalândia do Piauí";206;37;128;255;"De 5 a 10 mil"
3120300;"MG";"Cristália";209;64;133;255;"De 5 a 10 mil"
3120409;"MG";"Cristiano Otoni";414;170;293;510;"De 5 a 10 mil"
2203107;"PI";"Cristino Castro";298;83;177;340;"De 5 a 10 mil"
2403004;"RN";"Cruzeta";336;142;255;413;"De 5 a 10 mil"
2505006;"PB";"Cubati";235;76;156;295;"De 5 a 10 mil"
2505238;"PB";"Cuité de Mamanguape";219;80;165;283;"De 5 a 10 mil"
2505204;"PB";"Cuitegi";267;101;170;288;"De 5 a 10 mil"
2505279;"PB";"Curral de Cima";201;57;129;255;"De 5 a 10 mil"
3120870;"MG";"Curral de Dentro";262;100;170;322;"De 5 a 10 mil"
1706506;"TO";"Darcinópolis";284;104;197;340;"De 5 a 10 mil"
3121001;"MG";"Datas";286;128;211;350;"De 5 a 10 mil"
3121100;"MG";"Delfim Moreira";420;170;281;510;"De 5 a 10 mil"
3121209;"MG";"Delfinópolis";560;255;400;600;"De 5 a 10 mil"
3121258;"MG";"Delta";478;246;376;600;"De 5 a 10 mil"
5103452;"MT";"Denise";542;220;360;570;"De 5 a 10 mil"
2304269;"CE";"Deputado Irapuan Pinheiro";216;47;142;301;"De 5 a 10 mil"
4204905;"SC";"Descanso";670;328;510;766;"De 5 a 10 mil"
2505402;"PB";"Desterro";232;67;158;298;"De 5 a 10 mil"
3121407;"MG";"Desterro de Entre Rios";343;150;255;500;"De 5 a 10 mil"
2505600;"PB";"Diamante";233;72;167;291;"De 5 a 10 mil"
4107108;"PR";"Diamante do Norte";539;254;400;612;"De 5 a 10 mil"
4107157;"PR";"Diamante D'Oeste";409;150;280;510;"De 5 a 10 mil"
3121803;"MG";"Dionísio";395;170;291;510;"De 5 a 10 mil"
2203354;"PI";"Dirceu Arcoverde";251;84;180;338;"De 5 a 10 mil"
3122207;"MG";"Divinolândia de Minas";325;128;233;400;"De 5 a 10 mil"
1707108;"TO";"Divinópolis do Tocantins";418;129;255;437;"De 5 a 10 mil"
3122355;"MG";"Divisa Alegre";296;110;190;340;"De 5 a 10 mil"
3122405;"MG";"Divisa Nova";415;204;333;510;"De 5 a 10 mil"
3122454;"MG";"Divisópolis";260;110;186;333;"De 5 a 10 mil"
3514007;"SP";"Dobrada";554;274;433;650;"De 5 a 10 mil"
1707207;"TO";"Dois Irmãos do Tocantins";329;129;225;378;"De 5 a 10 mil"
5103601;"MT";"Dom Aquino";556;200;340;540;"De 5 a 10 mil"
3122504;"MG";"Dom Cavati";424;181;328;510;"De 5 a 10 mil"
2203404;"PI";"Dom Expedito Lopes";277;100;185;340;"De 5 a 10 mil"
2203453;"PI";"Dom Inocêncio";195;40;127;255;"De 5 a 10 mil"
3122702;"MG";"Dom Silvério";477;210;345;510;"De 5 a 10 mil"
3122900;"MG";"Dona Eusébia";496;255;378;518;"De 5 a 10 mil"
3123007;"MG";"Dores de Campos";458;255;364;510;"De 5 a 10 mil"
3123106;"MG";"Dores de Guanhães";344;128;237;430;"De 5 a 10 mil"
3202009;"ES";"Dores do Rio Preto";399;150;262;483;"De 5 a 10 mil"
4107256;"PR";"Douradina";643;302;490;702;"De 5 a 10 mil"
5003504;"MS";"Douradina";548;166;325;510;"De 5 a 10 mil"
3514304;"SP";"Dourado";635;325;500;750;"De 5 a 10 mil"
4107306;"PR";"Doutor Camargo";600;318;500;700;"De 5 a 10 mil"
4306734;"RS";"Doutor Maurício Cardoso";595;250;472;705;"De 5 a 10 mil"
2403202;"RN";"Doutor Severiano";236;54;170;337;"De 5 a 10 mil"
4128633;"PR";"Doutor Ulysses";263;102;175;340;"De 5 a 10 mil"
5207253;"GO";"Doverlândia";529;203;340;510;"De 5 a 10 mil"
3514601;"SP";"Dumont";643;300;500;770;"De 5 a 10 mil"
3123528;"MG";"Durandé";402;133;250;405;"De 5 a 10 mil"
3514700;"SP";"Echaporã";588;250;383;607;"De 5 a 10 mil"
2910305;"BA";"Elísio Medrado";286;100;200;364;"De 5 a 10 mil"
2403301;"RN";"Encanto";267;104;192;340;"De 5 a 10 mil"
4107405;"PR";"Enéas Marques";724;250;450;750;"De 5 a 10 mil"
3123809;"MG";"Engenheiro Navarro";300;133;236;375;"De 5 a 10 mil"
3123858;"MG";"Entre Folhas";350;139;255;490;"De 5 a 10 mil"
4306932;"RS";"Entre-Ijuís";527;222;390;625;"De 5 a 10 mil"
2403400;"RN";"Equador";257;100;170;317;"De 5 a 10 mil"
2304277;"CE";"Ererê";225;72;167;303;"De 5 a 10 mil"
4307203;"RS";"Erval Grande";540;204;401;613;"De 5 a 10 mil"
4307302;"RS";"Erval Seco";443;133;306;510;"De 5 a 10 mil"
1707405;"TO";"Esperantina";181;60;128;219;"De 5 a 10 mil"
4307559;"RS";"Estação";717;340;510;775;"De 5 a 10 mil"
3124807;"MG";"Estrela do Sul";521;252;389;580;"De 5 a 10 mil"
3515202;"SP";"Estrela d'Oeste";722;329;503;705;"De 5 a 10 mil"
3515350;"SP";"Euclides da Cunha Paulista";413;182;300;510;"De 5 a 10 mil"
5207535;"GO";"Faina";427;175;300;510;"De 5 a 10 mil"
1503002;"PA";"Faro";189;57;124;225;"De 5 a 10 mil"
2203750;"PI";"Fartura do Piauí";189;43;125;255;"De 5 a 10 mil"
4308003;"RS";"Faxinal do Soturno";673;258;467;755;"De 5 a 10 mil"
5207600;"GO";"Fazenda Nova";489;213;343;510;"De 5 a 10 mil"
2910776;"BA";"Feira da Mata";216;56;134;255;"De 5 a 10 mil"
2802205;"SE";"Feira Nova";231;92;160;278;"De 5 a 10 mil"
2104073;"MA";"Feira Nova do Maranhão";179;30;107;220;"De 5 a 10 mil"
3125408;"MG";"Felício dos Santos";267;98;188;340;"De 5 a 10 mil"
2403707;"RN";"Felipe Guerra";302;124;214;378;"De 5 a 10 mil"
3125606;"MG";"Felisburgo";277;92;170;340;"De 5 a 10 mil"
4107736;"PR";"Fernandes Pinheiro";361;142;255;446;"De 5 a 10 mil"
2104081;"MA";"Fernando Falcão";123;29;73;154;"De 5 a 10 mil"
3515608;"SP";"Fernando Prestes";748;383;553;825;"De 5 a 10 mil"
1600238;"AP";"Ferreira Gomes";427;102;191;398;"De 5 a 10 mil"
4107751;"PR";"Figueira";465;200;340;510;"De 5 a 10 mil"
1707652;"TO";"Figueirópolis";518;157;300;510;"De 5 a 10 mil"
1707702;"TO";"Filadélfia";325;101;170;340;"De 5 a 10 mil"
2910909;"BA";"Firmino Alves";310;131;244;383;"De 5 a 10 mil"
4107801;"PR";"Floraí";673;370;510;725;"De 5 a 10 mil"
2403806;"RN";"Florânia";312;113;214;383;"De 5 a 10 mil"
4107900;"PR";"Floresta";615;315;500;733;"De 5 a 10 mil"
3126000;"MG";"Florestal";653;266;457;728;"De 5 a 10 mil"
4308409;"RS";"Formigueiro";481;172;340;510;"De 5 a 10 mil"
4108205;"PR";"Formosa do Oeste";547;255;408;600;"De 5 a 10 mil"
3126208;"MG";"Formoso";406;120;216;383;"De 5 a 10 mil"
4108452;"PR";"Foz do Jordão";409;150;260;500;"De 5 a 10 mil"
2204006;"PI";"Francinópolis";201;30;134;258;"De 5 a 10 mil"
4108320;"PR";"Francisco Alves";477;230;370;532;"De 5 a 10 mil"
2204204;"PI";"Francisco Santos";299;88;191;360;"De 5 a 10 mil"
3126752;"MG";"Franciscópolis";263;98;172;327;"De 5 a 10 mil"
3126802;"MG";"Frei Gaspar";275;109;185;340;"De 5 a 10 mil"
3126901;"MG";"Frei Inocêncio";348;129;253;425;"De 5 a 10 mil"
3127073;"MG";"Fruta de Leite";234;92;170;306;"De 5 a 10 mil"
2506251;"PB";"Gado Bravo";180;47;128;255;"De 5 a 10 mil"
3516606;"SP";"Gália";534;250;383;602;"De 5 a 10 mil"
3127305;"MG";"Galiléia";397;164;255;500;"De 5 a 10 mil"
3127339;"MG";"Gameleiras";233;72;160;306;"De 5 a 10 mil"
5103858;"MT";"Gaúcha do Norte";794;255;448;728;"De 5 a 10 mil"
4308706;"RS";"Gaurama";727;340;510;807;"De 5 a 10 mil"
2204352;"PI";"Geminiano";214;85;166;279;"De 5 a 10 mil"
4308805;"RS";"General Câmara";564;200;378;637;"De 5 a 10 mil"
5103908;"MT";"General Carneiro";388;114;250;500;"De 5 a 10 mil"
2304608;"CE";"General Sampaio";225;76;150;278;"De 5 a 10 mil"
5004007;"MS";"Glória de Dourados";573;240;400;639;"De 5 a 10 mil"
4309050;"RS";"Glorinha";652;267;500;755;"De 5 a 10 mil"
5208509;"GO";"Goiandira";609;255;473;700;"De 5 a 10 mil"
4108650;"PR";"Goioxim";280;103;191;340;"De 5 a 10 mil"
2911501;"BA";"Gongogi";220;92;156;255;"De 5 a 10 mil"
3127503;"MG";"Gonzaga";265;100;190;333;"De 5 a 10 mil"
2104628;"MA";"Governador Luiz Rocha";191;43;122;250;"De 5 a 10 mil"
2104701;"MA";"Graça Aranha";214;54;140;270;"De 5 a 10 mil"
2802601;"SE";"Gracho Cardoso";249;83;163;294;"De 5 a 10 mil"
4108700;"PR";"Grandes Rios";386;150;271;510;"De 5 a 10 mil"
2606309;"PE";"Granito";210;59;133;268;"De 5 a 10 mil"
4206108;"SC";"Grão Pará";678;350;510;780;"De 5 a 10 mil"
2404408;"RN";"Grossos";324;138;240;383;"De 5 a 10 mil"
3517307;"SP";"Guaimbê";477;227;375;552;"De 5 a 10 mil"
4108908;"PR";"Guairaçá";624;255;405;600;"De 5 a 10 mil"
4108957;"PR";"Guamiranga";403;153;278;510;"De 5 a 10 mil"
3517802;"SP";"Guaraçaí";570;255;450;663;"De 5 a 10 mil"
3517901;"SP";"Guaraci";564;255;425;667;"De 5 a 10 mil"
4109203;"PR";"Guaraci";553;300;445;633;"De 5 a 10 mil"
3128402;"MG";"Guarani";511;200;340;533;"De 5 a 10 mil"
4309506;"RS";"Guarani das Missões";581;255;456;683;"De 5 a 10 mil"
3518107;"SP";"Guarantã";518;230;363;555;"De 5 a 10 mil"
4109500;"PR";"Guaraqueçaba";291;100;185;355;"De 5 a 10 mil"
3128600;"MG";"Guarda-Mor";602;213;370;607;"De 5 a 10 mil"
3518859;"SP";"Guatapará";569;251;400;650;"De 5 a 10 mil"
3128808;"MG";"Guidoval";463;253;388;533;"De 5 a 10 mil"
