"Codigo";"UF";"Municipio";"Total";"Ate70R$";"Ate1/4";"Ate1/2";"Ate60%";"Classe"
1718899;"TO";"Santa Rita do Tocantins";673;18,28;46,66;73,11;63,45;"Até 5 mil"
5107768;"MT";"Santa Rita do Trivelato";737;3,66;5,7;24,02;19,13;"Até 5 mil"
3547403;"SP";"Santa Rita d'Oeste";674;0,45;6,68;21,66;14,69;"Até 5 mil"
3159704;"MG";"Santa Rosa da Serra";417;1,68;6,95;26,62;17,27;"Até 5 mil"
5219506;"GO";"Santa Rosa de Goiás";589;3,06;13,75;40,92;32,26;"Até 5 mil"
2806503;"SE";"Santa Rosa de Lima";180;36,67;63,33;86,11;85;"Até 5 mil"
4215604;"SC";"Santa Rosa de Lima";216;NA;4,17;18,06;12,96;"Até 5 mil"
1200435;"AC";"Santa Rosa do Purus";1476;60,77;84,82;96,34;94,38;"Até 5 mil"
1718907;"TO";"Santa Rosa do Tocantins";1796;29,96;48,16;74,72;66,59;"Até 5 mil"
3547650;"SP";"Santa Salete";335;0,9;2,69;7,46;6,27;"Até 5 mil"
2513802;"PB";"Santa Teresinha";275;36;60,36;89,09;81,09;"Até 5 mil"
4317251;"RS";"Santa Tereza";3;NA;NA;NA;0;"Até 5 mil"
5219605;"GO";"Santa Tereza de Goiás";466;2,79;13,09;47,85;34,33;"Até 5 mil"
1719004;"TO";"Santa Tereza do Tocantins";688;15,99;33,72;69,77;60,32;"Até 5 mil"
4215687;"SC";"Santa Terezinha do Progresso";1363;12,4;22,3;42,85;39,47;"Até 5 mil"
1720002;"TO";"Santa Terezinha do Tocantins";418;27,03;44,5;74,88;68,42;"Até 5 mil"
3547205;"SP";"Santana da Ponte Pensa";429;0,47;2,1;22,14;15,15;"Até 5 mil"
3158409;"MG";"Santana de Cataguases";505;2,18;20,4;52,67;42,97;"Até 5 mil"
3158607;"MG";"Santana do Deserto";282;NA;23,76;53,19;45,04;"Até 5 mil"
3158706;"MG";"Santana do Garambéu";564;9,75;21,45;53,01;46,63;"Até 5 mil"
3158805;"MG";"Santana do Jacaré";161;6,21;21,12;70,19;55,9;"Até 5 mil"
2209351;"PI";"Santana do Piauí";125;31,2;44;82,4;79,2;"Até 5 mil"
3159001;"MG";"Santana do Riacho";688;11,48;31,1;65,55;52,76;"Até 5 mil"
2411429;"RN";"Santana do Seridó";655;8,09;26,11;59,85;51,45;"Até 5 mil"
3159100;"MG";"Santana dos Montes";1254;13,24;30,7;58,37;50,32;"Até 5 mil"
2513653;"PB";"Santarém";429;29,84;44,29;65,5;56,88;"Até 5 mil"
4215695;"SC";"Santiago do Sul";187;17,65;26,74;57,22;47,59;"Até 5 mil"
5107263;"MT";"Santo Afonso";1062;4,14;10,64;39,45;28,34;"Até 5 mil"
2513851;"PB";"Santo André";1684;18,29;34,86;67,46;58,19;"Até 5 mil"
5219712;"GO";"Santo Antônio da Barra";686;2,33;7,14;28,72;22,3;"Até 5 mil"
5219738;"GO";"Santo Antônio de Goiás";313;NA;14,38;44,73;32,59;"Até 5 mil"
3160009;"MG";"Santo Antônio do Aventureiro";762;1,44;19,55;46,19;37,8;"Até 5 mil"
4124202;"PR";"Santo Antônio do Caiuá";20;NA;30;30;30;"Até 5 mil"
3160108;"MG";"Santo Antônio do Grama";493;2,03;25,56;65,72;54,56;"Até 5 mil"
3160207;"MG";"Santo Antônio do Itambé";1851;23,28;48,62;77,47;70,99;"Até 5 mil"
5107792;"MT";"Santo Antônio do Leste";1139;29,59;32,66;50,48;44,25;"Até 5 mil"
4317558;"RS";"Santo Antônio do Palma";25;NA;NA;16;0;"Até 5 mil"
4124301;"PR";"Santo Antônio do Paraíso";414;1,93;14,01;44,69;34,78;"Até 5 mil"
4317756;"RS";"Santo Antônio do Planalto";123;NA;2,44;29,27;21,95;"Até 5 mil"
3160504;"MG";"Santo Antônio do Rio Abaixo";714;16,81;36,83;67,79;60,22;"Até 5 mil"
2209450;"PI";"Santo Antônio dos Milagres";1035;34,78;50,92;74,78;70,53;"Até 5 mil"
3548302;"SP";"Santo Expedito";106;0,94;14,15;34,91;25,47;"Até 5 mil"
4317954;"RS";"Santo Expedito do Sul";148;6,08;10,14;42,57;33,78;"Até 5 mil"
3160603;"MG";"Santo Hipólito";640;1,41;24,84;65,78;51,41;"Até 5 mil"
2209500;"PI";"Santo Inácio do Piauí";433;30,25;51,5;75,52;72,06;"Até 5 mil"
3548401;"SP";"Santópolis do Aguapeí";71;NA;11,27;36,62;25,35;"Até 5 mil"
2513927;"PB";"São Bentinho";1276;18,5;38,4;66,77;60,11;"Até 5 mil"
3160801;"MG";"São Bento Abade";294;NA;8,5;31,97;26,87;"Até 5 mil"
2411601;"RN";"São Bento do Norte";320;34,06;63,44;81,25;76,56;"Até 5 mil"
1720101;"TO";"São Bento do Tocantins";1298;35,82;56,55;83,51;78,43;"Até 5 mil"
2411700;"RN";"São Bento do Trairí";895;35,31;56,31;79,66;74,08;"Até 5 mil"
4215752;"SC";"São Bernardino";1677;10,02;23,97;46,21;39,77;"Até 5 mil"
4215901;"SC";"São Bonifácio";183;4,92;4,92;24,04;18,58;"Até 5 mil"
3160900;"MG";"São Brás do Suaçuí";223;4,04;12,11;42,15;26,01;"Até 5 mil"
2209559;"PI";"São Braz do Piauí";2724;35,68;52,68;77,13;70,04;"Até 5 mil"
2513968;"PB";"São Domingos";1749;25,67;45;74,5;66,5;"Até 5 mil"
2513943;"PB";"São Domingos do Cariri";1116;18,28;33,78;61,38;52,06;"Até 5 mil"
4318051;"RS";"São Domingos do Sul";28;NA;NA;NA;0;"Até 5 mil"
2110807;"MA";"São Félix de Balsas";3602;35,54;55,33;79,34;73,46;"Até 5 mil"
3161056;"MG";"São Félix de Minas";1157;16,16;37,94;69,49;60,16;"Até 5 mil"
2209609;"PI";"São Félix do Piauí";857;26,84;46,09;77,01;72,58;"Até 5 mil"
1720150;"TO";"São Félix do Tocantins";267;37,08;59,93;88,01;78,65;"Até 5 mil"
2411809;"RN";"São Fernando";643;14;38,72;73,09;67,34;"Até 5 mil"
2513984;"PB";"São Francisco";727;25,03;39,48;65,47;56,95;"Até 5 mil"
2806909;"SE";"São Francisco";115;32,17;57,39;83,48;81,74;"Até 5 mil"
3549003;"SP";"São Francisco";234;4,7;8,97;44,44;30,34;"Até 5 mil"
2411908;"RN";"São Francisco do Oeste";513;26,71;45,03;73,68;65,11;"Até 5 mil"
3161601;"MG";"São Geraldo da Piedade";1172;5,46;22,53;58,62;49,83;"Até 5 mil"
3161650;"MG";"São Geraldo do Baixio";828;10,39;36,84;66,43;57,97;"Até 5 mil"
2209757;"PI";"São Gonçalo do Gurguéia";914;39,93;56,78;87,64;79,1;"Até 5 mil"
2209807;"PI";"São Gonçalo do Piauí";147;46,94;60,54;82,31;80,95;"Até 5 mil"
3125507;"MG";"São Gonçalo do Rio Preto";1001;18,18;36,76;71,13;66,53;"Até 5 mil"
2209856;"PI";"São João da Canabrava";437;39,82;56,52;79,63;73;"Até 5 mil"
3162252;"MG";"São João da Lagoa";1534;17,6;33,12;65,58;54,69;"Até 5 mil"
3162302;"MG";"São João da Mata";523;3,82;16,06;41,3;33,08;"Até 5 mil"
5220058;"GO";"São João da Paraúna";135;NA;2,96;30,37;22,96;"Até 5 mil"
4318424;"RS";"São João da Urtiga";647;5,1;14,99;35,86;31,07;"Até 5 mil"
2209955;"PI";"São João da Varjota";2668;39,81;54,69;81,18;75;"Até 5 mil"
3549201;"SP";"São João das Duas Pontes";311;NA;7,4;47,91;33,44;"Até 5 mil"
3549250;"SP";"São João de Iracema";63;1,59;6,35;41,27;26,98;"Até 5 mil"
2514008;"PB";"São João do Cariri";1118;18,25;37,21;70,13;62,34;"Até 5 mil"
4216354;"SC";"São João do Itaperiú";68;NA;7,35;20,59;14,71;"Até 5 mil"
3162658;"MG";"São João do Pacuí";808;21,04;40,59;69,8;61,39;"Até 5 mil"
3549300;"SP";"São João do Pau d'Alho";309;1,29;2,59;15,86;9,39;"Até 5 mil"
4318432;"RS";"São João do Polêsine";106;0,94;14,15;32,08;24,53;"Até 5 mil"
2514107;"PB";"São João do Tigre";2412;36,82;53,23;79,64;73,59;"Até 5 mil"
4318440;"RS";"São Jorge";32;NA;25;25;25;"Até 5 mil"
3163003;"MG";"São José da Safira";659;13,96;43,4;72,53;64,34;"Até 5 mil"
3163102;"MG";"São José da Varginha";313;2,88;8,95;35,78;24,92;"Até 5 mil"
4318457;"RS";"São José das Missões";314;19,43;30,25;51,91;44,59;"Até 5 mil"
4125456;"PR";"São José das Palmeiras";852;2,46;8,8;39,67;30,4;"Até 5 mil"
2514404;"PB";"São José de Espinharas";2953;20,22;39,93;73,15;67,05;"Até 5 mil"
2514552;"PB";"São José de Princesa";3236;29,42;43,39;73,45;65,54;"Até 5 mil"
3163201;"MG";"São José do Alegre";695;2,45;21,15;50,79;44,03;"Até 5 mil"
3549607;"SP";"São José do Barreiro";487;14,17;39,63;74,95;67,56;"Até 5 mil"
2514602;"PB";"São José do Bonfim";808;33,54;57,05;85,4;80,57;"Até 5 mil"
2514651;"PB";"São José do Brejo do Cruz";711;27,85;48,1;78,48;71,31;"Até 5 mil"
3163300;"MG";"São José do Divino";367;11,72;35,97;81,2;73,02;"Até 5 mil"
4318465;"RS";"São José do Herval";452;15,71;43,81;65,71;59,07;"Até 5 mil"
4318481;"RS";"São José do Hortêncio";12;NA;NA;33,33;33,33;"Até 5 mil"
4318499;"RS";"São José do Inhacorá";4;NA;100;100;100;"Até 5 mil"
3163607;"MG";"São José do Mantimento";381;19,42;37,01;65,09;55,12;"Até 5 mil"
2210102;"PI";"São José do Peixe";867;58,59;69,67;87,66;83,16;"Até 5 mil"
5107297;"MT";"São José do Povo";943;1,8;14,32;48,04;37,96;"Até 5 mil"
2514701;"PB";"São José do Sabugi";593;10,29;32,21;64,59;57,84;"Até 5 mil"
2412401;"RN";"São José do Seridó";571;4,73;34,5;67,43;55,87;"Até 5 mil"
4318614;"RS";"São José do Sul";32;NA;NA;15,63;15,63;"Até 5 mil"
4318622;"RS";"São José dos Ausentes";766;4,44;19,84;55,35;45,17;"Até 5 mil"
2514800;"PB";"São José dos Cordeiros";1808;35,34;53,54;76,94;71,9;"Até 5 mil"
2210359;"PI";"São Lourenço do Piauí";3056;18,03;32,89;63,45;56,74;"Até 5 mil"
2210375;"PI";"São Luis do Piauí";111;43,24;59,46;80,18;76,58;"Até 5 mil"
5220157;"GO";"São Luíz do Norte";586;2,39;16,21;52,22;39,08;"Até 5 mil"
4125555;"PR";"São Manoel do Paraná";103;3,88;7,77;17,48;12,62;"Até 5 mil"
4217105;"SC";"São Martinho";251;1,99;3,59;16,73;11,16;"Até 5 mil"
4319125;"RS";"São Martinho da Serra";1293;14,15;25,52;49,65;40,29;"Até 5 mil"
2210383;"PI";"São Miguel da Baixa Grande";715;47,83;64,2;81,82;79,16;"Até 5 mil"
4217154;"SC";"São Miguel da Boa Vista";532;7,89;20,86;42,29;36,28;"Até 5 mil"
2807006;"SE";"São Miguel do Aleixo";988;29,96;48,58;79,25;73,28;"Até 5 mil"
2210391;"PI";"São Miguel do Fidalgo";758;36,41;56,6;85,49;77,57;"Até 5 mil"
5220264;"GO";"São Miguel do Passa Quatro";1240;0,81;10,24;37,26;29,84;"Até 5 mil"
5220280;"GO";"São Patrício";577;1,04;11,96;44,19;39,69;"Até 5 mil"
5107404;"MT";"São Pedro da Cipa";346;5,78;18,21;50,29;38,73;"Até 5 mil"
4319356;"RS";"São Pedro da Serra";64;6,25;6,25;26,56;6,25;"Até 5 mil"
4319364;"RS";"São Pedro das Missões";306;8,17;12,75;46,73;39,54;"Até 5 mil"
4217253;"SC";"São Pedro de Alcântara";95;NA;NA;10,53;8,42;"Até 5 mil"
4319372;"RS";"São Pedro do Butiá";15;NA;NA;NA;0;"Até 5 mil"
4125902;"PR";"São Pedro do Paraná";703;1,28;8,96;34,85;21,34;"Até 5 mil"
2111573;"MA";"São Pedro dos Crentes";1774;33,37;55,41;82,3;77,68;"Até 5 mil"
1720259;"TO";"São Salvador do Tocantins";673;29,12;51,86;75,19;65,53;"Até 5 mil"
3164407;"MG";"São Sebastião da Bela Vista";305;2,95;19,67;41,31;35,08;"Até 5 mil"
3164431;"MG";"São Sebastião da Vargem Alegre";1060;9,34;26,6;57,92;48,4;"Até 5 mil"
3164803;"MG";"São Sebastião do Rio Preto";650;9,54;23,38;55,69;47,08;"Até 5 mil"
3164902;"MG";"São Sebastião do Rio Verde";436;6,19;25,92;54,13;44,27;"Até 5 mil"
1720309;"TO";"São Sebastião do Tocantins";837;50,18;74,79;90,68;87,57;"Até 5 mil"
2515203;"PB";"São Sebastião do Umbuzeiro";1018;29,17;54,81;79,27;73,58;"Até 5 mil"
4319703;"RS";"São Valentim";966;10,56;24,22;48,24;40,37;"Até 5 mil"
4319711;"RS";"São Valentim do Sul";211;2,37;5,21;16,11;15,17;"Até 5 mil"
1720499;"TO";"São Valério";797;18,95;34,88;68,63;58,22;"Até 5 mil"
4319737;"RS";"São Valério do Sul";41;NA;9,76;29,27;19,51;"Até 5 mil"
4319752;"RS";"São Vendelino";11;NA;NA;NA;0;"Até 5 mil"
3551207;"SP";"Sarutaiá";21;NA;NA;38,1;38,1;"Até 5 mil"
3551306;"SP";"Sebastianópolis do Sul";232;NA;NA;10,34;8,62;"Até 5 mil"
2210623;"PI";"Sebastião Barros";2086;42,04;63,14;83,7;79,19;"Até 5 mil"
2210631;"PI";"Sebastião Leal";1079;27,06;46,06;76,74;65,15;"Até 5 mil"
4320230;"RS";"Sede Nova";319;14,73;26,33;47,96;39,18;"Até 5 mil"
4320305;"RS";"Selbach";269;NA;NA;2,6;2,6;"Até 5 mil"
3165560;"MG";"Sem-Peixe";1242;9,98;23,19;53,06;43,08;"Até 5 mil"
3165602;"MG";"Senador Cortes";380;2,37;17,11;51,32;43,16;"Até 5 mil"
2413201;"RN";"Senador Georgino Avelino";27;NA;14,81;44,44;29,63;"Até 5 mil"
3165800;"MG";"Senador José Bento";466;4,51;16,31;43,56;34,33;"Até 5 mil"
3165909;"MG";"Senador Modestino Gonçalves";2052;22,86;45,13;75,34;66,57;"Até 5 mil"
4320321;"RS";"Senador Salgado Filho";237;1,69;9,28;31,65;16,46;"Até 5 mil"
3166105;"MG";"Senhora do Porto";1656;13,16;30,25;62,8;56,28;"Até 5 mil"
4320453;"RS";"Sério";423;6,38;14,66;38,77;30,02;"Até 5 mil"
3166402;"MG";"Seritinga";230;12,61;28,7;57,39;47,83;"Até 5 mil"
4217550;"SC";"Serra Alta";745;3,62;8,46;20,67;16,91;"Até 5 mil"
3166501;"MG";"Serra Azul de Minas";1944;32,92;59,62;81,84;75,57;"Até 5 mil"
2515609;"PB";"Serra da Raiz";620;25,81;42,1;73,55;67,58;"Até 5 mil"
3166600;"MG";"Serra da Saudade";145;3,45;15,86;55,86;32,41;"Até 5 mil"
1600055;"AP";"Serra do Navio";451;23,28;47,67;77,16;69,4;"Até 5 mil"
2515708;"PB";"Serra Grande";1155;33,33;51,52;80,61;72,21;"Até 5 mil"
5107883;"MT";"Serra Nova Dourada";504;7,34;23,41;56,55;43,06;"Até 5 mil"
3166956;"MG";"Serranópolis de Minas";2119;22,32;39,31;67,25;60,08;"Até 5 mil"
4126355;"PR";"Serranópolis do Iguaçu";129;NA;NA;20,16;14,73;"Até 5 mil"
3167004;"MG";"Serranos";376;10,37;38,56;76,6;72,34;"Até 5 mil"
2413557;"RN";"Serrinha dos Pintos";301;36,88;53,16;84,05;78,07;"Até 5 mil"
2515930;"PB";"Sertãozinho";811;32,31;52,03;81,5;76,57;"Até 5 mil"
4320578;"RS";"Sete de Setembro";50;NA;NA;40;24;"Até 5 mil"
4320602;"RS";"Severiano de Almeida";655;8,7;22,44;47,02;35,27;"Até 5 mil"
4320651;"RS";"Silveira Martins";160;3,75;5;21,25;16,25;"Até 5 mil"
3167301;"MG";"Silveirânia";507;4,93;18,34;53,25;45,76;"Até 5 mil"
3167509;"MG";"Simão Pereira";253;1,98;28,46;60,87;56,13;"Até 5 mil"
5220702;"GO";"Sítio d'Abadia";889;20,25;38,02;72,33;64,57;"Até 5 mil"
2210904;"PI";"Socorro do Piauí";1707;55,01;66,78;87,4;82,89;"Até 5 mil"
2516151;"PB";"Sossêgo";1287;31,24;49,73;80,81;74,2;"Até 5 mil"
1720853;"TO";"Sucupira";561;8,2;27,27;62,21;51,52;"Até 5 mil"
2111953;"MA";"Sucupira do Riachão";639;31,61;46,64;74,65;66,82;"Até 5 mil"
4217758;"SC";"Sul Brasil";864;6,37;14,47;32,87;29,51;"Até 5 mil"
4126652;"PR";"Sulina";1053;6,55;17,19;41,03;33,33;"Até 5 mil"
3552551;"SP";"Suzanápolis";841;6,54;17,36;51,96;42,57;"Até 5 mil"
4320859;"RS";"Tabaí";276;6,16;20,29;38,77;33,33;"Até 5 mil"
2413805;"RN";"Taboleiro Grande";429;37,3;52,21;76,69;70,16;"Até 5 mil"
3167905;"MG";"Tabuleiro";713;3,79;20,48;56,8;45,86;"Até 5 mil"
1720937;"TO";"Taipas do Tocantins";214;22,9;50,93;82,24;69,16;"Até 5 mil"
1720978;"TO";"Talismã";1016;5,12;14,07;54,72;41,04;"Até 5 mil"
4126702;"PR";"Tamboara";588;NA;3,23;25;15,99;"Até 5 mil"
2210953;"PI";"Tamboril do Piauí";1172;49,83;65,44;86,35;80,29;"Até 5 mil"
2210979;"PI";"Tanque do Piauí";106;37,74;66,04;77,36;71,7;"Até 5 mil"
3168051;"MG";"Taparuba";860;6,74;21,86;59,53;50;"Até 5 mil"
3168101;"MG";"Tapira";1154;2,6;12,65;28,94;24,61;"Até 5 mil"
3168200;"MG";"Tapiraí";549;3,1;9,47;35,7;30,97;"Até 5 mil"
3168309;"MG";"Taquaraçu de Minas";1230;7,89;22,6;59,02;51,63;"Até 5 mil"
3553658;"SP";"Taquaral";102;NA;NA;5,88;3,92;"Até 5 mil"
5221007;"GO";"Taquaral de Goiás";608;1,81;9,87;34,87;23,36;"Até 5 mil"
4321329;"RS";"Taquaruçu do Sul";81;NA;NA;23,46;23,46;"Até 5 mil"
5007976;"MS";"Taquarussu";722;NA;6,65;40,3;30,61;"Até 5 mil"
1101559;"RO";"Teixeirópolis";3114;5,17;15,86;42,65;35,45;"Até 5 mil"
3554201;"SP";"Tejupá";1366;0,37;13,32;44,36;36,6;"Até 5 mil"
2807303;"SE";"Telha";88;9,09;45,45;68,18;63,64;"Até 5 mil"
2516755;"PB";"Tenório";1178;21,31;38,12;73,85;67,15;"Até 5 mil"
5221080;"GO";"Teresina de Goiás";729;24,97;49,79;75,99;69,55;"Até 5 mil"
5108105;"MT";"Tesouro";818;3,55;13,08;45,48;38,75;"Até 5 mil"
2411056;"RN";"Tibau";264;12,88;34,85;78,03;73,48;"Até 5 mil"
4217956;"SC";"Tigrinhos";194;10,31;24,23;46,39;40,21;"Até 5 mil"
2414308;"RN";"Timbaúba dos Batistas";11;NA;18,18;63,64;18,18;"Até 5 mil"
3554607;"SP";"Timburi";236;2,12;18,64;52,54;42,37;"Até 5 mil"
4321469;"RS";"Tio Hugo";212;3,77;8,02;29,25;17,45;"Até 5 mil"
3169059;"MG";"Tocos do Moji";333;3,3;21,62;54,35;47,45;"Até 5 mil"
5108204;"MT";"Torixoréu";879;3,75;15,02;39,59;28,33;"Até 5 mil"
4321493;"RS";"Toropi";263;13,31;20,91;44,49;33,08;"Até 5 mil"
3554656;"SP";"Torre de Pedra";23;NA;43,48;60,87;60,87;"Até 5 mil"
3554755;"SP";"Trabiju";105;NA;4,76;40,95;24,76;"Até 5 mil"
4321626;"RS";"Travesseiro";101;2,97;22,77;45,54;39,6;"Até 5 mil"
4321634;"RS";"Três Arroios";141;2,84;10,64;28,37;23,4;"Até 5 mil"
4321832;"RS";"Três Forquilhas";104;5,77;25,96;53,85;36,54;"Até 5 mil"
4321857;"RS";"Três Palmeiras";437;21,05;26,77;40,96;38,22;"Até 5 mil"
5221304;"GO";"Três Ranchos";205;NA;10,24;34,15;30,24;"Até 5 mil"
4218350;"SC";"Treviso";2;NA;NA;NA;0;"Até 5 mil"
2414456;"RN";"Triunfo Potiguar";837;26,4;50,78;82,32;77,42;"Até 5 mil"
5221452;"GO";"Trombas";1089;19,74;36,73;69,24;60,24;"Até 5 mil"
4218756;"SC";"Tunápolis";1196;2,59;8,86;22,32;18,06;"Até 5 mil"
4322152;"RS";"Tunas";1660;11,27;29,22;55,96;48,92;"Até 5 mil"
4322186;"RS";"Tupanci do Sul";216;14,35;30,09;53,7;49,07;"Até 5 mil"
4322251;"RS";"Tupandi";6;NA;NA;NA;0;"Até 5 mil"
1721257;"TO";"Tupirama";542;9,78;33,95;61,99;53,69;"Até 5 mil"
1721307;"TO";"Tupiratins";796;37,44;49,62;77,64;68,34;"Até 5 mil"
3555208;"SP";"Turiúba";194;NA;2,06;36,08;20,1;"Até 5 mil"
3555307;"SP";"Turmalina";455;1,76;3,3;18,68;13,63;"Até 5 mil"
4322327;"RS";"Turuçu";696;3,74;15,23;42,24;33,05;"Até 5 mil"
5221502;"GO";"Turvânia";499;0,6;7,01;37,27;25,45;"Até 5 mil"
5221551;"GO";"Turvelândia";986;4,26;10,24;42,8;32,86;"Até 5 mil"
3169802;"MG";"Turvolândia";994;0,91;9,76;46,18;37,73;"Até 5 mil"
3555505;"SP";"Ubirajara";785;0,38;9,04;33,12;24,97;"Até 5 mil"
4322343;"RS";"Ubiretama";131;NA;3,05;18,32;8,4;"Até 5 mil"
5221577;"GO";"Uirapuru";810;4,07;21,23;63,21;50,86;"Até 5 mil"
3170305;"MG";"Umburatiba";450;4;28,22;55,56;49,11;"Até 5 mil"
4322350;"RS";"União da Serra";82;NA;6,1;6,1;6,1;"Até 5 mil"
3170438;"MG";"União de Minas";999;3,3;12,91;41,64;30,73;"Até 5 mil"
4218855;"SC";"União do Oeste";1481;5,4;14,52;33,49;25,73;"Até 5 mil"
5108303;"MT";"União do Sul";666;9,01;16,82;48,5;38,59;"Até 5 mil"
3555703;"SP";"União Paulista";296;NA;3,72;20,61;17,23;"Até 5 mil"
4128302;"PR";"Uniflor";404;0,74;5,45;35,4;26,49;"Até 5 mil"
4322376;"RS";"Unistalda";920;9,89;21,85;52,93;44,46;"Até 5 mil"
3555901;"SP";"Uru";54;NA;22,22;59,26;53,7;"Até 5 mil"
3170479;"MG";"Uruana de Minas";884;22,62;37,56;71,04;63,8;"Até 5 mil"
4218954;"SC";"Urupema";149;8,05;22,82;61,74;48,99;"Até 5 mil"
5221809;"GO";"Urutaí";749;2,27;9,08;42,46;26,97;"Até 5 mil"
5108352;"MT";"Vale de São Domingos";1724;2,15;13,81;45,13;34,11;"Até 5 mil"
4322525;"RS";"Vale Verde";488;7,79;16,8;41,6;32,79;"Até 5 mil"
4322558;"RS";"Vanini";16;NA;NA;NA;0;"Até 5 mil"
4219101;"SC";"Vargeão";825;5,45;17,82;39,76;33,58;"Até 5 mil"
4219150;"SC";"Vargem";1123;9,53;27,6;56,28;45,77;"Até 5 mil"
3170602;"MG";"Vargem Bonita";255;NA;9,41;36,47;28,24;"Até 5 mil"
4219176;"SC";"Vargem Bonita";800;1,13;9,75;39,25;29,25;"Até 5 mil"
3170651;"MG";"Vargem Grande do Rio Pardo";1938;21,36;43,4;76,16;67,49;"Até 5 mil"
5221908;"GO";"Varjão";705;2,13;7,23;29,36;22,27;"Até 5 mil"
2517100;"PB";"Várzea";641;11,86;33,23;64,74;55,38;"Até 5 mil"
2211357;"PI";"Várzea Branca";3340;47,1;66,14;83,23;78,95;"Até 5 mil"
2211407;"PI";"Várzea Grande";424;37,97;49,06;74,76;65,8;"Até 5 mil"
2414753;"RN";"Venha-Ver";285;41,75;71,93;85,61;79,3;"Até 5 mil"
2211506;"PI";"Vera Mendes";884;49,55;61,99;88,57;82,01;"Até 5 mil"
3171105;"MG";"Veríssimo";890;1,01;8,09;42,47;28,88;"Até 5 mil"
3171154;"MG";"Vermelho Novo";2356;16,38;35,65;65,49;58,19;"Até 5 mil"
4322855;"RS";"Vespasiano Correa";44;NA;2,27;20,45;20,45;"Até 5 mil"
2414902;"RN";"Viçosa";33;42,42;57,58;84,85;69,7;"Até 5 mil"
4323200;"RS";"Victor Graeff";154;NA;2,6;21,43;15,58;"Até 5 mil"
3171402;"MG";"Vieiras";1128;5,76;28,81;65,51;54,79;"Até 5 mil"
5222203;"GO";"Vila Boa";699;4,43;30,33;62,66;51,5;"Até 5 mil"
2415008;"RN";"Vila Flor";51;27,45;27,45;62,75;58,82;"Até 5 mil"
4323309;"RS";"Vila Flores";186;NA;2,15;11,83;11,83;"Até 5 mil"
4323358;"RS";"Vila Lângaro";41;NA;NA;14,63;9,76;"Até 5 mil"
4323408;"RS";"Vila Maria";11;NA;NA;45,45;45,45;"Até 5 mil"
2211605;"PI";"Vila Nova do Piauí";1487;42,1;56,49;81,04;75,66;"Até 5 mil"
4323457;"RS";"Vila Nova do Sul";1014;7,4;18,74;50,1;38,95;"Até 5 mil"
4128658;"PR";"Virmond";1311;4,5;14,95;37,22;31,27;"Até 5 mil"
4323507;"RS";"Vista Alegre";863;12,28;23,75;41,14;37,08;"Até 5 mil"
4323606;"RS";"Vista Alegre do Prata";196;1,53;6,12;8,67;6,12;"Até 5 mil"
4323705;"RS";"Vista Gaúcha";570;3,86;9,12;28,6;21,05;"Até 5 mil"
2505501;"PB";"Vista Serrana";1119;37,09;55,59;82,57;75,87;"Até 5 mil"
3556958;"SP";"Vitória Brasil";262;NA;5,34;12,21;9,92;"Até 5 mil"
4323754;"RS";"Vitória das Missões";89;3,37;8,99;35,96;30,34;"Até 5 mil"
2211704;"PI";"Wall Ferraz";3032;41,92;60,59;85,62;80,34;"Até 5 mil"
3172202;"MG";"Wenceslau Braz";58;NA;15,52;48,28;44,83;"Até 5 mil"
4323770;"RS";"Westfalia";9;NA;NA;NA;0;"Até 5 mil"
4219408;"SC";"Witmarsum";160;NA;3,13;17,5;15;"Até 5 mil"
4219606;"SC";"Xavantina";340;6,18;17,65;37,94;29,41;"Até 5 mil"
2517407;"PB";"Zabelê";512;13,87;43,16;70,12;63,28;"Até 5 mil"
3557154;"SP";"Zacarias";365;1,37;4,11;30,41;21,92;"Até 5 mil"
4219853;"SC";"Zortéa";133;2,26;2,26;21,8;18,8;"Até 5 mil"
5200050;"GO";"Abadia de Goiás";605;2,15;13,22;50,25;39,34;"De 5 a 10 mil"
3100104;"MG";"Abadia dos Dourados";2247;1,51;12,86;37,25;28,84;"De 5 a 10 mil"
2900108;"BA";"Abaíra";729;30,18;49,25;75,45;70,37;"De 5 a 10 mil"
4100103;"PR";"Abatiá";1753;6,96;20,42;48,89;39,59;"De 5 a 10 mil"
1500131;"PA";"Abel Figueiredo";704;10,37;30,82;55,26;50,71;"De 5 a 10 mil"
2200053;"PI";"Acauã";5179;42,02;57,85;80,48;74,28;"De 5 a 10 mil"
5100102;"MT";"Acorizal";975;5,95;24,92;61,64;51,18;"De 5 a 10 mil"
4100202;"PR";"Adrianópolis";1569;13,07;35,88;69,92;61,82;"De 5 a 10 mil"
2100105;"MA";"Afonso Cunha";2022;57,42;76,71;91,99;89,32;"De 5 a 10 mil"
2200103;"PI";"Agricolândia";108;25,93;47,22;50,93;50,93;"De 5 a 10 mil"
4200200;"SC";"Agrolândia";115;NA;16,52;40,87;29,57;"De 5 a 10 mil"
2500106;"PB";"Água Branca";3797;37,06;55,41;79,22;73,14;"De 5 a 10 mil"
4200408;"SC";"Água Doce";978;6,75;24,64;59,1;52,25;"De 5 a 10 mil"
5200175;"GO";"Água Fria de Goiás";2117;11,43;25,13;56,02;47,09;"De 5 a 10 mil"
3500402;"SP";"Águas da Prata";222;NA;10,36;36,49;29,28;"De 5 a 10 mil"
