"Codigo";"UF";"Municipio";"Total";"Adequado";"Semi-Adequado";"Inadequado";"Classe"
5104609;"MT";"Itiquira";3618;3,1;71,59;25,32;"De 10 a 20 mil"
3523602;"SP";"Itirapina";4010;81,02;15,11;3,87;"De 10 a 20 mil"
2916906;"BA";"Itiruçu";3798;43,55;48,18;8,27;"De 10 a 20 mil"
2917102;"BA";"Itororó";5947;67,34;23,12;9,53;"De 10 a 20 mil"
2917201;"BA";"Ituaçu";4973;7,16;47,6;45,24;"De 10 a 20 mil"
2917334;"BA";"Iuiú";2760;12,21;53,88;33,91;"De 10 a 20 mil"
4111407;"PR";"Ivaí";3746;26,03;37,64;36,33;"De 10 a 20 mil"
4310801;"RS";"Ivoti";6687;66,11;33,78;0,1;"De 10 a 20 mil"
3134608;"MG";"Jaboticatubas";5396;40,62;35,1;24,28;"De 10 a 20 mil"
2917409;"BA";"Jacaraci";3681;5,32;80,22;14,45;"De 10 a 20 mil"
2507309;"PB";"Jacaraú";4055;5,67;77,68;16,65;"De 10 a 20 mil"
1503754;"PA";"Jacareacanga";2291;0,22;52,2;47,58;"De 10 a 20 mil"
3134707;"MG";"Jacinto";3738;42,56;40,05;17,39;"De 10 a 20 mil"
4208708;"SC";"Jacinto Machado";3442;50,15;41,55;8,31;"De 10 a 20 mil"
3524600;"SP";"Jacupiranga";5296;64,9;26,13;8,97;"De 10 a 20 mil"
4111902;"PR";"Jaguapitã";3856;82,99;5,76;11,26;"De 10 a 20 mil"
2306702;"CE";"Jaguaretama";5162;5,23;57,57;37,19;"De 10 a 20 mil"
4311106;"RS";"Jaguari";3992;27,78;38,28;33,94;"De 10 a 20 mil"
2306801;"CE";"Jaguaribara";2814;56,25;32,05;11,69;"De 10 a 20 mil"
2917805;"BA";"Jaguaripe";4584;4,01;49,65;46,34;"De 10 a 20 mil"
4208807;"SC";"Jaguaruna";5770;43,08;55,32;1,59;"De 10 a 20 mil"
2205201;"PI";"Jaicós";5058;5,77;51,66;42,57;"De 10 a 20 mil"
2917904;"BA";"Jandaíra";2693;2,56;72,45;24,99;"De 10 a 20 mil"
2803302;"SE";"Japaratuba";4618;7,6;79,9;12,49;"De 10 a 20 mil"
2803401;"SE";"Japoatã";3636;1,9;76,98;21,12;"De 10 a 20 mil"
2607950;"PE";"Jaqueira";2927;21,08;48,86;30,06;"De 10 a 20 mil"
4112504;"PR";"Jardim Alegre";4028;39,37;32,03;28,6;"De 10 a 20 mil"
2405603;"RN";"Jardim de Piranhas";3857;18,46;66,04;15,5;"De 10 a 20 mil"
2405702;"RN";"Jardim do Seridó";3835;71,13;19,71;9,15;"De 10 a 20 mil"
4112702;"PR";"Jataizinho";3668;87,19;5,73;7,09;"De 10 a 20 mil"
2608008;"PE";"Jataúba";4641;23,29;41,59;35,12;"De 10 a 20 mil"
2608057;"PE";"Jatobá";3831;64,32;18,32;17,36;"De 10 a 20 mil"
5105002;"MT";"Jauru";3213;9,8;57,89;32,31;"De 10 a 20 mil"
2105476;"MA";"Jenipapo dos Vieiras";3638;0,22;67,21;32,57;"De 10 a 20 mil"
3135506;"MG";"Jequeri";4045;46,95;18,67;34,39;"De 10 a 20 mil"
2703759;"AL";"Jequiá da Praia";2923;1,61;83,34;15,05;"De 10 a 20 mil"
3203106;"ES";"Jerônimo Monteiro";3517;71;13,7;15,3;"De 10 a 20 mil"
2307254;"CE";"Jijoca de Jericoacoara";4732;12,45;59,4;28,15;"De 10 a 20 mil"
2918209;"BA";"Jiquiriçá";3985;26,78;21,43;51,79;"De 10 a 20 mil"
2918308;"BA";"Jitaúna";4093;43,59;32,3;24,11;"De 10 a 20 mil"
3136009;"MG";"Joaíma";4138;58,97;13,58;27,45;"De 10 a 20 mil"
3525508;"SP";"Joanópolis";3891;68,59;30,89;0,51;"De 10 a 20 mil"
3203130;"ES";"João Neiva";4970;79,68;13,36;6,96;"De 10 a 20 mil"
2608206;"PE";"Joaquim Nabuco";4174;38,28;43,44;18,28;"De 10 a 20 mil"
2205409;"PI";"Joaquim Pires";3412;5,72;63,72;30,57;"De 10 a 20 mil"
4112801;"PR";"Joaquim Távora";3529;72,91;19,21;7,88;"De 10 a 20 mil"
3136504;"MG";"Jordânia";3005;59,5;17,1;23,39;"De 10 a 20 mil"
2105609;"MA";"Joselândia";3913;0,31;85,38;14,31;"De 10 a 20 mil"
2507705;"PB";"Juazeirinho";4481;45,84;23,16;31;"De 10 a 20 mil"
2608255;"PE";"Jucati";2989;34,16;19,57;46,27;"De 10 a 20 mil"
2918456;"BA";"Jucuruçu";3004;30,13;22,37;47,5;"De 10 a 20 mil"
2406106;"RN";"Jucurutu";5269;27,18;61,17;11,65;"De 10 a 20 mil"
4311205;"RS";"Júlio de Castilhos";6345;44,98;47,17;7,85;"De 10 a 20 mil"
3526001;"SP";"Junqueirópolis";5786;88,11;5,46;6,43;"De 10 a 20 mil"
2608305;"PE";"Jupi";3973;20,49;49,58;29,93;"De 10 a 20 mil"
3526100;"SP";"Juquiá";5947;52,53;33,33;14,14;"De 10 a 20 mil"
2608404;"PE";"Jurema";4163;59,09;13,55;27,36;"De 10 a 20 mil"
2507903;"PB";"Juripiranga";2904;5,54;87,4;7,06;"De 10 a 20 mil"
1302207;"AM";"Juruá";2043;7,98;49,53;42,49;"De 10 a 20 mil"
5105176;"MT";"Juruena";3184;17,71;49,53;32,76;"De 10 a 20 mil"
5105200;"MT";"Juscimeira";3739;7,27;70,74;21,98;"De 10 a 20 mil"
2918506;"BA";"Jussara";4182;0,84;90,84;8,32;"De 10 a 20 mil"
5212204;"GO";"Jussara";6425;59,42;25,93;14,65;"De 10 a 20 mil"
1302306;"AM";"Jutaí";3165;0,28;62,88;36,84;"De 10 a 20 mil"
3137007;"MG";"Ladainha";4266;17,51;24,92;57,57;"De 10 a 20 mil"
5005202;"MS";"Ladário";5165;11,48;84,34;4,18;"De 10 a 20 mil"
2105807;"MA";"Lago do Junco";2593;14,89;39,07;46,05;"De 10 a 20 mil"
2105906;"MA";"Lago Verde";3684;2,93;60,75;36,32;"De 10 a 20 mil"
2704104;"AL";"Lagoa da Canoa";4788;4,03;70,99;24,98;"De 10 a 20 mil"
1711902;"TO";"Lagoa da Confusão";2643;4,16;67,5;28,34;"De 10 a 20 mil"
2608453;"PE";"Lagoa do Carro";4615;8,67;70,1;21,24;"De 10 a 20 mil"
2105922;"MA";"Lagoa do Mato";2684;0,37;76,23;23,4;"De 10 a 20 mil"
2608602;"PE";"Lagoa do Ouro";3400;49,38;39,91;10,71;"De 10 a 20 mil"
2608701;"PE";"Lagoa dos Gatos";4667;35,85;32,29;31,86;"De 10 a 20 mil"
3137403;"MG";"Lagoa Dourada";3269;59,62;21,63;18,75;"De 10 a 20 mil"
3137502;"MG";"Lagoa Formosa";5612;72,38;4,95;22,67;"De 10 a 20 mil"
2105963;"MA";"Lagoa Grande do Maranhão";2404;0,92;63,81;35,27;"De 10 a 20 mil"
2406502;"RN";"Lagoa Nova";3682;38,43;47,01;14,56;"De 10 a 20 mil"
2918753;"BA";"Lagoa Real";3311;1,54;36,88;61,58;"De 10 a 20 mil"
2406700;"RN";"Lajes";2921;59,19;21,91;18,9;"De 10 a 20 mil"
3137700;"MG";"Lajinha";6129;37,48;30,92;31,6;"De 10 a 20 mil"
3137809;"MG";"Lambari";6421;72,51;20,81;6,68;"De 10 a 20 mil"
3203163;"ES";"Laranja da Terra";3550;35,86;22,73;41,41;"De 10 a 20 mil"
4209607;"SC";"Lauro Muller";4605;62,84;33,59;3,56;"De 10 a 20 mil"
4209706;"SC";"Lebon Régis";3480;43,19;30,57;26,24;"De 10 a 20 mil"
2919306;"BA";"Lençóis";3000;53,6;29,5;16,9;"De 10 a 20 mil"
2919405;"BA";"Licínio de Almeida";3483;1,41;79,82;18,78;"De 10 a 20 mil"
2106003;"MA";"Lima Campos";3188;8,25;69,32;22,43;"De 10 a 20 mil"
3138609;"MG";"Lima Duarte";5367;66,09;25;8,91;"De 10 a 20 mil"
4209904;"SC";"Lontras";3242;48,92;49,35;1,73;"De 10 a 20 mil"
2106102;"MA";"Loreto";2670;9,66;62,58;27,75;"De 10 a 20 mil"
3527405;"SP";"Lucélia";6009;92,84;4,23;2,93;"De 10 a 20 mil"
2508604;"PB";"Lucena";3102;21,99;72,15;5,87;"De 10 a 20 mil"
3527603;"SP";"Luís Antônio";3210;96,45;2,43;1,12;"De 10 a 20 mil"
4210001;"SC";"Luiz Alves";3072;9,47;82,71;7,81;"De 10 a 20 mil"
3138807;"MG";"Luz";5817;85,32;6,7;7,98;"De 10 a 20 mil"
2919603;"BA";"Macajuba";3324;42,6;24,73;32,67;"De 10 a 20 mil"
2919702;"BA";"Macarani";4960;73,25;15,16;11,59;"De 10 a 20 mil"
3528007;"SP";"Macatuba";4649;95,93;2,86;1,2;"De 10 a 20 mil"
2609105;"PE";"Machados";3590;10,72;68,89;20,39;"De 10 a 20 mil"
2307635;"CE";"Madalena";4791;9,81;61,93;28,26;"De 10 a 20 mil"
2919926;"BA";"Madre de Deus";5172;91,55;8,45;NA;"De 10 a 20 mil"
2106300;"MA";"Magalhães de Almeida";4044;10,88;72,68;16,44;"De 10 a 20 mil"
2920106;"BA";"Mairi";5809;46,19;28,83;24,98;"De 10 a 20 mil"
2704401;"AL";"Major Isidoro";5124;10,13;60,95;28,92;"De 10 a 20 mil"
3139201;"MG";"Malacacheta";5409;50,47;23,17;26,36;"De 10 a 20 mil"
2920205;"BA";"Malhada";3853;8,05;65,25;26,71;"De 10 a 20 mil"
2803906;"SE";"Malhador";3557;3,82;85,18;10,99;"De 10 a 20 mil"
4113908;"PR";"Mallet";4009;21,18;47,07;31,75;"De 10 a 20 mil"
4114005;"PR";"Mamborê";4626;42,8;40,81;16,39;"De 10 a 20 mil"
2509008;"PB";"Manaíra";2929;12,94;46,09;40,97;"De 10 a 20 mil"
2609154;"PE";"Manari";4145;1,54;37,08;61,38;"De 10 a 20 mil"
1200336;"AC";"Mâncio Lima";3586;0,33;70,89;28,78;"De 10 a 20 mil"
4114104;"PR";"Mandaguaçu";6115;64,86;32,62;2,52;"De 10 a 20 mil"
3139300;"MG";"Manga";5116;3,71;75,06;21,23;"De 10 a 20 mil"
4114401;"PR";"Mangueirinha";5003;33,06;38,8;28,14;"De 10 a 20 mil"
4114500;"PR";"Manoel Ribas";3938;5,23;64,63;30,14;"De 10 a 20 mil"
2920403;"BA";"Manoel Vitorino";3953;1,52;57,48;41,01;"De 10 a 20 mil"
2920452;"BA";"Mansidão";2829;0,14;72;27,85;"De 10 a 20 mil"
3203304;"ES";"Mantenópolis";4369;57,7;12,31;29,98;"De 10 a 20 mil"
3139805;"MG";"Mar de Espanha";3889;82,41;11,73;5,86;"De 10 a 20 mil"
5212808;"GO";"Mara Rosa";3477;41,7;37,65;20,65;"De 10 a 20 mil"
1302801;"AM";"Maraã";2793;19,51;32,72;47,76;"De 10 a 20 mil"
2106326;"MA";"Maracaçumé";4610;10,07;63,73;26,2;"De 10 a 20 mil"
3528809;"SP";"Maracaí";4362;83,56;10,59;5,85;"De 10 a 20 mil"
2609204;"PE";"Maraial";3067;17,84;59,15;23,02;"De 10 a 20 mil"
2106375;"MA";"Maranhãozinho";3095;16,32;56,8;26,88;"De 10 a 20 mil"
2920700;"BA";"Maraú";5162;7,52;50,35;42,13;"De 10 a 20 mil"
2704609;"AL";"Maravilha";2676;8,15;53,4;38,45;"De 10 a 20 mil"
5105580;"MT";"Marcelândia";3738;1,47;76,57;21,96;"De 10 a 20 mil"
2920809;"BA";"Marcionílio Souza";2902;5,1;72,74;22,16;"De 10 a 20 mil"
3203346;"ES";"Marechal Floriano";4542;18,45;74,17;7,38;"De 10 a 20 mil"
1200351;"AC";"Marechal Thaumaturgo";2750;6,25;29,38;64,36;"De 10 a 20 mil"
3139904;"MG";"Maria da Fé";3959;55,57;35,46;8,97;"De 10 a 20 mil"
2704807;"AL";"Maribondo";3821;50,27;34,34;15,39;"De 10 a 20 mil"
3203353;"ES";"Marilândia";3557;54,2;19,31;26,48;"De 10 a 20 mil"
4115101;"PR";"Mariluz";3189;46,22;39,07;14,71;"De 10 a 20 mil"
3140159;"MG";"Mário Campos";3870;42,84;55,53;1,63;"De 10 a 20 mil"
4115408;"PR";"Marmeleiro";4390;26,08;61,16;12,76;"De 10 a 20 mil"
3140506;"MG";"Martinho Campos";4074;38,88;50,22;10,9;"De 10 a 20 mil"
2307908;"CE";"Martinópole";2706;2,7;80,67;16,63;"De 10 a 20 mil"
2804003;"SE";"Maruim";4438;56,35;36,23;7,41;"De 10 a 20 mil"
2920908;"BA";"Mascote";4102;40,81;41,49;17,7;"De 10 a 20 mil"
2509206;"PB";"Massaranduba";3772;23,91;35,02;41,07;"De 10 a 20 mil"
4210605;"SC";"Massaranduba";4493;33,39;64,43;2,18;"De 10 a 20 mil"
2106409;"MA";"Mata Roma";3537;5,94;62,88;31,18;"De 10 a 20 mil"
4115606;"PR";"Matelândia";4914;51,51;44,08;4,42;"De 10 a 20 mil"
3140803;"MG";"Matias Barbosa";4229;65,57;31,12;3,31;"De 10 a 20 mil"
2206100;"PI";"Matias Olímpio";2690;9,33;57,96;32,71;"De 10 a 20 mil"
2921054;"BA";"Matina";2739;1,31;61,66;37,02;"De 10 a 20 mil"
3140902;"MG";"Matipó";5018;64,89;16,38;18,73;"De 10 a 20 mil"
3141009;"MG";"Mato Verde";3987;1,48;90,02;8,5;"De 10 a 20 mil"
2106631;"MA";"Matões do Norte";2529;1,03;39,3;59,67;"De 10 a 20 mil"
5105606;"MT";"Matupá";4262;1,31;79,14;19,54;"De 10 a 20 mil"
5213004;"GO";"Maurilândia";3554;8,72;87,2;4,08;"De 10 a 20 mil"
2407500;"RN";"Maxaranguape";2595;3,82;90,75;5,43;"De 10 a 20 mil"
1600402;"AP";"Mazagão";3539;3,16;40,8;56,03;"De 10 a 20 mil"
3302809;"RJ";"Mendes";6167;43,31;54,95;1,74;"De 10 a 20 mil"
3141603;"MG";"Mercês";3301;62,56;16,45;20,99;"De 10 a 20 mil"
2308203;"CE";"Meruoca";3496;7,21;52,6;40,19;"De 10 a 20 mil"
2705200;"AL";"Messias";3877;28,89;64,82;6,29;"De 10 a 20 mil"
2921302;"BA";"Milagres";3118;3,69;85,25;11,06;"De 10 a 20 mil"
2308351;"CE";"Milhã";3837;19,52;51,45;29,03;"De 10 a 20 mil"
3529807;"SP";"Mineiros do Tietê";3673;93,87;3,95;2,18;"De 10 a 20 mil"
1101203;"RO";"Ministro Andreazza";2925;2,46;36,72;60,82;"De 10 a 20 mil"
3142007;"MG";"Mirabela";3742;1,34;87,2;11,46;"De 10 a 20 mil"
3142106;"MG";"Miradouro";3280;57,44;15,64;26,92;"De 10 a 20 mil"
3142205;"MG";"Miraí";4129;81,81;7,82;10,37;"De 10 a 20 mil"
2308377;"CE";"Miraíma";3237;10,87;58,14;30,99;"De 10 a 20 mil"
2609303;"PE";"Mirandiba";3586;45,62;26,44;27,94;"De 10 a 20 mil"
2921401;"BA";"Mirangaba";4655;16,82;56,56;26,62;"De 10 a 20 mil"
1713304;"TO";"Miranorte";3790;2,14;85,17;12,69;"De 10 a 20 mil"
2921450;"BA";"Mirante";2786;19,24;7,61;73,15;"De 10 a 20 mil"
1101302;"RO";"Mirante da Serra";3515;0,28;49,73;49,99;"De 10 a 20 mil"
3530201;"SP";"Mirante do Paranapanema";5486;45,17;25,26;29,57;"De 10 a 20 mil"
2106805;"MA";"Mirinzal";3546;0,2;75,52;24,28;"De 10 a 20 mil"
4116059;"PR";"Missal";3480;16,24;74,54;9,22;"De 10 a 20 mil"
2509404;"PB";"Mogeiro";3617;0,69;63,87;35,44;"De 10 a 20 mil"
2804102;"SE";"Moita Bonita";3472;26,24;43,12;30,65;"De 10 a 20 mil"
4211009;"SC";"Mondaí";3097;25,02;58,7;16,27;"De 10 a 20 mil"
2206407;"PI";"Monsenhor Gil";2854;15,49;69,24;15,28;"De 10 a 20 mil"
2308609;"CE";"Monsenhor Tabosa";4764;6,02;64,23;29,74;"De 10 a 20 mil"
3142700;"MG";"Montalvânia";4398;2,34;73,92;23,74;"De 10 a 20 mil"
3203502;"ES";"Montanha";5725;67,62;16,94;15,44;"De 10 a 20 mil"
2407708;"RN";"Montanhas";3095;5,01;89,69;5,3;"De 10 a 20 mil"
3142809;"MG";"Monte Alegre de Minas";6706;71,44;7,34;21,22;"De 10 a 20 mil"
2804201;"SE";"Monte Alegre de Sergipe";3628;40,21;39,06;20,73;"De 10 a 20 mil"
2206605;"PI";"Monte Alegre do Piauí";2429;0,54;66,86;32,61;"De 10 a 20 mil"
3531506;"SP";"Monte Azul Paulista";6019;91,09;2,86;6,05;"De 10 a 20 mil"
3143005;"MG";"Monte Belo";4122;65,99;18,22;15,79;"De 10 a 20 mil"
1101401;"RO";"Monte Negro";4067;0,34;47,65;52;"De 10 a 20 mil"
5213756;"GO";"Montividiu";3286;8,83;75,29;15,89;"De 10 a 20 mil"
2614303;"PE";"Moreilândia";2942;11,01;53,94;35,04;"De 10 a 20 mil"
4116109;"PR";"Moreira Sales";4201;2,19;83,62;14,19;"De 10 a 20 mil"
4116208;"PR";"Morretes";4735;47,86;47,69;4,46;"De 10 a 20 mil"
4211207;"SC";"Morro da Fumaça";4861;46,12;51,72;2,16;"De 10 a 20 mil"
2107100;"MA";"Morros";3772;1,7;41,41;56,89;"De 10 a 20 mil"
2921807;"BA";"Mortugaba";3446;1,63;63,55;34,82;"De 10 a 20 mil"
3532009;"SP";"Morungaba";3519;79,37;19,18;1,45;"De 10 a 20 mil"
4312500;"RS";"Mostardas";4128;23,74;71,9;4,36;"De 10 a 20 mil"
5214002;"GO";"Mozarlândia";4301;4,19;85,98;9,83;"De 10 a 20 mil"
1400308;"RR";"Mucajaí";3876;3,15;64,22;32,64;"De 10 a 20 mil"
2309003;"CE";"Mucambo";4226;17,11;56,53;26,36;"De 10 a 20 mil"
2921906;"BA";"Mucugê";3056;30,96;55,01;14,04;"De 10 a 20 mil"
2309102;"CE";"Mulungu";2928;17,86;51,64;30,5;"De 10 a 20 mil"
2922052;"BA";"Mulungu do Morro";3307;0,27;57,42;42,3;"De 10 a 20 mil"
5005681;"MS";"Mundo Novo";5371;1,1;89,7;9,2;"De 10 a 20 mil"
3203700;"ES";"Muniz Freire";5614;28,95;42,36;28,7;"De 10 a 20 mil"
2922250;"BA";"Muquém de São Francisco";2635;5,05;67,25;27,7;"De 10 a 20 mil"
3203809;"ES";"Muqui";4449;49,2;32,23;18,57;"De 10 a 20 mil"
4312658;"RS";"Não-Me-Toque";5505;42,92;55,79;1,29;"De 10 a 20 mil"
3303104;"RJ";"Natividade";4963;71,07;20,19;8,74;"De 10 a 20 mil"
2509909;"PB";"Natuba";2849;7,83;37,66;54,51;"De 10 a 20 mil"
3532405;"SP";"Nazaré Paulista";5195;37,84;51,2;10,95;"De 10 a 20 mil"
2804409;"SE";"Neópolis";5094;16,73;68,04;15,23;"De 10 a 20 mil"
1303007;"AM";"Nhamundá";3784;16,04;30,07;53,88;"De 10 a 20 mil"
3532603;"SP";"Nhandeara";3683;81,75;9,2;9,04;"De 10 a 20 mil"
2922607;"BA";"Nilo Peçanha";3556;26,21;35,74;38,05;"De 10 a 20 mil"
2107209;"MA";"Nina Rodrigues";2540;2,13;50,28;47,6;"De 10 a 20 mil"
5005806;"MS";"Nioaque";4437;22,36;48,16;29,48;"De 10 a 20 mil"
5105903;"MT";"Nobres";4478;15,48;69,07;15,45;"De 10 a 20 mil"
4312708;"RS";"Nonoai";3937;21,23;69,88;8,89;"De 10 a 20 mil"
2922656;"BA";"Nordestina";3320;1,2;48,95;49,85;"De 10 a 20 mil"
5106109;"MT";"Nossa Senhora do Livramento";3568;12,16;41,4;46,44;"De 10 a 20 mil"
5006002;"MS";"Nova Alvorada do Sul";5001;4,14;81,96;13,9;"De 10 a 20 mil"
4116703;"PR";"Nova Aurora";3847;4,91;75,8;19,29;"De 10 a 20 mil"
5106158;"MT";"Nova Bandeirantes";3445;10,97;46,04;42,99;"De 10 a 20 mil"
1100148;"RO";"Nova Brasilândia D'Oeste";5916;1,56;42,66;55,78;"De 10 a 20 mil"
2922706;"BA";"Nova Canaã";4977;42,76;15,09;42,15;"De 10 a 20 mil"
5106216;"MT";"Nova Canaã do Norte";3891;7,04;54,33;38,63;"De 10 a 20 mil"
5214838;"GO";"Nova Crixás";3934;9,2;57,75;33,05;"De 10 a 20 mil"
3144706;"MG";"Nova Era";5201;79,27;18,28;2,44;"De 10 a 20 mil"
2510105;"PB";"Nova Floresta";3165;1,23;89,89;8,88;"De 10 a 20 mil"
3533007;"SP";"Nova Granada";6231;89,65;7;3,35;"De 10 a 20 mil"
4313060;"RS";"Nova Hartz";5917;4,23;95,72;0,05;"De 10 a 20 mil"
1504976;"PA";"Nova Ipixuna";3778;0,11;48,76;51,14;"De 10 a 20 mil"
4117057;"PR";"Nova Laranjeiras";3091;17,44;30,12;52,44;"De 10 a 20 mil"
4117107;"PR";"Nova Londrina";4170;71,53;24,17;4,29;"De 10 a 20 mil"
5106232;"MT";"Nova Olímpia";5102;5,9;84,95;9,15;"De 10 a 20 mil"
1714880;"TO";"Nova Olinda";2992;6,75;64,17;29,08;"De 10 a 20 mil"
2309201;"CE";"Nova Olinda";3981;37,91;42,1;19,99;"De 10 a 20 mil"
2107357;"MA";"Nova Olinda do Maranhão";4525;1,3;65,28;33,41;"De 10 a 20 mil"
4313201;"RS";"Nova Petrópolis";6627;69,05;29,89;1,06;"De 10 a 20 mil"
3145000;"MG";"Nova Ponte";3953;84,47;3,42;12,12;"De 10 a 20 mil"
4117255;"PR";"Nova Prata do Iguaçu";3169;23,98;52,98;23,04;"De 10 a 20 mil"
3145109;"MG";"Nova Resende";4918;35,89;39,26;24,85;"De 10 a 20 mil"
1505007;"PA";"Nova Timboteua";3647;8,69;69,37;21,94;"De 10 a 20 mil"
4211504;"SC";"Nova Trento";3831;50,27;38,79;10,94;"De 10 a 20 mil"
4211603;"SC";"Nova Veneza";4043;59,19;37,62;3,19;"De 10 a 20 mil"
5106257;"MT";"Nova Xavantina";6378;23,5;55,66;20,84;"De 10 a 20 mil"
1303205;"AM";"Novo Airão";3152;13,23;54,54;32,23;"De 10 a 20 mil"
2923035;"BA";"Novo Horizonte";3051;1,02;86,92;12,06;"De 10 a 20 mil"
1100502;"RO";"Novo Horizonte do Oeste";2983;0,27;43,25;56,49;"De 10 a 20 mil"
2705606;"AL";"Novo Lino";3226;17,98;39,09;42,93;"De 10 a 20 mil"
3145356;"MG";"Novo Oriente de Minas";3011;38,26;21,12;40,62;"De 10 a 20 mil"
2923050;"BA";"Novo Triunfo";3644;50,82;23,27;25,91;"De 10 a 20 mil"
2107407;"MA";"Olho d'Água das Cunhãs";4856;1,67;73,87;24,46;"De 10 a 20 mil"
2107456;"MA";"Olinda Nova do Maranhão";3259;2,27;62,14;35,59;"De 10 a 20 mil"
2706000;"AL";"Olivença";2898;0,69;48,65;50,66;"De 10 a 20 mil"
5215306;"GO";"Orizona";4867;6,64;70,58;22,79;"De 10 a 20 mil"
2609808;"PE";"Orocó";3386;32,28;53,99;13,73;"De 10 a 20 mil"
4211751;"SC";"Otacílio Costa";5167;80,16;18,35;1,49;"De 10 a 20 mil"
1505403;"PA";"Ourém";4110;3,82;72,53;23,65;"De 10 a 20 mil"
2706109;"AL";"Ouro Branco";2951;0,81;63,77;35,41;"De 10 a 20 mil"
2923357;"BA";"Ourolândia";4668;5,89;80,14;13,97;"De 10 a 20 mil"
3534906;"SP";"Pacaembu";3646;78,85;16,32;4,83;"De 10 a 20 mil"
1400456;"RR";"Pacaraima";2393;23,23;53,61;23,15;"De 10 a 20 mil"
2804904;"SE";"Pacatuba";3529;0,57;49,31;50,13;"De 10 a 20 mil"
2309805;"CE";"Pacoti";3054;31,99;50,39;17,62;"De 10 a 20 mil"
3146305;"MG";"Padre Paraíso";4989;52,78;19,14;28,08;"De 10 a 20 mil"
3535002;"SP";"Palestina";3759;71,3;17,61;11,09;"De 10 a 20 mil"
2310100;"CE";"Palmácia";3082;12,78;48,8;38,42;"De 10 a 20 mil"
4313656;"RS";"Palmares do Sul";3893;45,11;53,58;1,31;"De 10 a 20 mil"
3535101;"SP";"Palmares Paulista";3174;95,46;3,62;0,91;"De 10 a 20 mil"
2207504;"PI";"Palmeirais";3766;6,11;72,73;21,16;"De 10 a 20 mil"
2107605;"MA";"Palmeirândia";4947;0,12;64,44;35,44;"De 10 a 20 mil"
4117800;"PR";"Palmital";4492;9,57;58,7;31,72;"De 10 a 20 mil"
4212106;"SC";"Palmitos";5253;13,06;70,26;16,68;"De 10 a 20 mil"
3535408;"SP";"Panorama";4628;90,88;6,94;2,18;"De 10 a 20 mil"
3146909;"MG";"Papagaios";4023;29,21;59,96;10,84;"De 10 a 20 mil"
4212205;"SC";"Papanduva";5356;44,45;35,49;20,05;"De 10 a 20 mil"
3535606;"SP";"Paraibuna";5391;44,33;50,45;5,21;"De 10 a 20 mil"
4118006;"PR";"Paraíso do Norte";3733;14,63;81,86;3,51;"De 10 a 20 mil"
3147303;"MG";"Paraisópolis";6366;78,9;13,59;7,51;"De 10 a 20 mil"
2310407;"CE";"Paramoti";3010;9,97;56,21;33,82;"De 10 a 20 mil"
1716208;"TO";"Paranã";2874;0,35;52,57;47,08;"De 10 a 20 mil"
4118105;"PR";"Paranacity";3253;41,68;53,18;5,13;"De 10 a 20 mil"
5106299;"MT";"Paranaíta";3214;0,5;55,13;44,37;"De 10 a 20 mil"
3535804;"SP";"Paranapanema";5519;74,16;18,28;7,56;"De 10 a 20 mil"
2610301;"PE";"Paranatama";3120;1,89;46,83;51,28;"De 10 a 20 mil"
5106307;"MT";"Paranatinga";5932;14,89;68,83;16,28;"De 10 a 20 mil"
5006358;"MS";"Paranhos";3125;1,44;57,73;40,83;"De 10 a 20 mil"
3536000;"SP";"Parapuã";3653;83,77;12,21;4,02;"De 10 a 20 mil"
5216403;"GO";"Paraúna";3511;62,23;14,78;22,98;"De 10 a 20 mil"
2706422;"AL";"Pariconha";2596;2,23;70,61;27,16;"De 10 a 20 mil"
2706448;"AL";"Paripueira";2830;9,61;80,39;10;"De 10 a 20 mil"
3536208;"SP";"Pariquera-Açu";5564;66,48;19,46;14,05;"De 10 a 20 mil"
2207603;"PI";"Parnaguá";2468;1,18;45,62;53,2;"De 10 a 20 mil"
2409100;"RN";"Passa e Fica";3053;58,5;32,49;9,01;"De 10 a 20 mil"
3147600;"MG";"Passa Quatro";4797;72,92;24,58;2,5;"De 10 a 20 mil"
2107902;"MA";"Passagem Franca";4568;0,68;82,6;16,73;"De 10 a 20 mil"
2706505;"AL";"Passo de Camaragibe";3728;1,58;73,2;25,21;"De 10 a 20 mil"
2108009;"MA";"Pastos Bons";4688;2,97;78,14;18,9;"De 10 a 20 mil"
3536307;"SP";"Patrocínio Paulista";3942;80,26;14,66;5,07;"De 10 a 20 mil"
2409308;"RN";"Patu";3642;9,31;75,62;15,07;"De 10 a 20 mil"
2923902;"BA";"Pau Brasil";3152;60,53;15,01;24,46;"De 10 a 20 mil"
1303502;"AM";"Pauini";3049;13,71;39,16;47,13;"De 10 a 20 mil"
2108058;"MA";"Paulino Neves";2926;3,59;33,25;63,16;"De 10 a 20 mil"
2510907;"PB";"Paulista";3294;29,2;28,32;42,47;"De 10 a 20 mil"
2207801;"PI";"Paulistana";5532;0,81;57,41;41,78;"De 10 a 20 mil"
2924058;"BA";"Pé de Serra";4056;2,69;62,2;35,11;"De 10 a 20 mil"
4118808;"PR";"Peabiru";4352;24,15;60,66;15,19;"De 10 a 20 mil"
3148608;"MG";"Peçanha";4886;32,38;24,87;42,75;"De 10 a 20 mil"
